Model Name	LI-180
Serial Number	A21M0027
Time	2024/06/14_16:06:06
PPFD	315.265991
PFD	417.450226
PFD-UV	5.841111
PFD-B	78.649139
PFD-G	109.831520
PFD-R	126.785233
PFD-FR	96.343163
RFR(600~780nm)	223.128357
CHLB(430~480nm)	42.069244
Custom3(380~780nm)	417.450226
Custom4(380~780nm)	417.450226
UV%	1.399235
B%	18.840364
G%	26.310089
R%	30.371344
FR%	23.078960
RFR%	53.450291
CHLB%	10.077667
Custom3%	100.000000
Custom4%	100.000000
R:B	1.612036
R:FR	1.315975
R:G	1.154361
B:G	0.716089
UV:B	0.074268
UV:FR	0.060628
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	1.315975
BRAT(CHLB:PFD-B)	0.534898
Ratio3	0.000000
Ratio4	0.000000
LambdaP	551.000000
LambdaPV	246.640945
LambdaD	566.000000
LUX	17431.509766
IRR	85.328529
fc	1620.028809
I-Time	40.000000
380nm	74.349167
381nm	75.464485
382nm	75.907867
383nm	76.277679
384nm	76.816971
385nm	77.500534
386nm	79.139435
387nm	80.355423
388nm	80.291229
389nm	81.174957
390nm	83.701408
391nm	85.325851
392nm	85.988564
393nm	89.062035
394nm	93.725746
395nm	98.666328
396nm	103.713707
397nm	108.860580
398nm	114.026215
399nm	120.757950
400nm	127.412949
401nm	132.513474
402nm	137.812714
403nm	143.888641
404nm	148.589493
405nm	150.443680
406nm	152.282455
407nm	154.102295
408nm	155.589920
409nm	156.828598
410nm	158.549103
411nm	160.480362
412nm	162.279434
413nm	164.049530
414nm	165.088531
415nm	166.131485
416nm	167.768860
417nm	169.109818
418nm	169.254181
419nm	169.499329
420nm	169.952652
421nm	170.007019
422nm	169.582611
423nm	168.851883
424nm	167.902695
425nm	166.471359
426nm	164.846573
427nm	164.625900
428nm	164.664001
429nm	165.586761
430nm	166.628555
431nm	168.469772
432nm	170.271103
433nm	171.947464
434nm	174.226715
435nm	177.505814
436nm	181.695862
437nm	186.756546
438nm	190.660858
439nm	193.928680
440nm	196.634171
441nm	199.180115
442nm	201.640854
443nm	204.165604
444nm	208.060120
445nm	211.885452
446nm	215.409683
447nm	218.395828
448nm	220.263489
449nm	222.071671
450nm	223.811050
451nm	225.840668
452nm	228.060715
453nm	229.518738
454nm	230.715622
455nm	231.484833
456nm	232.204956
457nm	233.100128
458nm	234.055893
459nm	235.298630
460nm	236.360992
461nm	237.039642
462nm	237.426697
463nm	237.479858
464nm	237.598999
465nm	237.759613
466nm	237.850861
467nm	237.920517
468nm	238.018570
469nm	238.141296
470nm	238.586655
471nm	239.118607
472nm	239.964737
473nm	240.945679
474nm	242.156601
475nm	243.406769
476nm	244.692581
477nm	245.576157
478nm	246.270660
479nm	245.896805
480nm	245.315613
481nm	244.029709
482nm	242.856201
483nm	242.307938
484nm	241.799698
485nm	241.377777
486nm	240.892014
487nm	240.336823
488nm	239.943298
489nm	239.639648
490nm	240.625061
491nm	241.917404
492nm	243.538055
493nm	244.993408
494nm	245.393845
495nm	245.550339
496nm	245.165543
497nm	244.748779
498nm	244.297501
499nm	243.644714
500nm	242.884781
501nm	242.358124
502nm	241.880585
503nm	241.420547
504nm	241.063873
505nm	241.188599
