Model Name	LI-180
Serial Number	A21M0027
Time	2024/06/12_14:12:48
PPFD	939.295410
PFD	1232.887817
PFD-UV	18.491142
PFD-B	243.207870
PFD-G	335.501190
PFD-R	360.586853
PFD-FR	275.101715
RFR(600~780nm)	635.688599
CHLB(430~480nm)	130.086563
Custom3(380~780nm)	1232.887817
Custom4(380~780nm)	1232.887817
UV%	1.499822
B%	19.726667
G%	27.212606
R%	29.247313
FR%	22.313587
RFR%	51.560944
CHLB%	10.551371
Custom3%	100.000000
Custom4%	100.000000
R:B	1.482628
R:FR	1.310740
R:G	1.074771
B:G	0.724909
UV:B	0.076030
UV:FR	0.067216
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	1.310740
BRAT(CHLB:PFD-B)	0.534878
Ratio3	0.000000
Ratio4	0.000000
LambdaP	478.000000
LambdaPV	757.513855
LambdaD	559.000000
LUX	52836.359375
IRR	253.710220
fc	4910.442383
I-Time	13.000000
380nm	234.112793
381nm	237.798584
382nm	239.165970
383nm	240.284119
384nm	242.302887
385nm	244.764877
386nm	250.161880
387nm	254.214615
388nm	254.198090
389nm	257.006866
390nm	264.711700
391nm	269.833008
392nm	272.199738
393nm	282.123108
394nm	297.031189
395nm	312.937744
396nm	329.229431
397nm	345.673065
398nm	362.145386
399nm	383.615723
400nm	404.841705
401nm	421.114044
402nm	438.056854
403nm	457.620850
404nm	472.608978
405nm	478.124390
406nm	483.442993
407nm	488.519562
408nm	492.591858
409nm	495.911560
410nm	500.432495
411nm	505.478821
412nm	510.898163
413nm	516.399231
414nm	519.076416
415nm	521.762939
416nm	526.669434
417nm	530.553955
418nm	530.312744
419nm	530.476624
420nm	531.477112
421nm	531.741394
422nm	531.122314
423nm	529.114502
424nm	526.116272
425nm	521.010132
426nm	515.058167
427nm	514.359741
428nm	514.629517
429nm	517.466614
430nm	520.640686
431nm	526.065125
432nm	531.370056
433nm	536.300476
434nm	543.096069
435nm	552.984924
436nm	565.868652
437nm	581.614624
438nm	593.242676
439nm	602.604248
440nm	610.776184
441nm	618.610596
442nm	625.837463
443nm	633.262512
444nm	645.543335
445nm	657.463989
446nm	667.817810
447nm	676.613220
448nm	682.169617
449nm	687.348877
450nm	692.092224
451nm	698.283997
452nm	705.426270
453nm	709.754333
454nm	713.118103
455nm	715.555786
456nm	717.894653
457nm	720.852051
458nm	723.955627
459nm	727.751648
460nm	730.797058
461nm	732.245483
462nm	732.881348
463nm	732.586792
464nm	732.618530
465nm	732.855530
466nm	733.203674
467nm	733.586304
468nm	733.200134
469nm	732.861023
470nm	734.295349
471nm	736.143555
472nm	739.493286
473nm	742.808411
474nm	746.064392
475nm	749.548767
476nm	753.240356
477nm	755.672974
478nm	757.513855
479nm	755.588562
480nm	752.932373
481nm	747.723389
482nm	742.962036
483nm	740.684387
484nm	738.569885
485nm	736.807373
486nm	734.579407
487nm	731.845276
488nm	730.296387
489nm	729.406311
490nm	731.867554
491nm	735.126892
492nm	740.108032
493nm	744.644714
494nm	746.208496
495nm	746.965820
496nm	745.933716
497nm	745.012146
498nm	744.209778
499nm	742.634705
500nm	740.648865
501nm	739.469177
502nm	738.459412
503nm	737.664001
504nm	737.017273
505nm	737.062927
506nm	737.513000
507nm	738.700317
508nm	738.975708
509nm	738.452515
510nm	735.877380
511nm	732.478394
512nm	727.713440
513nm	722.883118
514nm	719.153442
515nm	715.735840
516nm	713.190125
517nm	711.547607
518nm	711.008850
519nm	711.123291
520nm	711.608643
521nm	713.164001
522nm	715.002869
523nm	720.080811
524nm	725.105164
525nm	729.929138
526nm	733.652405
527nm	735.758118
528nm	737.543091
529nm	739.114807
530nm	740.753723
531nm	742.409546
532nm	744.637939
533nm	746.617981
534nm	747.579224
535nm	747.547058
536nm	746.020386
537nm	745.245667
538nm	744.965820
539nm	745.053528
540nm	745.219971
541nm	744.855042
542nm	744.519165
543nm	744.283752
544nm	744.369873
545nm	744.874451
546nm	745.779358
547nm	746.903015
548nm	747.878967
549nm	748.764587
550nm	748.849426
551nm	748.554810
552nm	747.349609
553nm	745.879211
554nm	744.157532
555nm	742.716858
556nm	741.377930
557nm	740.121033
558nm	738.848938
559nm	737.492065
560nm	736.122986
561nm	734.736206
562nm	733.467041
563nm	732.265076
564nm	731.526917
565nm	730.852722
566nm	730.106628
567nm	729.356567
568nm	728.598267
569nm	727.889709
570nm	727.219177
571nm	726.556458
572nm	725.904602
573nm	725.452759
574nm	725.164673
575nm	725.290344
576nm	725.917358
577nm	726.995850
578nm	727.580383
579nm	728.002319
580nm	727.521057
581nm	726.899719
582nm	725.891052
583nm	724.451599
584nm	722.607910
585nm	719.991943
586nm	717.145325
587nm	714.420837
588nm	711.722107
589nm	709.090149
590nm	706.721558
591nm	704.581055
592nm	703.422180
593nm	702.591919
594nm	703.017822
595nm	703.750000
596nm	705.129333
597nm	706.340881
598nm	707.434326
599nm	708.706665
600nm	709.881409
601nm	710.153015
602nm	710.500183
603nm	710.962524
604nm	710.965149
605nm	710.740845
606nm	710.138489
607nm	709.526489
608nm	708.957336
609nm	707.767151
610nm	705.962402
611nm	703.969116
612nm	701.956848
613nm	700.392761
614nm	699.163940
615nm	698.547119
616nm	697.575562
617nm	696.406067
618nm	695.467651
619nm	694.399963
620nm	692.825806
621nm	691.625366
622nm	690.772461
623nm	689.092590
624nm	687.212280
625nm	685.237305
626nm	683.163086
627nm	680.947815
628nm	679.308350
629nm	677.912292
630nm	677.224365
631nm	677.006714
632nm	677.755127
633nm	678.480225
634nm	679.191895
635nm	679.942139
636nm	680.554993
637nm	680.781067
638nm	680.625061
639nm	680.195557
640nm	679.401062
641nm	678.377747
642nm	676.701477
643nm	674.776306
644nm	672.646973
645nm	670.688110
646nm	668.681946
647nm	666.398376
648nm	664.014343
649nm	661.543335
650nm	658.103455
651nm	654.640442
652nm	651.655823
653nm	649.966003
654nm	649.370117
655nm	650.023132
656nm	650.864075
657nm	651.777954
658nm	653.152466
659nm	654.876526
660nm	657.201660
661nm	659.935181
662nm	663.650574
663nm	667.031738
664nm	670.204224
665nm	671.162903
666nm	671.824219
667nm	672.014282
668nm	671.538513
669nm	670.771729
670nm	670.388550
671nm	669.848877
672nm	669.080688
673nm	668.380920
674nm	667.641541
675nm	666.532104
676nm	665.298523
677nm	663.945251
678nm	661.736084
679nm	658.826538
680nm	654.215149
681nm	647.494812
682nm	639.539429
683nm	630.663391
684nm	622.305542
685nm	614.745972
686nm	608.298828
687nm	602.364380
688nm	597.422546
689nm	593.745850
690nm	591.091553
691nm	591.039063
692nm	592.162415
693nm	595.288147
694nm	599.233704
695nm	603.304382
696nm	606.254089
697nm	608.756958
698nm	610.869812
699nm	613.448547
700nm	615.893188
701nm	618.021484
702nm	619.595032
