Model Name	LI-180
Serial Number	A21M0027
Time	2024/06/12_12:15:17
PPFD	1356.003540
PFD	1769.790649
PFD-UV	27.407478
PFD-B	354.276398
PFD-G	485.078613
PFD-R	516.648865
PFD-FR	386.379730
RFR(600~780nm)	903.029053
CHLB(430~480nm)	189.348160
Custom3(380~780nm)	1769.790649
Custom4(380~780nm)	1769.790649
UV%	1.548628
B%	20.017979
G%	27.408806
R%	29.192646
FR%	21.831940
RFR%	51.024628
CHLB%	10.698902
Custom3%	100.000000
Custom4%	100.000000
R:B	1.458321
R:FR	1.337153
R:G	1.065083
B:G	0.730348
UV:B	0.077362
UV:FR	0.070934
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	1.337153
BRAT(CHLB:PFD-B)	0.534464
Ratio3	0.000000
Ratio4	0.000000
LambdaP	478.000000
LambdaPV	1097.436401
LambdaD	558.000000
LUX	76334.414063
IRR	365.078156
fc	7094.276367
I-Time	9.000000
380nm	348.835602
381nm	353.874115
382nm	355.717346
383nm	357.213135
384nm	359.678619
385nm	362.885986
386nm	371.006195
387nm	377.091949
388nm	377.019348
389nm	381.286469
390nm	393.074066
391nm	400.692108
392nm	403.864471
393nm	417.995148
394nm	439.354370
395nm	462.822937
396nm	487.105103
397nm	511.213440
398nm	535.288940
399nm	567.011353
400nm	598.404419
401nm	622.713013
402nm	647.768005
403nm	675.740601
404nm	697.246643
405nm	705.365601
406nm	712.951233
407nm	719.880615
408nm	725.823120
409nm	731.026184
410nm	737.340576
411nm	744.141174
412nm	751.918762
413nm	759.910339
414nm	763.125854
415nm	766.377563
416nm	773.647400
417nm	779.455505
418nm	779.363525
419nm	779.642456
420nm	780.687683
421nm	780.568726
422nm	779.052612
423nm	775.993835
424nm	771.834778
425nm	764.529053
426nm	755.960693
427nm	754.169556
428nm	753.627380
429nm	757.711060
430nm	762.332703
431nm	770.441528
432nm	778.180847
433nm	784.762451
434nm	794.542053
435nm	809.625427
436nm	828.275208
437nm	850.333435
438nm	866.814026
439nm	880.224792
440nm	891.879761
441nm	903.036499
442nm	913.038391
443nm	923.342529
