Wavelength(nm)	PFD(umol m-2 s-1)
380	0.007614
381	0.008510
382	0.008662
383	0.008731
384	0.008906
385	0.008949
386	0.008103
387	0.007373
388	0.007002
389	0.006663
390	0.006381
391	0.006419
392	0.006802
393	0.006806
394	0.006559
395	0.006663
396	0.006904
397	0.006859
398	0.006760
399	0.006508
400	0.006297
401	0.006626
402	0.006808
403	0.006404
404	0.006206
405	0.006436
406	0.006749
407	0.007163
408	0.007288
409	0.007194
410	0.007004
411	0.006771
412	0.006748
413	0.006772
414	0.006774
415	0.006743
416	0.006302
417	0.006101
418	0.006880
419	0.007130
420	0.006279
421	0.005865
422	0.005981
423	0.005962
424	0.005844
425	0.006211
426	0.006775
427	0.006588
428	0.006260
429	0.005950
430	0.005756
431	0.006532
432	0.006969
433	0.006335
434	0.005788
435	0.005387
436	0.005106
437	0.004939
438	0.005202
439	0.005703
440	0.005924
441	0.006065
442	0.006045
443	0.005977
444	0.005285
445	0.004654
446	0.004302
447	0.004110
448	0.004252
449	0.004578
450	0.005118
451	0.005326
452	0.005315
453	0.005074
454	0.004755
455	0.004586
456	0.004444
457	0.004546
458	0.004609
459	0.004480
460	0.004139
461	0.003344
462	0.003284
463	0.004071
464	0.004443
465	0.004553
466	0.004728
467	0.004923
468	0.005035
469	0.005128
470	0.005048
471	0.004986
472	0.004991
473	0.004927
474	0.004745
475	0.004786
476	0.005031
477	0.005091
478	0.005063
479	0.004461
480	0.003745
481	0.003881
482	0.003968
483	0.003772
484	0.003786
485	0.004256
486	0.004723
487	0.005188
488	0.004924
489	0.004252
490	0.004565
491	0.005113
492	0.005422
493	0.005647
494	0.005398
495	0.005251
496	0.005328
497	0.005258
498	0.005026
499	0.004745
500	0.004437
501	0.003866
502	0.003239
503	0.004465
504	0.005351
505	0.004636
506	0.004381
507	0.004974
508	0.004907
509	0.004259
510	0.004794
511	0.005807
512	0.005255
513	0.004562
514	0.004408
515	0.004321
516	0.004419
517	0.004822
518	0.005599
519	0.005886
520	0.005893
521	0.005753
522	0.005596
523	0.006189
524	0.006568
525	0.006134
526	0.005319
527	0.003943
528	0.004006
529	0.005030
530	0.005578
531	0.006005
532	0.005587
533	0.005284
534	0.005469
535	0.005204
536	0.004261
537	0.004365
538	0.005162
539	0.005326
540	0.005338
541	0.005270
542	0.005181
543	0.005022
544	0.005059
545	0.005353
