Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/30_17:32:00
PPFD	11.917507
PFD	12.089205
PFD-UV	0.016809
PFD-B	0.071167
PFD-G	0.084498
PFD-R	11.761843
PFD-FR	0.154891
RFR(600~780nm)	11.916732
CHLB(430~480nm)	0.034624
Custom3(380~780nm)	12.089205
Custom4(380~780nm)	12.089205
UV%	0.139038
B%	0.588679
G%	0.698952
R%	97.292091
FR%	1.281231
RFR%	98.573334
CHLB%	0.286406
Custom3%	100.000000
Custom4%	100.000000
R:B	165.271851
R:FR	75.936417
R:G	139.197006
B:G	0.842231
UV:B	0.236186
UV:FR	0.108519
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	75.936417
BRAT(CHLB:PFD-B)	0.486523
Ratio3	0.000000
Ratio4	0.000000
LambdaP	656.000000
LambdaPV	91.675438
LambdaD	642.000000
LUX	171.402252
IRR	2.224344
fc	15.929577
I-Time	141.000000
380nm	0.289938
381nm	0.281477
382nm	0.281984
383nm	0.283484
384nm	0.283524
385nm	0.283679
386nm	0.284602
387nm	0.285579
388nm	0.286721
389nm	0.281817
390nm	0.266436
391nm	0.260172
392nm	0.263628
393nm	0.248033
394nm	0.219871
395nm	0.216188
396nm	0.221947
397nm	0.225775
398nm	0.229239
399nm	0.214014
400nm	0.200774
401nm	0.218016
402nm	0.235670
403nm	0.254938
404nm	0.264899
405nm	0.255594
406nm	0.247379
407nm	0.240505
408nm	0.248333
409nm	0.267178
410nm	0.258044
411nm	0.236671
412nm	0.249197
413nm	0.269147
414nm	0.257035
415nm	0.242941
416nm	0.227051
417nm	0.214669
418nm	0.216448
419nm	0.221566
420nm	0.233581
421nm	0.233272
422nm	0.218173
423nm	0.201542
424nm	0.183816
425nm	0.192186
426nm	0.211026
427nm	0.213534
428nm	0.213032
429nm	0.184620
430nm	0.159792
431nm	0.170008
432nm	0.177880
433nm	0.178407
434nm	0.180229
435nm	0.184197
436nm	0.196053
437nm	0.215447
438nm	0.206029
439nm	0.180751
440nm	0.174238
441nm	0.173050
442nm	0.194553
443nm	0.215982
444nm	0.195372
445nm	0.181590
446nm	0.197513
447nm	0.200378
448nm	0.176100
449nm	0.163103
450nm	0.163148
451nm	0.172882
452nm	0.188974
453nm	0.176952
454nm	0.155296
455nm	0.168695
456nm	0.186446
457nm	0.200440
458nm	0.208431
459nm	0.187993
460nm	0.171527
461nm	0.163512
462nm	0.167265
463nm	0.184492
464nm	0.189382
465nm	0.186513
466nm	0.182631
467nm	0.178435
468nm	0.181515
469nm	0.184140
470nm	0.169844
471nm	0.159870
472nm	0.165574
473nm	0.173714
474nm	0.186011
475nm	0.182788
476nm	0.165483
477nm	0.175499
478nm	0.198358
479nm	0.195863
480nm	0.188446
481nm	0.159001
482nm	0.135898
483nm	0.147679
484nm	0.159074
485nm	0.169633
486nm	0.177071
487nm	0.181115
488nm	0.163557
489nm	0.133990
490nm	0.133631
491nm	0.140226
492nm	0.155733
493nm	0.166258
494nm	0.145146
495nm	0.138102
496nm	0.162270
497nm	0.169366
498nm	0.158045
499nm	0.142880
500nm	0.125672
501nm	0.127096
502nm	0.132436
503nm	0.127484
504nm	0.123985
505nm	0.127254
506nm	0.134207
507nm	0.147876
508nm	0.155999
509nm	0.159266
510nm	0.149929
511nm	0.135533
512nm	0.136960
513nm	0.141552
514nm	0.161578
515nm	0.170027
516nm	0.146137
517nm	0.138660
518nm	0.151242
519nm	0.159070
520nm	0.164199
521nm	0.149263
522nm	0.130728
523nm	0.143893
524nm	0.154841
525nm	0.157491
526nm	0.158857
527nm	0.158333
528nm	0.157893
529nm	0.157508
530nm	0.158004
531nm	0.158722
532nm	0.155553
533nm	0.155035
534nm	0.165357
