Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/30_17:29:07
PPFD	122.144096
PFD	123.563652
PFD-UV	0.141357
PFD-B	0.520360
PFD-G	0.642457
PFD-R	120.981277
PFD-FR	1.278191
RFR(600~780nm)	122.259476
CHLB(430~480nm)	0.253658
Custom3(380~780nm)	123.563652
Custom4(380~780nm)	123.563652
UV%	0.114400
B%	0.421127
G%	0.519940
R%	97.910088
FR%	1.034439
RFR%	98.944534
CHLB%	0.205285
Custom3%	100.000000
Custom4%	100.000000
R:B	232.495453
R:FR	94.650398
R:G	188.310394
B:G	0.809953
UV:B	0.271653
UV:FR	0.110592
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	94.650398
BRAT(CHLB:PFD-B)	0.487466
Ratio3	0.000000
Ratio4	0.000000
LambdaP	657.000000
LambdaPV	826.957886
LambdaD	641.000000
LUX	1656.480469
IRR	22.665995
fc	153.947998
I-Time	15.000000
380nm	2.666980
381nm	2.695095
382nm	2.484587
383nm	2.251247
384nm	2.301461
385nm	2.342432
386nm	2.322203
387nm	2.337039
388nm	2.458022
389nm	2.413224
390nm	2.081139
391nm	1.964364
392nm	2.077155
393nm	2.072966
394nm	1.991613
395nm	2.017808
396nm	2.085485
397nm	1.884457
398nm	1.632756
399nm	1.752210
400nm	1.865142
401nm	1.739730
402nm	1.659071
403nm	1.753355
404nm	1.837583
405nm	1.900998
406nm	1.887663
407nm	1.779903
408nm	1.715608
409nm	1.683883
410nm	1.625988
411nm	1.556646
412nm	1.726816
413nm	1.949452
414nm	1.957258
415nm	1.943618
416nm	1.812160
417nm	1.711112
418nm	1.732813
419nm	1.731052
420nm	1.680820
421nm	1.666585
422nm	1.695548
423nm	1.685946
424nm	1.648840
425nm	1.617224
426nm	1.587809
427nm	1.657357
428nm	1.745142
429nm	1.659052
430nm	1.561445
431nm	1.404258
432nm	1.330876
433nm	1.520115
434nm	1.595327
435nm	1.481432
436nm	1.495593
437nm	1.632137
438nm	1.647021
439nm	1.594941
440nm	1.468826
441nm	1.321706
442nm	1.299480
443nm	1.288988
444nm	1.278077
445nm	1.251057
446nm	1.153948
447nm	1.155725
448nm	1.363041
449nm	1.381070
450nm	1.180245
451nm	1.097772
452nm	1.092962
453nm	1.152370
454nm	1.233784
455nm	1.354717
456nm	1.472574
457nm	1.328846
458nm	1.233619
459nm	1.368080
460nm	1.393596
461nm	1.187320
462nm	1.171952
463nm	1.375161
464nm	1.361999
465nm	1.212750
466nm	1.213605
467nm	1.261170
468nm	1.287105
469nm	1.307977
470nm	1.284894
471nm	1.304783
472nm	1.480586
473nm	1.507912
474nm	1.281923
475nm	1.205383
476nm	1.264445
477nm	1.393998
478nm	1.556687
479nm	1.287303
480nm	0.934061
481nm	0.965191
482nm	1.010453
483nm	1.123793
484nm	1.236545
485nm	1.348032
486nm	1.305702
487nm	1.096112
488nm	1.016677
489nm	1.009598
490nm	0.988167
491nm	0.963317
492nm	1.033225
493nm	1.086635
494nm	1.024731
495nm	0.987307
496nm	1.004198
497nm	0.985000
498nm	0.926874
499nm	0.957326
500nm	1.034871
501nm	1.176986
502nm	1.332464
503nm	1.160775
504nm	1.043627
505nm	1.180504
506nm	1.207827
507nm	1.035423
508nm	0.955468
509nm	0.956459
510nm	1.013039
511nm	1.091939
512nm	1.223971
513nm	1.336000
514nm	1.141406
515nm	1.003600
516nm	1.024429
517nm	1.044763
518nm	1.064491
519nm	1.071150
520nm	1.070390
521nm	1.036077
522nm	0.997964
523nm	1.132153
524nm	1.216745
525nm	1.115667
526nm	0.991324
527nm	0.832786
528nm	0.814752
529nm	0.890135
530nm	0.980819
531nm	1.075379
532nm	0.978978
533nm	0.908772
534nm	0.947725
535nm	0.947883
536nm	0.889676
537nm	0.878955
538nm	0.899495
539nm	1.029360
540nm	1.182454
541nm	1.165218
542nm	1.108427
543nm	0.914796
544nm	0.900524
545nm	1.119620
546nm	1.109441
547nm	0.973988
548nm	0.957719
549nm	0.971490
550nm	1.114764
551nm	1.228508
552nm	1.271382
553nm	1.282870
554nm	1.264598
555nm	1.200428
556nm	1.119656
557nm	1.135727
558nm	1.126531
559nm	0.984103
560nm	0.974191
561nm	1.156492
562nm	1.223293
563nm	1.224056
564nm	1.174456
565nm	1.125235
566nm	1.151361
567nm	1.184643
568nm	1.232374
569nm	1.221070
570nm	1.164620
571nm	1.192421
572nm	1.231589
573nm	1.064920
574nm	1.001538
575nm	1.199107
576nm	1.260362
577nm	1.198898
578nm	1.203443
579nm	1.226863
580nm	1.207915
581nm	1.265205
582nm	1.533405
583nm	1.655076
584nm	1.639235
585nm	1.831296
586nm	2.075303
587nm	1.835196
588nm	1.772402
589nm	2.170352
590nm	2.310586
591nm	2.227570
592nm	2.362886
593nm	2.564536
594nm	2.934536
595nm	3.259760
596nm	3.490372
597nm	3.707157
598nm	3.914209
599nm	4.401693
600nm	4.926155
601nm	5.374811
602nm	5.972545
603nm	6.797725
604nm	7.618592
605nm	8.437330
606nm	9.396474
607nm	10.419156
608nm	11.635074
609nm	13.053735
610nm	14.673021
611nm	16.545256
612nm	18.487413
613nm	20.435110
614nm	22.660978
615nm	25.394600
616nm	28.259691
617nm	31.198147
618nm	34.971348
619nm	38.885788
620nm	43.078339
621nm	47.628319
622nm	52.510712
