Wavelength(nm)	PFD(umol m-2 s-1)
380	0.007615
381	0.008504
382	0.007934
383	0.007208
384	0.007388
385	0.007539
386	0.007497
387	0.007374
388	0.007006
389	0.006668
390	0.006382
391	0.006419
392	0.006802
393	0.006368
394	0.005391
395	0.005816
396	0.006787
397	0.006859
398	0.006760
399	0.005813
400	0.004936
401	0.005254
402	0.005423
403	0.005007
404	0.005289
405	0.007025
406	0.007833
407	0.007489
408	0.007288
409	0.007194
410	0.007004
411	0.006771
412	0.006140
413	0.005419
414	0.006082
415	0.006743
416	0.006302
417	0.005965
418	0.006055
419	0.006063
420	0.005901
421	0.006166
422	0.006945
423	0.006816
424	0.006035
425	0.005746
426	0.005654
427	0.005916
428	0.006244
429	0.005308
430	0.004453
431	0.004558
432	0.004644
433	0.004669
434	0.005040
435	0.005988
436	0.006369
437	0.006203
438	0.006030
439	0.005853
440	0.005924
441	0.006065
442	0.006045
443	0.005977
444	0.005285
445	0.004775
446	0.005072
447	0.005109
448	0.004602
449	0.004578
450	0.005118
451	0.004943
452	0.004294
453	0.004364
454	0.004682
455	0.004019
456	0.003274
457	0.004016
458	0.004723
459	0.005249
460	0.005359
461	0.004576
462	0.004211
463	0.004329
464	0.004862
465	0.005658
466	0.005474
467	0.004984
468	0.005670
469	0.006416
470	0.006338
471	0.006278
472	0.006284
473	0.006220
474	0.006036
475	0.006074
476	0.006315
477	0.005901
478	0.005177
479	0.005599
480	0.006247
481	0.005701
482	0.005306
483	0.005763
484	0.006012
485	0.005812
486	0.005615
487	0.005423
488	0.005337
489	0.005311
490	0.004711
491	0.003971
492	0.004249
493	0.004568
494	0.004957
495	0.005053
496	0.004495
497	0.004399
498	0.004804
499	0.005161
500	0.005494
501	0.005570
502	0.005592
503	0.005529
504	0.005351
505	0.004636
506	0.004148
507	0.004082
508	0.004057
509	0.004070
510	0.004794
511	0.005807
512	0.005255
513	0.004562
514	0.004408
515	0.004321
516	0.004419
517	0.004515
518	0.004609
519	0.004647
520	0.004653
521	0.005079
522	0.005583
523	0.005493
524	0.005330
525	0.004896
526	0.004635
527	0.004628
528	0.004420
529	0.004075
530	0.004890
531	0.006003
532	0.004904
533	0.004049
534	0.004231
535	0.004515
536	0.004954
537	0.004772
538	0.004178
539	0.004073
540	0.004092
541	0.004725
542	0.005022
543	0.004152
544	0.003784
545	0.004071
546	0.004711
547	0.005546
548	0.005058
549	0.004458
550	0.005125
551	0.005440
552	0.004904
553	0.004986
554	0.005658
555	0.006121
556	0.006510
557	0.005183
558	0.004186
559	0.005046
560	0.005598
561	0.005701
562	0.005747
563	0.005761
564	0.005537
565	0.005315
566	0.005448
567	0.005615
568	0.005851
569	0.006263
570	0.006810
571	0.006464
572	0.005924
573	0.005960
574	0.006023
575	0.006156
576	0.006069
577	0.005783
578	0.005815
579	0.005953
580	0.006724
581	0.007414
582	0.007875
583	0.008066
584	0.008003
585	0.008280
586	0.008647
587	0.008367
588	0.008462
589	0.009533
590	0.010306
591	0.010820
592	0.011693
593	0.012660
594	0.013596
595	0.014610
596	0.015784
597	0.017437
598	0.019431
599	0.021244
600	0.023093
601	0.025384
602	0.028805
603	0.033954
604	0.038467
605	0.042671
606	0.048506
607	0.054522
608	0.060796
609	0.067633
610	0.075030
611	0.084506
612	0.094647
613	0.105767
614	0.118001
615	0.132247
616	0.147851
617	0.164239
618	0.182210
619	0.201435
620	0.224488
621	0.249471
622	0.276261
623	0.307285
624	0.339828
625	0.376212
626	0.415020
627	0.457235
628	0.505108
629	0.555447
630	0.611685
631	0.671564
632	0.738761
633	0.812190
634	0.889293
635	0.978456
636	1.072218
637	1.176531
638	1.290189
639	1.410665
640	1.548852
641	1.694122
642	1.856361
643	2.029823
644	2.212622
645	2.414816
646	2.622906
647	2.841778
648	3.069003
649	3.303589
650	3.538185
651	3.771125
652	3.995969
653	4.202509
654	4.393607
655	4.531603
656	4.643859
657	4.690774
658	4.682524
659	4.632217
660	4.494313
661	4.323928
662	4.086248
663	3.809426
664	3.507731
665	3.171247
666	2.833862
667	2.497957
668	2.180240
669	1.872583
670	1.610141
671	1.369190
672	1.160087
673	0.985566
674	0.826905
675	0.704619
676	0.596472
677	0.502017
678	0.429823
679	0.365269
680	0.314540
681	0.269373
682	0.227544
683	0.198388
684	0.170795
685	0.145667
686	0.128575
687	0.113796
688	0.099188
689	0.087287
690	0.077577
691	0.069791
692	0.061878
693	0.053513
694	0.049500
695	0.046827
696	0.042603
697	0.038143
698	0.033474
699	0.032203
700	0.030746
701	0.028499
702	0.025933
703	0.023122
704	0.019612
705	0.018864
706	0.020155
707	0.019044
708	0.018409
709	0.018493
710	0.017198
711	0.016197
712	0.016890
713	0.016727
714	0.015837
715	0.012292
716	0.011710
717	0.013664
