Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/30_17:31:33
PPFD	123.725143
PFD	125.240715
PFD-UV	0.149531
PFD-B	0.581891
PFD-G	0.691883
PFD-R	122.451370
PFD-FR	1.366036
RFR(600~780nm)	123.817406
CHLB(430~480nm)	0.279167
Custom3(380~780nm)	125.240715
Custom4(380~780nm)	125.240715
UV%	0.119395
B%	0.464618
G%	0.552442
R%	97.772820
FR%	1.090729
RFR%	98.863541
CHLB%	0.222904
Custom3%	100.000000
Custom4%	100.000000
R:B	210.436905
R:FR	89.639908
R:G	176.982834
B:G	0.841026
UV:B	0.256974
UV:FR	0.109463
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	89.639908
BRAT(CHLB:PFD-B)	0.479757
Ratio3	0.000000
Ratio4	0.000000
LambdaP	657.000000
LambdaPV	836.670471
LambdaD	641.000000
LUX	1679.903442
IRR	22.977547
fc	156.124863
I-Time	15.000000
380nm	2.665901
381nm	2.694996
382nm	2.484587
383nm	2.254886
384nm	2.555060
385nm	2.812686
386nm	2.788544
387nm	2.679678
388nm	2.314347
389nm	2.134321
390nm	2.275420
391nm	2.289155
392nm	2.167094
393nm	2.070652
394nm	1.991109
395nm	2.017178
396nm	2.083982
397nm	2.065836
398nm	2.031669
399nm	1.951103
400nm	1.883171
401nm	1.976804
402nm	2.025934
403nm	1.901101
404nm	1.837583
405nm	1.900998
406nm	1.988440
407nm	2.105446
408nm	2.136911
409nm	2.104281
410nm	2.196985
411nm	2.344516
412nm	2.191843
413nm	1.973411
414nm	1.957258
415nm	1.943618
416nm	1.812160
417nm	1.711112
418nm	1.732813
419nm	1.731052
420nm	1.680820
421nm	1.666585
422nm	1.695548
423nm	1.685946
424nm	1.648840
425nm	1.617223
426nm	1.587809
427nm	1.657357
428nm	1.745142
429nm	1.659052
430nm	1.581454
431nm	1.608590
432nm	1.630330
433nm	1.635158
434nm	1.665299
435nm	1.737422
436nm	1.747446
437nm	1.698122
438nm	1.647021
439nm	1.594941
440nm	1.468826
441nm	1.321706
442nm	1.463283
443nm	1.622917
444nm	1.609179
445nm	1.579371
446nm	1.479644
447nm	1.423115
448nm	1.456374
449nm	1.459822
450nm	1.428801
451nm	1.412773
452nm	1.406583
453nm	1.340054
454nm	1.252849
455nm	1.205732
456nm	1.165723
457nm	1.190072
458nm	1.203856
459nm	1.167605
460nm	1.186911
461nm	1.324418
462nm	1.330287
463nm	1.185440
464nm	1.253518
465nm	1.455516
466nm	1.540422
467nm	1.588889
468nm	1.453100
469nm	1.319295
470nm	1.473831
471nm	1.594561
472nm	1.592637
473nm	1.573063
474nm	1.523376
475nm	1.529770
476nm	1.587047
477nm	1.597155
478nm	1.585091
479nm	1.571472
480nm	1.557552
481nm	1.417983
482nm	1.316893
483nm	1.427256
484nm	1.486016
485nm	1.433478
486nm	1.382149
487nm	1.332133
488nm	1.308408
489nm	1.299298
490nm	1.276245
491nm	1.249871
492nm	1.318284
493nm	1.370259
494nm	1.307274
495nm	1.221255
496nm	1.084123
497nm	1.132506
498nm	1.380997
499nm	1.417440
500nm	1.341148
501nm	1.330009
502nm	1.332572
503nm	1.315046
504nm	1.297540
505nm	1.280136
506nm	1.262856
507nm	1.245807
508nm	1.238532
509nm	1.239816
510nm	1.296651
511nm	1.375790
512nm	1.367924
513nm	1.336000
514nm	1.141406
515nm	1.045130
516nm	1.223503
517nm	1.330485
518nm	1.350217
519nm	1.256212
520nm	1.097639
521nm	1.166136
522nm	1.276629
523nm	1.096921
524nm	0.966821
525nm	1.022426
526nm	1.054110
527nm	1.050638
528nm	1.094117
529nm	1.168814
530nm	1.258922
531nm	1.352936
532nm	1.256349
533nm	1.186017
534nm	1.225083
535nm	1.225273
536nm	1.166978
537nm	1.063055
538nm	0.929095
539nm	1.029360
540nm	1.182454
541nm	1.165218
542nm	1.143520
543nm	1.106385
544nm	1.112524
545nm	1.174970
546nm	1.211888
547nm	1.234859
548nm	1.378708
549nm	1.516158
550nm	1.340142
551nm	1.228508
552nm	1.271382
553nm	1.199794
554nm	1.019677
555nm	1.031490
556nm	1.112725
557nm	1.135727
558nm	1.156034
559nm	1.175923
560nm	1.195783
561nm	1.215599
562nm	1.223293
563nm	1.224056
564nm	1.316337
565nm	1.398882
566nm	1.261026
567nm	1.184643
568nm	1.232374
569nm	1.316743
570nm	1.429133
571nm	1.354210
572nm	1.238947
573nm	1.244244
574nm	1.304321
575nm	1.502795
576nm	1.473307
577nm	1.238594
578nm	1.203443
579nm	1.229901
580nm	1.386822
581nm	1.526537
582nm	1.618652
583nm	1.655076
584nm	1.639235
585nm	1.693188
586nm	1.773237
587nm	2.076069
