Wavelength(nm)	PFD(umol m-2 s-1)
380	0.008468
381	0.008583
382	0.007934
383	0.007219
384	0.008202
385	0.009052
386	0.008998
387	0.008669
388	0.007506
389	0.006940
390	0.007418
391	0.007482
392	0.007101
393	0.006803
394	0.006558
395	0.006661
396	0.006899
397	0.006856
398	0.006759
399	0.006508
400	0.006297
401	0.006626
402	0.006808
403	0.006404
404	0.006206
405	0.006436
406	0.006749
407	0.007163
408	0.007288
409	0.007194
410	0.007530
411	0.008055
412	0.007549
413	0.006813
414	0.006774
415	0.006743
416	0.006302
417	0.005965
418	0.006055
419	0.006063
420	0.005901
421	0.005865
422	0.005981
423	0.005962
424	0.005844
425	0.005746
426	0.005654
427	0.005916
428	0.006244
429	0.005950
430	0.005685
431	0.005796
432	0.005888
433	0.005919
434	0.006042
435	0.006318
436	0.006369
437	0.006203
438	0.006030
439	0.005853
440	0.005403
441	0.004872
442	0.005407
443	0.006010
444	0.005973
445	0.005875
446	0.005517
447	0.005318
448	0.005454
449	0.005479
450	0.005375
451	0.005326
452	0.005315
453	0.005074
454	0.004755
455	0.004586
456	0.004444
457	0.004546
458	0.004609
459	0.004480
460	0.004564
461	0.005104
462	0.005138
463	0.004588
464	0.004862
465	0.005658
466	0.006001
467	0.006203
468	0.005685
469	0.005172
470	0.005791
471	0.006278
472	0.006284
473	0.006220
474	0.006036
475	0.006074
476	0.006315
477	0.006369
478	0.006334
479	0.006292
480	0.006250
481	0.005701
482	0.005306
483	0.005763
484	0.006012
485	0.005812
486	0.005615
487	0.005423
488	0.005337
489	0.005311
490	0.005228
491	0.005130
492	0.005422
493	0.005647
494	0.005398
495	0.005053
496	0.004495
497	0.004705
498	0.005749
499	0.005913
500	0.005606
501	0.005570
502	0.005592
503	0.005529
504	0.005467
505	0.005404
506	0.005342
507	0.005280
508	0.005259
509	0.005275
510	0.005528
511	0.005877
512	0.005855
513	0.005729
514	0.004904
515	0.004499
516	0.005277
517	0.005750
518	0.005847
519	0.005450
520	0.004771
521	0.005079
522	0.005571
523	0.004796
524	0.004235
525	0.004487
526	0.004635
527	0.004628
528	0.004829
529	0.005169
530	0.005578
531	0.006005
532	0.005587
533	0.005284
534	0.005469
535	0.005480
536	0.005229
537	0.004772
538	0.004178
539	0.004638
540	0.005338
541	0.005270
542	0.005181
543	0.005022
544	0.005059
545	0.005353
546	0.005531
547	0.005646
548	0.006316
549	0.006958
550	0.006161
551	0.005659
552	0.005867
553	0.005546
554	0.004722
555	0.004786
556	0.005172
557	0.005288
558	0.005392
559	0.005495
560	0.005598
561	0.005701
562	0.005747
563	0.005761
564	0.006206
565	0.006607
566	0.005966
567	0.005615
568	0.005851
569	0.006263
570	0.006810
571	0.006464
572	0.005924
573	0.005960
574	0.006258
575	0.007223
576	0.007094
577	0.005974
578	0.005815
579	0.005953
580	0.006724
581	0.007414
582	0.007875
583	0.008066
584	0.008003
585	0.008280
586	0.008686
587	0.010187
588	0.011327
589	0.011516
590	0.011396
591	0.011005
592	0.010962
593	0.011165
594	0.013944
595	0.016213
596	0.017390
597	0.018501
598	0.019567
599	0.022040
600	0.024824
601	0.028057
602	0.031306
603	0.034576
604	0.039103
605	0.044260
606	0.049247
607	0.054522
608	0.060796
609	0.067633
610	0.075030
611	0.084506
612	0.094647
613	0.105767
614	0.118001
615	0.132247
616	0.147215
617	0.162609
618	0.182365
619	0.202691
620	0.223748
621	0.247765
622	0.274552
623	0.304753
624	0.336397
625	0.372769
626	0.411564
627	0.453762
628	0.500878
629	0.550185
630	0.606397
631	0.665558
632	0.730610
633	0.803225
634	0.880277
635	0.967346
636	1.058897
637	1.160983
638	1.272405
639	1.390635
640	1.527553
641	1.671155
642	1.829990
643	2.001864
644	2.184572
645	2.383696
646	2.588277
647	2.803604
648	3.025420
649	3.252970
650	3.482358
651	3.709628
652	3.925952
653	4.125801
654	4.311758
655	4.445564
656	4.553471
657	4.595070
658	4.582841
659	4.529572
660	4.385189
661	4.209619
662	3.971312
663	3.695358
664	3.395471
665	3.059650
666	2.723748
667	2.391107
668	2.080231
669	1.781101
670	1.527388
671	1.295258
672	1.095099
673	0.930666
674	0.781722
675	0.664633
676	0.563109
677	0.476659
678	0.408936
679	0.347692
680	0.298258
681	0.256176
682	0.218447
683	0.190658
684	0.165009
685	0.142716
686	0.125115
687	0.109344
688	0.096177
689	0.084914
690	0.075191
691	0.068806
692	0.062389
693	0.055536
694	0.048577
695	0.042139
696	0.039433
697	0.036504
698	0.033377
699	0.032203
700	0.031286
701	0.030617
702	0.027257
703	0.023642
704	0.023336
705	0.023032
706	0.022728
707	0.020000
708	0.018409
709	0.018493
710	0.018575
711	0.018815
712	0.019518
713	0.018221
714	0.016206
715	0.016054
716	0.016124
717	0.016385
718	0.016640
719	0.016270
720	0.014995
721	0.014810
722	0.014566
723	0.013700
724	0.013795
725	0.014359
726	0.015462
727	0.015066
728	0.013884
729	0.013921
730	0.014192
731	0.014668
732	0.014506
733	0.014437
734	0.014488
735	0.014138
736	0.014434
737	0.015865
738	0.015171
739	0.014084
740	0.012994
741	0.013919
742	0.014718
743	0.013622
744	0.014285
745	0.015145
746	0.014519
747	0.013372
748	0.012567
749	0.014156
750	0.016460
751	0.018416
752	0.017034
753	0.016140
754	0.015617
755	0.015740
756	0.017618
757	0.019650
758	0.017889
759	0.018286
760	0.019261
761	0.017982
762	0.018395
763	0.019353
764	0.019436
765	0.018110
766	0.016357
767	0.015018
768	0.015638
769	0.016642
770	0.017053
771	0.017002
772	0.017568
773	0.019522
774	0.019921
775	0.019214
776	0.017241
777	0.016995
778	0.017774
779	0.019429
780	0.018939
