Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/30_17:37:51
PPFD	124.117020
PFD	125.585045
PFD-UV	0.146512
PFD-B	0.539370
PFD-G	0.668965
PFD-R	122.908676
PFD-FR	1.321534
RFR(600~780nm)	124.230194
CHLB(430~480nm)	0.248934
Custom3(380~780nm)	125.585045
Custom4(380~780nm)	125.585045
UV%	0.116664
B%	0.429486
G%	0.532679
R%	97.868866
FR%	1.052302
RFR%	98.921165
CHLB%	0.198220
Custom3%	100.000000
Custom4%	100.000000
R:B	227.874344
R:FR	93.004570
R:G	183.729492
B:G	0.806275
UV:B	0.271636
UV:FR	0.110866
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	93.004570
BRAT(CHLB:PFD-B)	0.461528
Ratio3	0.000000
Ratio4	0.000000
LambdaP	657.000000
LambdaPV	827.549561
LambdaD	641.000000
LUX	1655.070190
IRR	23.023952
fc	153.816925
I-Time	15.000000
380nm	2.396933
381nm	2.671873
382nm	2.712423
383nm	2.726922
384nm	2.774509
385nm	2.780527
386nm	2.511256
387nm	2.279017
388nm	2.158874
389nm	2.049073
390nm	1.957190
391nm	1.963926
392nm	2.075812
393nm	2.071809
394nm	1.991361
395nm	2.017808
396nm	2.085485
397nm	2.066743
398nm	2.031703
399nm	1.951103
400nm	1.883171
401nm	1.976804
402nm	2.025934
403nm	1.901101
404nm	1.837583
405nm	1.900998
406nm	1.988440
407nm	2.105446
408nm	2.136911
409nm	2.104281
410nm	2.043629
411nm	1.970719
412nm	1.959337
413nm	1.961432
414nm	1.957258
415nm	1.943618
416nm	1.812160
417nm	1.750243
418nm	1.969031
419nm	2.035764
420nm	1.788368
421nm	1.666585
422nm	1.695548
423nm	1.685946
424nm	1.648840
425nm	1.748333
426nm	1.902634
427nm	1.845563
428nm	1.749540
429nm	1.659052
430nm	1.601461
431nm	1.812910
432nm	1.929766
433nm	1.750194
434nm	1.595327
435nm	1.481432
436nm	1.400853
437nm	1.352115
438nm	1.420748
439nm	1.553985
440nm	1.610474
441nm	1.645188
442nm	1.636127
443nm	1.614100
444nm	1.423877
445nm	1.251057
446nm	1.153948
447nm	1.099910
448nm	1.135396
449nm	1.219774
450nm	1.360681
451nm	1.412773
452nm	1.406583
453nm	1.340054
454nm	1.252849
455nm	1.205732
456nm	1.165723
457nm	1.190072
458nm	1.203856
459nm	1.167605
460nm	1.076298
461nm	0.867854
462nm	0.850452
463nm	1.051779
464nm	1.145369
465nm	1.171198
466nm	1.213605
467nm	1.261170
468nm	1.287105
469nm	1.307977
470nm	1.284894
471nm	1.266467
472nm	1.264939
473nm	1.246040
474nm	1.197506
475nm	1.205383
476nm	1.264445
477nm	1.276770
478nm	1.267126
479nm	1.114150
480nm	0.933356
481nm	0.965191
482nm	0.984930
483nm	0.934343
484nm	0.935871
485nm	1.049801
486nm	1.162660
487nm	1.274354
488nm	1.207080
489nm	1.040310
490nm	1.114367
491nm	1.245769
492nm	1.318284
493nm	1.370259
494nm	1.307274
495nm	1.268901
496nm	1.285136
497nm	1.265516
498nm	1.207218
499nm	1.137439
500nm	1.061555
501nm	0.923085
502nm	0.771747
503nm	1.061818
504nm	1.270196
505nm	1.098091
506nm	1.035752
507nm	1.173529
508nm	1.155481
509nm	1.000997
510nm	1.124452
511nm	1.359495
512nm	1.227715
513nm	1.063882
514nm	1.026003
515nm	1.003600
516nm	1.024429
517nm	1.115718
518nm	1.293121
519nm	1.356749
520nm	1.355786
521nm	1.320995
522nm	1.282343
523nm	1.415726
524nm	1.499506
525nm	1.397594
526nm	1.209596
527nm	0.895078
528nm	0.907555
529nm	1.137442
530nm	1.258922
531nm	1.352936
532nm	1.256349
533nm	1.186017
534nm	1.225083
535nm	1.163640
536nm	0.950987
537nm	0.972350
538nm	1.147765
539nm	1.181980
540nm	1.182454
541nm	1.165218
542nm	1.143520
543nm	1.106385
544nm	1.112524
545nm	1.174970
546nm	1.211888
547nm	1.234859
548nm	1.241450
549nm	1.243832
550nm	1.227456
551nm	1.181083
552nm	1.062720
553nm	1.078586
554nm	1.221724
555nm	1.200428
556nm	1.119656
557nm	0.980413
558nm	0.897477
559nm	1.079785
560nm	1.195783
561nm	1.215599
562nm	1.223293
563nm	1.224056
564nm	1.174456
565nm	1.125235
566nm	1.151361
567nm	1.184643
568nm	1.232374
569nm	1.221070
570nm	1.164620
571nm	1.192421
572nm	1.238947
573nm	1.244244
574nm	1.304321
575nm	1.502795
576nm	1.473307
577nm	1.238594
578nm	1.338289
579nm	1.533627
580nm	1.515439
581nm	1.526537
582nm	1.618652
583nm	1.655077
584nm	1.639235
585nm	1.693188
586nm	1.769250
587nm	1.890636
588nm	2.038393
589nm	2.254676
590nm	2.409571
591nm	2.511286
592nm	2.389405
593nm	2.230989
594nm	2.415437
595nm	2.674509
596nm	3.091262
597nm	3.494105
598nm	3.887156
599nm	4.401693
600nm	4.926155
601nm	5.374811
602nm	5.898467
603nm	6.536548
604nm	7.295029
605nm	8.112948
606nm	9.250091
607nm	10.376780
608nm	11.402533
609nm	12.726381
610nm	14.345214
611nm	16.066763
612nm	17.843082
613nm	19.982174
614nm	22.331675
615nm	25.065235
616nm	27.806818
617nm	30.552877
618nm	34.133705
619nm	37.898968
620nm	42.092003
621nm	46.542412
622nm	51.232185
623nm	57.031517
624nm	63.130669
625nm	69.598824
626nm	76.586029
627nm	84.310341
628nm	92.943520
629nm	101.964195
630nm	112.264542
631nm	123.154297
632nm	135.254959
633nm	148.361618
634nm	162.042984
635nm	177.753632
636nm	194.320908
637nm	212.964401
638nm	233.300262
639nm	254.847183
640nm	279.446930
641nm	305.173981
642nm	333.652496
643nm	364.350433
644nm	396.867950
645nm	432.130646
646nm	468.390625
647nm	507.015442
648nm	546.602722
649nm	587.023926
650nm	627.444214
651nm	667.577881
652nm	706.596069
653nm	742.364014
654nm	775.385986
655nm	799.166260
656nm	818.650330
657nm	827.549561
658nm	826.791138
659nm	818.705444
660nm	795.607971
661nm	766.924683
662nm	726.556885
663nm	679.151611
664nm	627.352051
665nm	569.296875
666nm	510.825165
667nm	451.901642
668nm	396.280426
669nm	342.536652
670nm	296.380371
671nm	253.527939
672nm	215.498077
673nm	183.904892
674nm	155.172302
675nm	132.350525
676nm	112.214058
677nm	94.668228
678nm	80.881493
679nm	68.508316
680nm	58.772728
681nm	50.346241
682nm	42.703552
683nm	37.053295
684nm	31.787243
685nm	27.113077
686nm	23.850855
687nm	20.998638
688nm	18.179924
689nm	15.836562
690nm	13.877374
691nm	12.497280
692nm	11.201728
693nm	10.004946
694nm	9.178823
695nm	8.481002
696nm	7.744698
697nm	6.969994
698nm	6.161761
699nm	5.435340
700nm	4.919674
701nm	4.796871
702nm	4.419165
703nm	3.978752
704nm	3.649008
705nm	3.475617
706nm	3.417296
707nm	3.222239
708nm	3.110509
709nm	3.120201
710nm	3.129713
711nm	3.094255
712nm	2.927142
713nm	2.614377
714nm	2.302262
715nm	2.555834
716nm	2.694007
717nm	2.733796
718nm	2.215808
719nm	2.164361
720nm	2.807876
721nm	2.660954
722nm	2.496317
723nm	2.635892
724nm	2.514629
725nm	2.317775
726nm	2.209491
727nm	2.214723
728nm	2.281510
729nm	2.284339
730nm	2.325628
731nm	2.400455
732nm	2.370708
733nm	2.356157
734nm	2.361301
735nm	2.301101
736nm	2.346083
737nm	2.575075
738nm	1.955966
739nm	1.650301
740nm	2.368035
741nm	2.468767
742nm	2.372911
743nm	2.193253
744nm	2.296807
745nm	2.431798
746nm	2.328183
747nm	2.362720
748nm	2.425393
749nm	2.361811
750nm	2.406843
751nm	2.503451
752nm	2.601880
753nm	2.564090
754nm	2.531825
755nm	2.881126
756nm	2.843610
757nm	2.656575
758nm	2.711942
759nm	2.652421
760nm	2.520150
761nm	2.313285
762nm	2.612084
763nm	2.963455
764nm	2.623154
765nm	2.565172
766nm	2.638942
767nm	2.781102
768nm	2.689636
769nm	2.588849
770nm	2.649385
771nm	2.637963
772nm	2.594952
773nm	2.523225
774nm	2.860915
775nm	2.965765
776nm	2.657827
777nm	2.616614
778nm	2.732989
779nm	2.983573
780nm	2.904628
CCT	0.000000
Duv	0.655799
x	0.700140
y	0.282774
u'	0.560897
v'	0.509706
deltax	0.700140
deltay	0.282774
deltau'	0.560897
deltav'	0.509706
Purity	94.886360
CRI	0.000000
R1	0.000000
R2	0.000000
R3	0.000000
R4	0.000000
R5	0.000000
R6	0.000000
R7	0.000000
R8	0.000000
R9	0.000000
R10	0.000000
R11	0.000000
R12	0.000000
R13	0.000000
R14	0.000000
R15	0.000000
