Wavelength(nm)	PFD(umol m-2 s-1)
380	0.001012
381	0.000905
382	0.000900
383	0.000907
384	0.000910
385	0.000914
386	0.000919
387	0.000924
388	0.000930
389	0.000916
390	0.000868
391	0.000850
392	0.000864
393	0.000861
394	0.000848
395	0.000859
396	0.000879
397	0.000894
398	0.000907
399	0.000932
400	0.000955
401	0.000938
402	0.000923
403	0.000912
404	0.000895
405	0.000865
406	0.000876
407	0.000936
408	0.000907
409	0.000811
410	0.000844
411	0.000935
412	0.000944
413	0.000934
414	0.000890
415	0.000843
416	0.000790
417	0.000749
418	0.000757
419	0.000776
420	0.000821
421	0.000821
422	0.000770
423	0.000713
424	0.000652
425	0.000683
426	0.000752
427	0.000763
428	0.000763
429	0.000731
430	0.000706
431	0.000745
432	0.000775
433	0.000779
434	0.000788
435	0.000805
436	0.000776
437	0.000705
438	0.000713
439	0.000766
440	0.000775
441	0.000772
442	0.000788
443	0.000804
444	0.000799
445	0.000793
446	0.000785
447	0.000772
448	0.000751
449	0.000740
450	0.000741
451	0.000738
452	0.000732
453	0.000721
454	0.000709
455	0.000648
456	0.000585
457	0.000640
458	0.000683
459	0.000675
460	0.000661
461	0.000631
462	0.000647
463	0.000715
464	0.000736
465	0.000726
466	0.000713
467	0.000698
468	0.000779
469	0.000856
470	0.000727
471	0.000631
472	0.000655
473	0.000688
474	0.000738
475	0.000766
476	0.000773
477	0.000738
478	0.000683
479	0.000651
480	0.000624
481	0.000651
482	0.000680
483	0.000728
484	0.000730
485	0.000634
486	0.000593
487	0.000612
488	0.000586
489	0.000536
490	0.000604
491	0.000700
492	0.000701
493	0.000687
494	0.000601
495	0.000573
496	0.000674
497	0.000673
498	0.000559
499	0.000517
500	0.000514
501	0.000589
502	0.000681
503	0.000662
504	0.000648
505	0.000664
506	0.000670
507	0.000659
508	0.000662
509	0.000678
510	0.000690
511	0.000701
512	0.000652
513	0.000601
514	0.000617
515	0.000639
516	0.000682
517	0.000698
518	0.000681
519	0.000690
520	0.000714
521	0.000650
522	0.000570
523	0.000629
524	0.000678
525	0.000691
526	0.000698
527	0.000698
528	0.000653
529	0.000580
530	0.000511
531	0.000443
532	0.000502
533	0.000574
534	0.000694
535	0.000754
536	0.000723
537	0.000710
538	0.000707
539	0.000712
540	0.000717
541	0.000645
542	0.000598
543	0.000637
544	0.000661
545	0.000665
546	0.000680
547	0.000703
548	0.000709
549	0.000718
550	0.000800
551	0.000842
552	0.000786
553	0.000760
554	0.000762
555	0.000760
556	0.000757
557	0.000840
558	0.000893
559	0.000793
560	0.000735
561	0.000736
562	0.000737
563	0.000739
564	0.000827
565	0.000913
566	0.000857
567	0.000817
568	0.000813
569	0.000799
570	0.000778
571	0.000782
572	0.000794
573	0.000832
574	0.000841
575	0.000779
576	0.000813
577	0.000934
578	0.000908
579	0.000840
580	0.000912
581	0.000967
582	0.000977
583	0.000982
584	0.000981
585	0.000977
586	0.000976
587	0.001159
588	0.001277
589	0.001219
590	0.001235
591	0.001315
592	0.001414
593	0.001511
594	0.001513
595	0.001552
596	0.001671
597	0.001826
598	0.002007
599	0.002233
600	0.002471
601	0.002739
602	0.002997
603	0.003237
604	0.003559
605	0.003922
606	0.004470
607	0.005008
608	0.005473
609	0.006101
610	0.006891
611	0.007734
612	0.008612
613	0.009745
614	0.010904
615	0.012107
616	0.013421
617	0.014798
618	0.016491
619	0.018282
620	0.020326
621	0.022539
622	0.024910
623	0.027802
624	0.030843
625	0.034069
626	0.037646
627	0.041719
628	0.046298
629	0.051102
630	0.056566
631	0.062386
632	0.068920
633	0.076364
634	0.084339
635	0.093723
636	0.103747
637	0.115296
638	0.128024
639	0.141612
640	0.157634
641	0.174609
642	0.193863
643	0.214635
644	0.236668
645	0.261207
646	0.286661
647	0.314119
648	0.342780
649	0.372499
650	0.402387
651	0.431556
652	0.457616
653	0.479292
654	0.497257
655	0.504148
656	0.506516
657	0.498322
658	0.482903
659	0.461965
660	0.430849
661	0.396784
662	0.357269
663	0.316227
664	0.274181
665	0.234872
666	0.197692
667	0.164886
668	0.137373
669	0.112555
670	0.093706
671	0.077003
672	0.063470
673	0.052933
674	0.043634
675	0.036597
676	0.030396
677	0.025005
678	0.021247
679	0.017878
680	0.015014
681	0.012753
682	0.010847
683	0.009398
684	0.008181
685	0.007324
686	0.006384
687	0.005504
688	0.005065
689	0.004626
690	0.004188
691	0.003919
692	0.003604
693	0.003181
694	0.002870
695	0.002624
696	0.002543
697	0.002495
698	0.002476
699	0.002406
700	0.002328
701	0.002242
702	0.002275
703	0.002296
704	0.002049
705	0.001962
706	0.001992
707	0.001754
708	0.001704
709	0.001931
710	0.001830
711	0.001695
712	0.001657
713	0.001650
714	0.001665
715	0.001750
716	0.001743
717	0.001657
718	0.001759
719	0.001724
720	0.001486
721	0.001840
722	0.002038
723	0.001589
724	0.001427
725	0.001408
726	0.001560
727	0.001640
728	0.001675
729	0.001680
730	0.001709
731	0.001760
732	0.001779
733	0.001840
734	0.001954
735	0.001862
736	0.001759
737	0.001670
738	0.001702
739	0.001747
740	0.001768
741	0.001848
742	0.001909
743	0.001870
744	0.001831
745	0.001820
746	0.001909
747	0.001936
748	0.001930
749	0.001892
750	0.001936
751	0.002003
752	0.001992
753	0.002008
754	0.002033
755	0.002035
756	0.002083
757	0.002102
758	0.001858
759	0.002007
760	0.002268
761	0.002147
762	0.002126
763	0.002194
764	0.002441
765	0.002508
766	0.002494
767	0.002446
768	0.002225
769	0.002138
770	0.002524
771	0.002614
772	0.002586
773	0.002467
774	0.002033
775	0.001894
776	0.002239
777	0.002275
778	0.002363
779	0.002512
780	0.002515
