Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_15:33:12
PPFD	23.703661
PFD	24.393742
PFD-UV	0.031105
PFD-B	6.457666
PFD-G	11.811639
PFD-R	5.434356
PFD-FR	0.658978
RFR(600~780nm)	6.093335
CHLB(430~480nm)	5.380181
Custom3(380~780nm)	24.393742
Custom4(380~780nm)	24.393742
UV%	0.127513
B%	26.472630
G%	48.420769
R%	22.277660
FR%	2.701424
RFR%	24.979092
CHLB%	22.055578
Custom3%	100.000000
Custom4%	100.000000
R:B	0.841536
R:FR	8.246636
R:G	0.460085
B:G	0.546721
UV:B	0.004817
UV:FR	0.047202
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	8.246636
BRAT(CHLB:PFD-B)	0.833146
Ratio3	0.000000
Ratio4	0.000000
LambdaP	445.000000
LambdaPV	60.807865
LambdaD	490.000000
LUX	1733.287964
IRR	5.425461
fc	161.086243
I-Time	193.000000
380nm	0.518133
381nm	0.505748
382nm	0.494910
383nm	0.484365
384nm	0.481822
385nm	0.480840
386nm	0.490204
387nm	0.495343
388nm	0.487698
389nm	0.481691
390nm	0.478526
391nm	0.465920
392nm	0.443249
393nm	0.437607
394nm	0.443198
395nm	0.459296
396nm	0.479446
397nm	0.483654
398nm	0.484857
399nm	0.473527
400nm	0.466405
401nm	0.511797
402nm	0.557914
403nm	0.606866
404nm	0.659478
405nm	0.719667
406nm	0.794264
407nm	0.886587
408nm	1.016262
409nm	1.173925
410nm	1.355903
411nm	1.548517
412nm	1.826614
413nm	2.123436
414nm	2.502737
415nm	2.896406
416nm	3.414680
417nm	3.965849
418nm	4.649808
419nm	5.392485
420nm	6.256463
421nm	7.202608
422nm	8.247361
423nm	9.432105
424nm	10.716687
425nm	12.175030
426nm	13.703094
427nm	15.485692
428nm	17.315199
429nm	19.489395
430nm	21.718727
431nm	24.331440
432nm	27.040361
433nm	30.050774
434nm	33.208767
435nm	36.611511
436nm	40.112362
437nm	43.706970
438nm	47.238644
439nm	50.735680
440nm	53.740433
441nm	56.605518
442nm	58.511711
443nm	60.258015
444nm	60.680073
445nm	60.807865
446nm	59.655403
447nm	58.067177
448nm	55.573196
449nm	52.629898
450nm	49.167091
451nm	45.443592
452nm	41.549026
453nm	37.757294
454nm	34.000801
455nm	30.643860
456nm	27.358500
457nm	24.738615
458nm	22.227470
459nm	20.231283
460nm	18.377068
461nm	16.824913
462nm	15.398031
463nm	14.114577
464nm	12.935081
465nm	11.820971
466nm	10.824749
467nm	9.865213
468nm	9.010526
469nm	8.176581
470nm	7.499932
471nm	6.858205
472nm	6.343182
473nm	5.875832
474nm	5.489816
475nm	5.163133
476nm	4.890285
477nm	4.683080
478nm	4.506732
479nm	4.383505
480nm	4.270587
481nm	4.199546
482nm	4.141591
483nm	4.153667
484nm	4.182824
485nm	4.248821
486nm	4.339843
487nm	4.458076
488nm	4.646106
489nm	4.872937
490nm	5.160955
491nm	5.463543
492nm	5.844158
493nm	6.240355
494nm	6.718365
495nm	7.214736
496nm	7.751846
497nm	8.332170
498nm	8.959105
499nm	9.598886
500nm	10.245496
501nm	10.962316
502nm	11.693933
503nm	12.449541
504nm	13.211698
505nm	14.004360
506nm	14.796365
507nm	15.587171
508nm	16.379747
509nm	17.173876
510nm	17.941957
511nm	18.699585
512nm	19.445520
513nm	20.186712
514nm	20.888353
515nm	21.579033
516nm	22.239088
517nm	22.868849
518nm	23.461588
519nm	24.022953
520nm	24.566509
521nm	25.071264
522nm	25.566322
523nm	25.975388
524nm	26.380747
525nm	26.772245
526nm	27.134645
527nm	27.454283
528nm	27.751348
529nm	28.033407
530nm	28.292931
531nm	28.546743
532nm	28.724049
533nm	28.901711
534nm	29.081835
535nm	29.242674
536nm	29.374498
537nm	29.480116
538nm	29.568481
539nm	29.659643
540nm	29.750711
541nm	29.793787
542nm	29.832848
543nm	29.858017
544nm	29.883076
545nm	29.907990
546nm	29.886387
547nm	29.839369
548nm	29.820910
549nm	29.804218
550nm	29.753036
551nm	29.701668
552nm	29.649857
553nm	29.600645
554nm	29.553898
555nm	29.487696
556nm	29.414455
557nm	29.346479
558nm	29.277170
559nm	29.200802
560nm	29.121859
561nm	29.039179
562nm	28.959028
563nm	28.880325
564nm	28.788336
565nm	28.693525
566nm	28.591633
567nm	28.485403
568nm	28.370409
569nm	28.262512
570nm	28.160042
571nm	28.031580
572nm	27.897301
573nm	27.774866
574nm	27.638668
575nm	27.467693
