Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_15:36:43
PPFD	21.560972
PFD	22.196451
PFD-UV	0.029372
PFD-B	5.897867
PFD-G	10.746509
PFD-R	4.916598
PFD-FR	0.606115
RFR(600~780nm)	5.522711
CHLB(430~480nm)	4.879844
Custom3(380~780nm)	22.196451
Custom4(380~780nm)	22.196451
UV%	0.132326
B%	26.571201
G%	48.415409
R%	22.150368
FR%	2.730681
RFR%	24.881056
CHLB%	21.984793
Custom3%	100.000000
Custom4%	100.000000
R:B	0.833623
R:FR	8.111664
R:G	0.457507
B:G	0.548817
UV:B	0.004980
UV:FR	0.048459
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	8.111664
BRAT(CHLB:PFD-B)	0.827391
Ratio3	0.000000
Ratio4	0.000000
LambdaP	443.000000
LambdaPV	56.473450
LambdaD	490.000000
LUX	1574.842041
IRR	4.941327
fc	146.360779
I-Time	210.000000
380nm	0.491617
381nm	0.515860
382nm	0.493596
383nm	0.466431
384nm	0.463976
385nm	0.462930
386nm	0.471220
387nm	0.471399
388nm	0.447031
389nm	0.436696
390nm	0.450680
391nm	0.447634
392nm	0.426430
393nm	0.411484
394nm	0.400666
395nm	0.410988
396nm	0.429464
397nm	0.433415
398nm	0.434627
399nm	0.455798
400nm	0.477971
401nm	0.502408
402nm	0.531056
403nm	0.576168
404nm	0.630150
405nm	0.702497
406nm	0.780050
407nm	0.864010
408nm	0.982738
409nm	1.127518
410nm	1.305351
411nm	1.497642
412nm	1.767693
413nm	2.054776
414nm	2.430626
415nm	2.822372
416nm	3.353807
417nm	3.914744
418nm	4.594768
419nm	5.336679
420nm	6.206443
421nm	7.163004
422nm	8.223726
423nm	9.419699
424nm	10.712130
425nm	12.174434
426nm	13.704897
427nm	15.480418
428nm	17.301100
429nm	19.442284
430nm	21.636080
431nm	24.197432
432nm	26.851048
433nm	29.793797
434nm	32.881390
435nm	36.209202
436nm	39.562420
437nm	42.939919
438nm	46.172249
439nm	49.324669
440nm	51.860077
441nm	54.220432
442nm	55.434971
443nm	56.473450
444nm	56.214901
445nm	55.682652
446nm	53.959621
447nm	51.881695
448nm	49.066101
449nm	45.937538
450nm	42.447124
451nm	38.874756
452nm	35.248611
453nm	31.845337
454nm	28.518442
455nm	25.679028
456nm	22.920576
457nm	20.768679
458nm	18.708235
459nm	17.080885
460nm	15.550328
461nm	14.225708
462nm	12.993486
463nm	11.867053
464nm	10.831797
465nm	9.853886
466nm	8.995940
467nm	8.175326
468nm	7.462019
469nm	6.768127
470nm	6.208572
471nm	5.681328
472nm	5.271317
473nm	4.896180
474nm	4.580542
475nm	4.326089
476nm	4.127151
477nm	3.963355
478nm	3.816077
479nm	3.707589
480nm	3.606630
481nm	3.556164
482nm	3.515899
483nm	3.529829
484nm	3.566554
485nm	3.652445
486nm	3.761253
487nm	3.894982
488nm	4.077189
489nm	4.286348
490nm	4.560968
491nm	4.851177
492nm	5.212862
493nm	5.585723
494nm	6.014758
495nm	6.467356
496nm	6.972237
497nm	7.506588
498nm	8.072725
499nm	8.664020
500nm	9.268689
501nm	9.920099
502nm	10.581381
503nm	11.286501
504nm	11.995717
505nm	12.724005
506nm	13.455554
507nm	14.193049
508nm	14.926396
509nm	15.656117
510nm	16.361917
511nm	17.058113
512nm	17.733639
