Wavelength(nm)	PFD(umol m-2 s-1)
380	0.001646
381	0.001611
382	0.001580
383	0.001551
384	0.001547
385	0.001548
386	0.001582
387	0.001602
388	0.001582
389	0.001566
390	0.001560
391	0.001523
392	0.001452
393	0.001438
394	0.001460
395	0.001517
396	0.001587
397	0.001605
398	0.001613
399	0.001579
400	0.001560
401	0.001716
402	0.001875
403	0.002044
404	0.002227
405	0.002436
406	0.002696
407	0.003016
408	0.003466
409	0.004014
410	0.004647
411	0.005320
412	0.006291
413	0.007331
414	0.008661
415	0.010048
416	0.011875
417	0.013824
418	0.016247
419	0.018888
420	0.021966
421	0.025348
422	0.029094
423	0.033352
424	0.037984
425	0.043255
426	0.048798
427	0.055275
428	0.061950
429	0.069892
430	0.078068
431	0.087663
432	0.097649
433	0.108772
434	0.120480
435	0.133131
436	0.146197
437	0.159663
438	0.172959
439	0.186187
440	0.197663
441	0.208675
442	0.216191
443	0.223147
444	0.225217
445	0.226200
446	0.222411
447	0.216975
448	0.208121
449	0.197538
450	0.184952
451	0.171325
452	0.156990
453	0.142979
454	0.129038
455	0.116554
456	0.104287
457	0.094507
458	0.085100
459	0.077626
460	0.070665
461	0.064837
462	0.059467
463	0.054629
464	0.050172
465	0.045949
466	0.042167
467	0.038512
468	0.035251
469	0.032057
470	0.029466
471	0.027002
472	0.025028
473	0.023233
474	0.021752
475	0.020501
476	0.019459
477	0.018673
478	0.018008
479	0.017552
480	0.017136
481	0.016886
482	0.016687
483	0.016771
484	0.016923
485	0.017226
486	0.017631
487	0.018149
488	0.018953
489	0.019919
490	0.021140
491	0.022425
492	0.024036
493	0.025717
494	0.027744
495	0.029854
496	0.032141
497	0.034617
498	0.037296
499	0.040040
500	0.042823
501	0.045911
502	0.049072
503	0.052347
504	0.055662
505	0.059119
506	0.062586
507	0.066061
508	0.069557
509	0.073073
510	0.076491
511	0.079878
512	0.083227
513	0.086568
514	0.089751
515	0.092899
516	0.095927
517	0.098834
518	0.101592
519	0.104224
520	0.106787
521	0.109191
522	0.111561
523	0.113563
524	0.115556
525	0.117494
526	0.119311
527	0.120946
528	0.122487
529	0.123966
530	0.125351
531	0.126714
532	0.127741
533	0.128772
534	0.129818
535	0.130781
536	0.131616
537	0.132335
538	0.132979
539	0.133637
540	0.134296
541	0.134740
542	0.135166
543	0.135529
544	0.135893
545	0.136256
546	0.136408
547	0.136442
548	0.136607
549	0.136780
550	0.136794
551	0.136806
552	0.136815
553	0.136835
554	0.136866
555	0.136806
556	0.136712
557	0.136642
558	0.136564
559	0.136452
560	0.136326
561	0.136182
562	0.136048
563	0.135920
564	0.135728
565	0.135520
566	0.135278
567	0.135014
568	0.134706
569	0.134430
570	0.134178
571	0.133800
572	0.133392
573	0.133039
574	0.132618
575	0.132027
576	0.131476
577	0.130961
578	0.130381
579	0.129781
580	0.129202
581	0.128584
582	0.127864
583	0.127156
584	0.126457
585	0.125720
586	0.124967
587	0.124186
588	0.123370
589	0.122467
590	0.121544
591	0.120602
592	0.119549
593	0.118472
594	0.117538
595	0.116552
596	0.115458
597	0.114302
598	0.113100
599	0.112045
600	0.110985
601	0.109734
602	0.108539
603	0.107432
604	0.106213
605	0.104935
606	0.103687
607	0.102433
608	0.101157
609	0.099858
610	0.098534
611	0.097167
612	0.095788
613	0.094441
614	0.093106
615	0.091796
616	0.090463
617	0.089116
618	0.087808
619	0.086496
620	0.085168
621	0.083800
622	0.082393
623	0.081082
624	0.079801
625	0.078621
626	0.077354
627	0.075965
628	0.074595
629	0.073231
630	0.071975
631	0.070700
632	0.069393
633	0.068149
634	0.066940
635	0.065736
636	0.064506
637	0.063206
638	0.061923
639	0.060651
640	0.059514
641	0.058384
642	0.057236
643	0.056075
644	0.054903
645	0.053865
646	0.052849
647	0.051851
648	0.050777
649	0.049634
650	0.048654
651	0.047698
652	0.046746
653	0.045794
654	0.044841
655	0.043924
656	0.043022
657	0.042158
658	0.041257
659	0.040328
660	0.039494
661	0.038665
662	0.037829
663	0.037052
664	0.036310
665	0.035456
666	0.034587
667	0.033696
668	0.032978
669	0.032340
670	0.031684
671	0.031036
672	0.030402
673	0.029777
674	0.029134
675	0.028376
676	0.027674
677	0.027026
678	0.026413
679	0.025796
680	0.025159
681	0.024600
682	0.024086
683	0.023612
684	0.023126
685	0.022622
686	0.022147
687	0.021658
688	0.021063
689	0.020548
690	0.020099
691	0.019652
692	0.019251
693	0.018941
694	0.018505
695	0.018038
696	0.017668
697	0.017326
698	0.017008
699	0.016547
700	0.016146
701	0.015880
702	0.015536
703	0.015170
704	0.014820
705	0.014465
706	0.014106
707	0.013814
708	0.013511
709	0.013191
710	0.012952
711	0.012719
712	0.012455
713	0.012182
714	0.011916
715	0.011754
716	0.011449
717	0.011020
718	0.010695
719	0.010505
720	0.010508
721	0.010288
722	0.010020
723	0.009734
724	0.009547
725	0.009400
726	0.009275
727	0.009057
728	0.008798
729	0.008711
730	0.008567
731	0.008373
732	0.008240
733	0.008047
734	0.007780
735	0.007748
736	0.007614
737	0.007277
738	0.007218
739	0.007156
740	0.006976
741	0.006837
742	0.006741
743	0.006734
744	0.006757
745	0.006736
746	0.006527
747	0.006392
748	0.006309
749	0.006320
750	0.006252
751	0.006144
752	0.006026
753	0.005931
754	0.005837
755	0.005689
756	0.005666
757	0.005689
758	0.005619
759	0.005562
760	0.005537
761	0.005638
762	0.005627
763	0.005549
764	0.005410
765	0.005429
766	0.005435
767	0.005208
768	0.005153
769	0.005133
770	0.005069
771	0.005071
772	0.004971
773	0.004646
774	0.004840
775	0.004946
776	0.004826
777	0.004804
778	0.004651
779	0.004383
780	0.004680
