Wavelength(nm)	PFD(umol m-2 s-1)
380	0.001595
381	0.001510
382	0.001528
383	0.001557
384	0.001553
385	0.001553
386	0.001583
387	0.001587
388	0.001512
389	0.001462
390	0.001452
391	0.001443
392	0.001434
393	0.001441
394	0.001460
395	0.001474
396	0.001486
397	0.001494
398	0.001501
399	0.001571
400	0.001649
401	0.001788
402	0.001941
403	0.002147
404	0.002383
405	0.002679
406	0.002996
407	0.003340
408	0.003920
409	0.004678
410	0.005542
411	0.006455
412	0.007663
413	0.008939
414	0.010737
415	0.012619
416	0.015090
417	0.017692
418	0.020790
419	0.024164
420	0.028095
421	0.032439
422	0.037278
423	0.042650
424	0.048413
425	0.055000
426	0.061939
427	0.069993
428	0.078285
429	0.088324
430	0.098599
431	0.110144
432	0.121975
433	0.134595
434	0.147247
435	0.159917
436	0.171637
437	0.182447
438	0.191262
439	0.198990
440	0.203529
441	0.207170
442	0.206883
443	0.206033
444	0.201605
445	0.196568
446	0.188945
447	0.180594
448	0.170762
449	0.160470
450	0.149651
451	0.138660
452	0.127538
453	0.116848
454	0.106274
455	0.096481
456	0.086801
457	0.078744
458	0.070945
459	0.064511
460	0.058479
461	0.053343
462	0.048684
463	0.044579
464	0.040915
465	0.037526
466	0.034578
467	0.031759
468	0.029299
469	0.026888
470	0.024849
471	0.022904
472	0.021323
473	0.019869
474	0.018638
475	0.017588
476	0.016703
477	0.016082
478	0.015584
479	0.015233
480	0.014910
481	0.014875
482	0.014864
483	0.014986
484	0.015212
485	0.015665
486	0.016231
487	0.016919
488	0.017804
489	0.018801
490	0.020134
491	0.021550
492	0.023213
493	0.024937
494	0.026969
495	0.029120
496	0.031526
497	0.034061
498	0.036735
499	0.039520
500	0.042370
501	0.045475
502	0.048644
503	0.052045
504	0.055469
505	0.058948
506	0.062456
507	0.066008
508	0.069553
509	0.073096
510	0.076619
511	0.080143
512	0.083471
513	0.086778
514	0.089991
515	0.093172
516	0.096245
517	0.099188
518	0.101969
519	0.104572
520	0.107076
521	0.109503
522	0.111917
523	0.114081
524	0.116177
525	0.117996
526	0.119724
527	0.121316
528	0.122859
529	0.124372
530	0.125649
531	0.126869
532	0.128045
533	0.129173
534	0.130096
535	0.130958
536	0.131729
537	0.132438
538	0.133108
539	0.133705
540	0.134284
541	0.134734
542	0.135145
543	0.135423
544	0.135664
545	0.135857
546	0.136052
547	0.136247
548	0.136260
549	0.136247
550	0.136273
551	0.136293
552	0.136300
553	0.136209
554	0.136027
555	0.135941
556	0.135889
557	0.135795
558	0.135692
559	0.135557
560	0.135368
561	0.135099
562	0.134946
563	0.134858
564	0.134610
565	0.134334
566	0.134039
567	0.133741
568	0.133442
569	0.133078
570	0.132665
571	0.132310
572	0.131962
573	0.131491
574	0.131003
575	0.130472
576	0.129916
577	0.129336
578	0.128729
579	0.128112
580	0.127469
581	0.126804
582	0.126086
583	0.125386
584	0.124703
585	0.123989
586	0.123260
587	0.122382
588	0.121491
589	0.120567
590	0.119684
591	0.118836
592	0.117774
593	0.116660
594	0.115642
595	0.114597
596	0.113499
597	0.112420
598	0.111353
599	0.110203
600	0.109036
601	0.107875
602	0.106712
603	0.105550
604	0.104297
605	0.102996
606	0.101649
607	0.100336
608	0.099161
609	0.097924
610	0.096625
611	0.095293
612	0.093950
613	0.092625
614	0.091334
615	0.090108
616	0.088729
617	0.087261
618	0.085953
619	0.084650
620	0.083330
621	0.082009
622	0.080685
623	0.079400
624	0.078126
625	0.076879
626	0.075615
627	0.074328
628	0.073007
629	0.071671
630	0.070356
631	0.069073
632	0.067859
633	0.066607
634	0.065330
635	0.064123
636	0.062911
637	0.061683
638	0.060475
639	0.059278
640	0.058127
641	0.056974
642	0.055805
643	0.054708
644	0.053670
645	0.052617
646	0.051564
647	0.050527
648	0.049548
649	0.048618
650	0.047557
651	0.046509
652	0.045597
653	0.044592
654	0.043507
655	0.042668
656	0.041855
657	0.041017
658	0.040192
659	0.039376
660	0.038571
661	0.037761
662	0.036942
663	0.036117
664	0.035288
665	0.034451
666	0.033659
667	0.032964
668	0.032236
669	0.031499
670	0.030928
671	0.030249
672	0.029412
673	0.028724
674	0.028087
675	0.027510
676	0.026935
677	0.026362
678	0.025737
679	0.025121
680	0.024559
681	0.024005
682	0.023455
683	0.022940
684	0.022453
685	0.022010
686	0.021593
687	0.021163
688	0.020631
689	0.020123
690	0.019632
691	0.019234
692	0.018846
693	0.018471
694	0.018059
695	0.017633
696	0.017200
697	0.016849
698	0.016570
699	0.016161
700	0.015769
701	0.015425
702	0.015011
703	0.014595
704	0.014292
705	0.014042
706	0.013829
707	0.013349
708	0.012994
709	0.012825
710	0.012538
711	0.012246
712	0.012005
713	0.011761
714	0.011526
715	0.011392
716	0.011124
717	0.010741
718	0.010568
719	0.010372
720	0.010136
721	0.009902
722	0.009697
723	0.009561
724	0.009337
725	0.009107
726	0.008996
727	0.008801
728	0.008559
729	0.008352
730	0.008234
731	0.008192
732	0.007954
733	0.007770
734	0.007658
735	0.007527
736	0.007377
737	0.007195
738	0.007170
739	0.007123
740	0.006965
741	0.006741
742	0.006560
743	0.006549
744	0.006477
745	0.006394
746	0.006343
747	0.006265
748	0.006167
749	0.006034
750	0.006024
751	0.006048
752	0.005955
753	0.005877
754	0.005821
755	0.005839
756	0.005677
757	0.005456
758	0.005405
759	0.005454
760	0.005524
761	0.005465
762	0.005408
763	0.005371
764	0.005404
765	0.005354
766	0.005240
767	0.005029
768	0.004978
769	0.004966
770	0.004921
771	0.004803
772	0.004725
773	0.004758
774	0.004671
775	0.004640
776	0.004716
777	0.004709
778	0.004663
779	0.004589
780	0.004682
