Wavelength(nm)	PFD(umol m-2 s-1)
380	0.001578
381	0.001603
382	0.001583
383	0.001558
384	0.001554
385	0.001554
386	0.001583
387	0.001587
388	0.001513
389	0.001462
390	0.001452
391	0.001443
392	0.001434
393	0.001411
394	0.001378
395	0.001379
396	0.001391
397	0.001441
398	0.001499
399	0.001474
400	0.001459
401	0.001596
402	0.001737
403	0.001890
404	0.002054
405	0.002243
406	0.002476
407	0.002764
408	0.003137
409	0.003575
410	0.004164
411	0.004822
412	0.005702
413	0.006635
414	0.007781
415	0.008978
416	0.010619
417	0.012359
418	0.014485
419	0.016807
420	0.019529
421	0.022522
422	0.025841
423	0.029619
424	0.033734
425	0.038389
426	0.043275
427	0.049035
428	0.054979
429	0.062020
430	0.069244
431	0.077533
432	0.086159
433	0.095766
434	0.105844
435	0.116679
436	0.127722
437	0.138968
438	0.150276
439	0.161641
440	0.171993
441	0.182089
442	0.189924
443	0.197383
444	0.201206
445	0.204160
446	0.203268
447	0.200814
448	0.195105
449	0.187563
450	0.177892
451	0.166683
452	0.154440
453	0.141795
454	0.128974
455	0.116820
456	0.104770
457	0.094846
458	0.085290
459	0.077657
460	0.070595
461	0.064790
462	0.059489
463	0.054773
464	0.050503
465	0.046508
466	0.042868
467	0.039329
468	0.036086
469	0.032898
470	0.030291
471	0.027774
472	0.025619
473	0.023675
474	0.022101
475	0.020807
476	0.019767
477	0.018956
478	0.018251
479	0.017734
480	0.017252
481	0.017014
482	0.016807
483	0.016776
484	0.016823
485	0.017039
486	0.017413
487	0.017960
488	0.018677
489	0.019491
490	0.020643
491	0.021880
492	0.023365
493	0.024919
494	0.026819
495	0.028811
496	0.030998
497	0.033333
498	0.035830
499	0.038438
500	0.041111
501	0.044035
502	0.047020
503	0.050193
504	0.053386
505	0.056633
506	0.059940
507	0.063346
508	0.066722
509	0.070073
510	0.073339
511	0.076579
512	0.079785
513	0.082984
514	0.086045
515	0.089062
516	0.091934
517	0.094700
518	0.097331
519	0.099875
520	0.102373
521	0.104643
522	0.106867
523	0.108847
524	0.110809
525	0.112680
526	0.114462
527	0.116108
528	0.117618
529	0.119039
530	0.120298
531	0.121518
532	0.122547
533	0.123581
534	0.124633
