Wavelength(nm)	PFD(umol m-2 s-1)
380	0.000516
381	0.000520
382	0.000527
383	0.000534
384	0.000523
385	0.000514
386	0.000514
387	0.000514
388	0.000515
389	0.000510
390	0.000498
391	0.000488
392	0.000482
393	0.000478
394	0.000476
395	0.000470
396	0.000463
397	0.000468
398	0.000475
399	0.000476
400	0.000477
401	0.000475
402	0.000478
403	0.000496
404	0.000512
405	0.000521
406	0.000536
407	0.000559
408	0.000578
409	0.000596
410	0.000620
411	0.000648
412	0.000697
413	0.000751
414	0.000804
415	0.000859
416	0.000948
417	0.001040
418	0.001144
419	0.001262
420	0.001407
421	0.001561
422	0.001726
423	0.001928
424	0.002156
425	0.002406
426	0.002665
427	0.002968
428	0.003279
429	0.003651
430	0.004034
431	0.004485
432	0.004956
433	0.005484
434	0.006030
435	0.006604
436	0.007188
437	0.007782
438	0.008361
439	0.008931
440	0.009420
441	0.009886
442	0.010186
443	0.010460
444	0.010526
445	0.010548
446	0.010379
447	0.010138
448	0.009749
449	0.009292
450	0.008754
451	0.008172
452	0.007558
453	0.006951
454	0.006345
455	0.005795
456	0.005253
457	0.004805
458	0.004374
459	0.004028
460	0.003703
461	0.003423
462	0.003172
463	0.002954
464	0.002747
465	0.002547
466	0.002378
467	0.002218
468	0.002069
469	0.001923
470	0.001804
471	0.001690
472	0.001598
473	0.001513
474	0.001441
475	0.001380
476	0.001332
477	0.001297
478	0.001270
479	0.001247
480	0.001226
481	0.001219
482	0.001213
483	0.001208
484	0.001212
485	0.001231
486	0.001255
487	0.001282
488	0.001325
489	0.001376
490	0.001442
491	0.001512
492	0.001601
493	0.001693
494	0.001796
495	0.001906
496	0.002028
497	0.002160
498	0.002303
499	0.002451
500	0.002603
501	0.002766
502	0.002932
503	0.003120
504	0.003308
505	0.003494
506	0.003680
507	0.003868
508	0.004061
509	0.004260
510	0.004444
511	0.004622
512	0.004803
513	0.004983
514	0.005157
515	0.005326
516	0.005481
517	0.005636
518	0.005792
519	0.005935
520	0.006072
521	0.006205
522	0.006337
523	0.006443
524	0.006549
525	0.006653
526	0.006748
527	0.006827
528	0.006901
529	0.006970
530	0.007039
531	0.007107
532	0.007164
533	0.007221
534	0.007281
535	0.007331
536	0.007365
537	0.007401
538	0.007438
539	0.007466
540	0.007492
541	0.007520
542	0.007544
543	0.007550
544	0.007561
545	0.007580
546	0.007591
547	0.007598
548	0.007607
549	0.007614
550	0.007612
551	0.007610
552	0.007607
553	0.007600
554	0.007589
555	0.007585
556	0.007584
557	0.007581
558	0.007580
559	0.007582
560	0.007577
561	0.007559
562	0.007551
563	0.007550
564	0.007533
565	0.007515
566	0.007510
567	0.007498
568	0.007474
569	0.007455
570	0.007440
571	0.007419
572	0.007398
573	0.007390
574	0.007377
575	0.007347
576	0.007316
577	0.007282
578	0.007253
579	0.007227
580	0.007197
581	0.007165
582	0.007124
583	0.007091
584	0.007063
585	0.007028
586	0.006991
587	0.006956
588	0.006918
589	0.006875
590	0.006828
591	0.006779
592	0.006732
593	0.006685
594	0.006617
595	0.006555
596	0.006508
597	0.006456
598	0.006402
599	0.006335
600	0.006269
601	0.006217
602	0.006162
603	0.006102
604	0.006039
605	0.005973
606	0.005903
607	0.005835
608	0.005777
609	0.005717
610	0.005653
611	0.005588
612	0.005523
613	0.005452
614	0.005382
615	0.005313
616	0.005240
617	0.005163
618	0.005101
619	0.005036
620	0.004962
621	0.004887
622	0.004810
623	0.004735
624	0.004665
625	0.004622
626	0.004565
627	0.004488
628	0.004420
629	0.004355
630	0.004283
631	0.004216
632	0.004159
633	0.004092
634	0.004020
635	0.003970
636	0.003917
637	0.003851
638	0.003788
639	0.003727
640	0.003653
641	0.003584
642	0.003534
643	0.003483
644	0.003431
645	0.003373
646	0.003316
647	0.003261
648	0.003214
649	0.003176
650	0.003115
651	0.003056
652	0.003019
653	0.002972
654	0.002916
655	0.002868
656	0.002824
657	0.002794
658	0.002751
659	0.002698
