Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_15:46:15
PPFD	19.306702
PFD	19.673708
PFD-UV	0.039933
PFD-B	0.168598
PFD-G	0.190668
PFD-R	18.947435
PFD-FR	0.327074
RFR(600~780nm)	19.274509
CHLB(430~480nm)	0.082105
Custom3(380~780nm)	19.673708
Custom4(380~780nm)	19.673708
UV%	0.202977
B%	0.856970
G%	0.969150
R%	96.308411
FR%	1.662492
RFR%	97.970901
CHLB%	0.417334
Custom3%	100.000000
Custom4%	100.000000
R:B	112.382515
R:FR	57.930141
R:G	99.374069
B:G	0.884248
UV:B	0.236854
UV:FR	0.122092
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	57.930141
BRAT(CHLB:PFD-B)	0.486988
Ratio3	0.000000
Ratio4	0.000000
LambdaP	657.000000
LambdaPV	141.632370
LambdaD	645.000000
LUX	260.711121
IRR	3.615683
fc	24.229658
I-Time	91.000000
380nm	0.639635
381nm	0.616008
382nm	0.660999
383nm	0.712973
384nm	0.711700
385nm	0.708461
386nm	0.692202
387nm	0.675979
388nm	0.659866
389nm	0.636163
390nm	0.599306
391nm	0.579345
392nm	0.577399
393nm	0.562810
394nm	0.539883
395nm	0.543796
396nm	0.558062
397nm	0.562132
398nm	0.564278
399nm	0.531869
400nm	0.503339
401nm	0.533482
402nm	0.554062
403nm	0.537256
404nm	0.529632
405nm	0.541017
406nm	0.552036
407nm	0.562603
408nm	0.570388
409nm	0.576088
410nm	0.575986
411nm	0.573346
412nm	0.565095
413nm	0.555615
414nm	0.573366
415nm	0.590045
416nm	0.572628
417nm	0.557281
418nm	0.550286
419nm	0.530665
420nm	0.484961
421nm	0.477098
422nm	0.514649
423nm	0.532196
424nm	0.535476
425nm	0.498446
426nm	0.445243
427nm	0.452015
428nm	0.469839
429nm	0.494573
430nm	0.512797
431nm	0.476170
432nm	0.448724
433nm	0.450053
434nm	0.451127
435nm	0.451779
436nm	0.454633
437nm	0.459592
438nm	0.478620
439nm	0.505393
440nm	0.482347
441nm	0.445167
442nm	0.435364
443nm	0.429225
444nm	0.443777
445nm	0.450912
446nm	0.425776
447nm	0.406168
448nm	0.398052
449nm	0.398164
450nm	0.407791
451nm	0.430430
452nm	0.461607
453nm	0.444283
454nm	0.410339
455nm	0.426446
456nm	0.447509
457nm	0.422652
458nm	0.406486
459nm	0.431479
460nm	0.442622
461nm	0.424297
462nm	0.410616
463nm	0.402251
464nm	0.405416
465nm	0.415834
466nm	0.417800
467nm	0.417136
468nm	0.424256
469nm	0.431718
470nm	0.433257
471nm	0.433956
472nm	0.431605
473nm	0.420168
474nm	0.393228
475nm	0.391581
476nm	0.412883
477nm	0.423586
478nm	0.429307
479nm	0.415361
480nm	0.397598
481nm	0.390289
482nm	0.387256
483nm	0.407176
484nm	0.411801
485nm	0.383435
486nm	0.366600
487nm	0.362302
488nm	0.366465
489nm	0.375332
490nm	0.358533
491nm	0.335622
492nm	0.348869
493nm	0.365586
494nm	0.397494
495nm	0.410354
496nm	0.380947
497nm	0.371654
498nm	0.384058
499nm	0.380273
500nm	0.367882
501nm	0.366313
502nm	0.367016
503nm	0.357969
504nm	0.355682
505nm	0.384883
506nm	0.394939
507nm	0.370092
508nm	0.373232
509nm	0.400878
510nm	0.386098
511nm	0.354285
512nm	0.357088
513nm	0.363303
514nm	0.362160
515nm	0.365276
516nm	0.380291
517nm	0.387821
518nm	0.386204
519nm	0.356449
520nm	0.310719
521nm	0.323786
522nm	0.348644
523nm	0.347666
524nm	0.354460
525nm	0.390347
526nm	0.404042
527nm	0.385120
528nm	0.365542
529nm	0.345526
530nm	0.347283
531nm	0.354556
532nm	0.344848
533nm	0.337351
534nm	0.339080
535nm	0.338170
536nm	0.333288
537nm	0.334507
538nm	0.339744
539nm	0.340923
540nm	0.341544
541nm	0.367879
542nm	0.387013
543nm	0.381236
544nm	0.384121
545nm	0.398276
546nm	0.395526
547nm	0.383540
548nm	0.360293
549nm	0.338736
550nm	0.359570
551nm	0.382324
552nm	0.409684
553nm	0.402794
554nm	0.363429
555nm	0.338315
556nm	0.318356
557nm	0.355927
558nm	0.383279
559nm	0.353051
560nm	0.337151
561nm	0.342033
562nm	0.367401
563nm	0.404483
564nm	0.406237
565nm	0.403082
566nm	0.405039
567nm	0.405894
568nm	0.404526
569nm	0.403217
570nm	0.401952
571nm	0.404723
572nm	0.409150
573nm	0.428608
574nm	0.434335
575nm	0.405375
576nm	0.397932
577nm	0.409861
578nm	0.400711
579nm	0.385985
580nm	0.410487
581nm	0.426830
582nm	0.420599
583nm	0.435460
584nm	0.470114
585nm	0.478439
586nm	0.478972
587nm	0.486741
588nm	0.508262
589nm	0.565519
590nm	0.572965
591nm	0.537261
592nm	0.535606
593nm	0.545788
594nm	0.606694
595nm	0.655307
596nm	0.677944
597nm	0.712908
598nm	0.756550
599nm	0.810451
600nm	0.864798
601nm	0.909981
602nm	0.978921
603nm	1.084106
604nm	1.161123
605nm	1.224233
606nm	1.357757
607nm	1.493087
608nm	1.620495
609nm	1.763414
610nm	1.921683
611nm	2.138167
612nm	2.369483
613nm	2.584841
614nm	2.823710
615nm	3.105493
616nm	3.436064
617nm	3.793857
618nm	4.205911
619nm	4.642343
620nm	5.149498
621nm	5.708107
622nm	6.314570
623nm	7.043807
624nm	7.816212
625nm	8.708003
626nm	9.652360
627nm	10.671366
628nm	11.894887
629nm	13.201784
630nm	14.614057
631nm	16.145216
632nm	17.920620
633nm	19.916971
634nm	22.039547
635nm	24.442230
636nm	26.983608
637nm	29.868286
638nm	33.004868
639nm	36.321712
