Wavelength(nm)	PFD(umol m-2 s-1)
380	0.005710
381	0.005839
382	0.005943
383	0.006035
384	0.005482
385	0.005047
386	0.005416
387	0.005719
388	0.005818
389	0.005685
390	0.005147
391	0.005078
392	0.005511
393	0.005359
394	0.004816
395	0.004649
396	0.004627
397	0.004800
398	0.005010
399	0.004772
400	0.004539
401	0.004578
402	0.004684
403	0.005052
404	0.005239
405	0.005045
406	0.004995
407	0.005121
408	0.005074
409	0.004896
410	0.004839
411	0.004835
412	0.004895
413	0.004970
414	0.004866
415	0.004736
416	0.004414
417	0.004176
418	0.004280
419	0.004340
420	0.004307
421	0.004433
422	0.004752
423	0.004587
424	0.004075
425	0.004204
426	0.004593
427	0.004358
428	0.004006
429	0.004225
430	0.004433
431	0.004432
432	0.004416
433	0.004350
434	0.004204
435	0.003925
436	0.003940
437	0.004237
438	0.004281
439	0.004185
440	0.004236
441	0.004329
442	0.004598
443	0.004855
444	0.004539
445	0.004241
446	0.004021
447	0.003873
448	0.003876
449	0.003910
450	0.003978
451	0.003910
452	0.003752
453	0.003711
454	0.003711
455	0.003908
456	0.004113
457	0.003744
458	0.003493
459	0.003804
460	0.004078
461	0.004270
462	0.004358
463	0.004325
464	0.004271
465	0.004203
466	0.003956
467	0.003652
468	0.003658
469	0.003722
470	0.004194
471	0.004547
472	0.004458
473	0.004528
474	0.004873
475	0.004761
476	0.004231
477	0.003843
478	0.003521
479	0.003696
480	0.003970
481	0.004097
482	0.004172
483	0.003963
484	0.003930
485	0.004280
486	0.004306
487	0.003979
488	0.003863
489	0.003866
490	0.004064
491	0.004309
492	0.004115
493	0.003931
494	0.003881
495	0.003833
496	0.003790
497	0.003759
498	0.003743
499	0.003772
500	0.003826
501	0.003901
502	0.003981
503	0.003864
504	0.003762
505	0.003731
506	0.003724
507	0.003760
508	0.004020
509	0.004475
510	0.004250
511	0.003748
512	0.003786
513	0.003907
514	0.004259
515	0.004433
516	0.004105
517	0.003990
518	0.004135
519	0.004161
520	0.004120
521	0.004057
522	0.003988
523	0.003915
524	0.003934
525	0.004297
526	0.004409
527	0.004151
528	0.003977
529	0.003861
530	0.003873
531	0.003919
532	0.004290
533	0.004509
534	0.004105
535	0.003835
536	0.003772
537	0.003782
538	0.003841
539	0.003822
540	0.003786
541	0.003871
542	0.003914
543	0.003809
544	0.003810
545	0.003949
546	0.004291
547	0.004746
548	0.004368
549	0.003896
550	0.003965
551	0.004061
552	0.004227
553	0.004302
554	0.004291
555	0.004461
556	0.004697
557	0.004546
558	0.004432
559	0.004565
560	0.004481
561	0.004079
562	0.004281
563	0.004829
564	0.004790
565	0.004678
566	0.004735
567	0.004872
568	0.005170
569	0.005185
570	0.004981
571	0.005142
572	0.005363
573	0.004871
574	0.004571
575	0.004760
576	0.004995
577	0.005271
578	0.005699
579	0.006152
580	0.005465
581	0.005154
582	0.005895
583	0.006258
584	0.006264
585	0.006409
586	0.006589
587	0.006421
588	0.006479
589	0.007127
590	0.007696
591	0.008197
592	0.008621
593	0.009027
594	0.009438
595	0.009881
596	0.010389
597	0.010952
598	0.011555
599	0.012194
600	0.012927
601	0.014282
602	0.015319
603	0.015867
604	0.017565
605	0.019836
606	0.021466
607	0.023182
608	0.025321
609	0.027708
610	0.030342
611	0.033410
612	0.036723
613	0.041653
614	0.046337
615	0.050556
616	0.055969
617	0.062058
618	0.069388
619	0.076957
620	0.084988
621	0.094904
622	0.106584
623	0.118456
624	0.130753
625	0.145865
626	0.162524
627	0.181371
628	0.202563
629	0.224801
630	0.250481
631	0.277904
632	0.308833
633	0.343203
634	0.379594
635	0.422293
636	0.467547
637	0.518753
638	0.574443
639	0.633405
640	0.702424
641	0.775179
642	0.856642
643	0.946552
644	1.043469
645	1.153365
646	1.268124
647	1.393860
648	1.527062
649	1.666816
650	1.814251
651	1.961759
652	2.103993
653	2.233428
654	2.352060
655	2.431578
656	2.492144
657	2.504739
658	2.481869
659	2.431948
660	2.328436
661	2.206814
662	2.049026
663	1.874851
664	1.690198
665	1.493704
666	1.302386
667	1.123235
668	0.963053
669	0.812831
670	0.692563
671	0.583365
672	0.490550
673	0.413733
674	0.344245
675	0.291485
676	0.244941
677	0.204416
678	0.172317
679	0.143736
680	0.122237
681	0.104110
682	0.087973
683	0.075770
684	0.065102
685	0.056826
686	0.049521
687	0.043039
688	0.039386
689	0.035281
690	0.030809
691	0.027480
692	0.024608
693	0.022509
694	0.021274
695	0.020186
696	0.018005
697	0.016612
698	0.015910
699	0.014402
700	0.013265
701	0.012946
702	0.012584
703	0.012216
704	0.011890
705	0.011687
706	0.011575
707	0.010760
708	0.010295
709	0.010341
