Wavelength(nm)	PFD(umol m-2 s-1)
380	0.005486
381	0.005635
382	0.005715
383	0.005778
384	0.005272
385	0.004875
386	0.005230
387	0.005521
388	0.005615
389	0.005621
390	0.005472
391	0.005233
392	0.004897
393	0.004907
394	0.005146
395	0.005195
396	0.005169
397	0.005002
398	0.004809
399	0.004586
400	0.004382
401	0.004420
402	0.004444
403	0.004413
404	0.004584
405	0.005176
406	0.005384
407	0.005113
408	0.005125
409	0.005350
410	0.005412
411	0.005404
412	0.005435
413	0.005476
414	0.005387
415	0.005275
416	0.004955
417	0.004711
418	0.004780
419	0.004821
420	0.004803
421	0.004619
422	0.004235
423	0.004185
424	0.004373
425	0.004452
426	0.004487
427	0.004208
428	0.003868
429	0.004411
430	0.004914
431	0.004896
432	0.004867
433	0.004806
434	0.004799
435	0.004882
436	0.004891
437	0.004829
438	0.004746
439	0.004652
440	0.004446
441	0.004208
442	0.004127
443	0.004065
444	0.004103
445	0.004157
446	0.004280
447	0.004256
448	0.003923
449	0.003775
450	0.003841
451	0.003775
452	0.003623
453	0.003583
454	0.003583
455	0.003773
456	0.003981
457	0.003959
458	0.003935
459	0.003901
460	0.003937
461	0.004123
462	0.004198
463	0.004144
464	0.004097
465	0.004053
466	0.004092
467	0.004157
468	0.004196
469	0.004237
470	0.004333
471	0.004390
472	0.004304
473	0.004239
474	0.004210
475	0.004118
476	0.003969
477	0.003952
478	0.003998
479	0.003927
480	0.003834
481	0.004301
482	0.004614
483	0.004065
484	0.003688
485	0.003686
486	0.003697
487	0.003720
488	0.003730
489	0.003732
490	0.003656
491	0.003561
492	0.003688
493	0.003793
494	0.003724
495	0.003670
496	0.003648
497	0.003629
498	0.003614
499	0.003858
500	0.004241
501	0.004098
502	0.003844
503	0.004066
504	0.004245
505	0.004217
506	0.004213
507	0.004250
508	0.004138
509	0.003893
510	0.003723
511	0.003583
512	0.003656
513	0.003745
514	0.003736
515	0.003732
516	0.003743
517	0.003822
518	0.003984
519	0.004004
520	0.003942
521	0.003895
522	0.003857
523	0.004141
524	0.004290
525	0.003932
526	0.003760
527	0.003866
528	0.003840
529	0.003728
530	0.003740
531	0.003784
532	0.003789
533	0.003785
534	0.003749
535	0.003703
536	0.003642
537	0.003652
538	0.003708
539	0.003983
540	0.004306
541	0.004390
542	0.004434
543	0.004335
544	0.004338
545	0.004475
546	0.004552
547	0.004596
548	0.004520
549	0.004436
550	0.004481
551	0.004454
552	0.004256
553	0.004153
554	0.004143
555	0.004003
556	0.003817
557	0.004049
558	0.004279
559	0.004408
560	0.004487
561	0.004493
562	0.004329
563	0.004068
564	0.003921
565	0.003848
566	0.004303
567	0.004704
568	0.004992
569	0.004771
570	0.004157
571	0.004566
572	0.005196
573	0.005147
574	0.005043
575	0.004799
576	0.004823
577	0.005089
578	0.005165
579	0.005188
580	0.005402
581	0.005633
582	0.005907
583	0.006042
584	0.006048
585	0.006188
586	0.006362
587	0.006200
588	0.006386
589	0.007478
590	0.007742
591	0.007285
592	0.007878
593	0.008716
594	0.009113
595	0.009387
596	0.009398
597	0.010024
598	0.011087
599	0.011773
600	0.012482
601	0.013789
602	0.014983
603	0.016001
604	0.017455
605	0.019128
606	0.020702
607	0.022383
608	0.024448
609	0.026990
610	0.030005
611	0.033097
612	0.036293
613	0.040545
614	0.044909
615	0.049463
616	0.054862
617	0.060742
618	0.067851
619	0.075301
620	0.083574
621	0.093131
622	0.103890
623	0.115683
624	0.128022
625	0.142618
626	0.158710
627	0.176915
628	0.197002
629	0.217957
630	0.242756
631	0.269417
632	0.299832
633	0.333576
634	0.369276
635	0.411074
636	0.455044
637	0.503936
638	0.557482
639	0.614420
640	0.681582
641	0.752410
642	0.831650
643	0.918416
644	1.011428
645	1.117987
646	1.229511
647	1.352105
648	1.481602
649	1.617157
650	1.758590
651	1.900225
652	2.038193
653	2.163810
654	2.279003
655	2.356443
656	2.415308
657	2.426895
658	2.404589
659	2.356432
660	2.255955
661	2.137935
662	1.984985
663	1.814602
664	1.633089
665	1.444555
666	1.260087
667	1.085132
668	0.929384
669	0.783696
670	0.667570
671	0.561853
672	0.471547
673	0.398281
674	0.332180
675	0.279842
676	0.234927
677	0.197201
678	0.166375
679	0.138596
680	0.117118
681	0.099346
682	0.083768
683	0.072715
684	0.062858
685	0.054866
686	0.048398
687	0.042521
688	0.037481
689	0.033261
690	0.029704
691	0.026532
692	0.023759
693	0.021733
694	0.019962
695	0.018435
696	0.017916
697	0.016887
698	0.015411
699	0.014664
700	0.013820
701	0.012701
702	0.012150
703	0.011795
704	0.011480
705	0.011284
706	0.011176
707	0.011225
708	0.010927
709	0.010128
710	0.010430
711	0.010821
712	0.010811
713	0.010651
714	0.010468
715	0.010671
716	0.010097
717	0.008858
718	0.010088
719	0.010496
720	0.009616
721	0.010292
722	0.010843
723	0.010395
724	0.010199
725	0.009975
726	0.009198
727	0.008918
728	0.009019
729	0.010122
730	0.010407
731	0.009975
732	0.008582
733	0.008319
734	0.009449
735	0.010173
736	0.010440
737	0.010015
738	0.009580
739	0.009465
740	0.010051
741	0.010122
742	0.010231
743	0.010841
744	0.011188
745	0.011430
746	0.011631
747	0.010992
748	0.010166
749	0.010053
750	0.010737
751	0.011757
752	0.012579
753	0.012655
754	0.012209
755	0.011015
756	0.011117
757	0.011735
758	0.011599
759	0.012117
760	0.012858
761	0.013133
762	0.012763
763	0.012377
764	0.013079
765	0.013321
766	0.013279
767	0.012903
768	0.011689
769	0.011101
770	0.012758
771	0.013586
772	0.014024
773	0.014076
774	0.013576
775	0.013452
776	0.013977
777	0.013968
778	0.014214
779	0.014675
780	0.013292
