Wavelength(nm)	PFD(umol m-2 s-1)
380	0.005927
381	0.005676
382	0.005340
383	0.004997
384	0.004904
385	0.004870
386	0.005228
387	0.005522
388	0.005617
389	0.005767
390	0.006009
391	0.005969
392	0.005625
393	0.005173
394	0.004648
395	0.004755
396	0.005108
397	0.005315
398	0.005495
399	0.005288
400	0.005055
401	0.004719
402	0.004522
403	0.004878
404	0.005185
405	0.005391
406	0.005207
407	0.004541
408	0.004382
409	0.004606
410	0.004672
411	0.004668
412	0.004707
413	0.004755
414	0.004676
415	0.004599
416	0.004654
417	0.004641
418	0.004353
419	0.004156
420	0.004146
421	0.004125
422	0.004090
423	0.003987
424	0.003836
425	0.003818
426	0.003854
427	0.003860
428	0.003860
429	0.004079
430	0.004315
431	0.004637
432	0.004783
433	0.004375
434	0.004149
435	0.004230
436	0.004238
437	0.004175
438	0.004093
439	0.004000
440	0.004066
441	0.004178
442	0.004127
443	0.004048
444	0.003747
445	0.003588
446	0.004050
447	0.004256
448	0.003923
449	0.003775
450	0.003841
451	0.003775
452	0.003623
453	0.003583
454	0.003583
455	0.003480
456	0.003376
457	0.003685
458	0.003935
459	0.003901
460	0.003937
461	0.004123
462	0.004361
463	0.004658
464	0.004531
465	0.004137
466	0.004364
467	0.004787
468	0.004532
469	0.004237
470	0.004333
471	0.004390
472	0.004304
473	0.004239
474	0.004210
475	0.004306
476	0.004517
477	0.004371
478	0.004056
479	0.003927
480	0.003834
481	0.004301
482	0.004614
483	0.004065
484	0.003688
485	0.003686
486	0.003857
487	0.004217
488	0.004131
489	0.003797
490	0.003656
491	0.003561
492	0.003688
493	0.003793
494	0.003724
495	0.003670
496	0.003648
497	0.003629
498	0.003614
499	0.003642
500	0.003694
501	0.003766
502	0.003844
503	0.004066
504	0.004245
505	0.004217
506	0.004092
507	0.003789
508	0.003699
509	0.003795
510	0.003723
511	0.003583
512	0.003966
513	0.004321
514	0.003616
515	0.003189
516	0.003550
517	0.003822
518	0.003984
519	0.004004
520	0.003942
521	0.004188
522	0.004485
523	0.004061
524	0.003724
525	0.003720
526	0.003760
527	0.003866
528	0.003840
529	0.003728
530	0.003740
531	0.003784
532	0.003789
533	0.003785
534	0.003749
535	0.003703
536	0.003642
537	0.003652
538	0.003708
539	0.003983
540	0.004300
541	0.004020
542	0.003779
543	0.003678
544	0.003679
545	0.003813
546	0.003886
547	0.003927
548	0.004173
549	0.004436
550	0.004481
551	0.004567
552	0.004754
553	0.004642
554	0.004246
555	0.004003
556	0.003817
557	0.003675
558	0.003655
559	0.004176
560	0.004487
561	0.004493
562	0.004581
563	0.004716
564	0.004625
565	0.004516
566	0.004572
567	0.004704
568	0.004992
569	0.004771
570	0.004157
571	0.004227
572	0.004472
573	0.004845
574	0.005043
575	0.004799
576	0.004823
577	0.005089
578	0.005502
579	0.005940
580	0.005276
581	0.004977
582	0.005692
583	0.006042
584	0.006048
585	0.006537
586	0.007157
587	0.007000
588	0.006932
589	0.007096
590	0.007431
591	0.007914
592	0.008324
593	0.008689
594	0.008609
595	0.008864
596	0.009832
597	0.010574
598	0.011157
599	0.011773
600	0.012482
601	0.013789
602	0.015176
603	0.016682
604	0.017971
605	0.019155
606	0.021170
607	0.023127
608	0.024696
609	0.026990
610	0.030005
611	0.033494
612	0.037163
613	0.041418
614	0.045965
615	0.051034
616	0.056289
617	0.061657
618	0.068731
619	0.076183
620	0.084456
621	0.094014
622	0.104775
623	0.117419
624	0.130689
625	0.145293
626	0.161396
627	0.179613
628	0.200096
629	0.221611
630	0.247508
631	0.275099
632	0.306091
633	0.340070
634	0.375806
635	0.418167
636	0.462878
637	0.512926
638	0.567962
639	0.626632
640	0.693997
641	0.765379
642	0.846957
643	0.936075
644	1.031453
645	1.138888
646	1.250960
647	1.373643
648	1.504494
649	1.642508
650	1.786473
651	1.930541
652	2.070492
653	2.198446
654	2.316275
655	2.392587
656	2.450365
657	2.462763
658	2.439121
659	2.387991
660	2.283934
661	2.162248
662	2.005569
663	1.831416
664	1.646104
665	1.452413
666	1.263785
667	1.086854
668	0.929563
669	0.782531
670	0.665039
671	0.558503
672	0.468181
673	0.394900
674	0.328978
675	0.278022
676	0.233067
677	0.193923
678	0.164167
679	0.137435
680	0.115951
681	0.098632
682	0.083759
683	0.071971
684	0.061664
685	0.053666
686	0.047191
687	0.041431
688	0.037144
689	0.032837
690	0.028512
691	0.026023
692	0.023495
693	0.020686
694	0.019281
695	0.018330
696	0.017015
697	0.016039
698	0.015361
699	0.013905
700	0.012807
701	0.012499
702	0.011533
703	0.010621
704	0.011130
705	0.011284
706	0.011176
707	0.011225
708	0.010927
709	0.010128
710	0.010430
711	0.010821
712	0.010811
713	0.010059
714	0.009193
715	0.010268
716	0.010097
717	0.008858
718	0.010088
719	0.010496
720	0.009616
721	0.010292
722	0.010584
723	0.009241
724	0.009463
725	0.010137
726	0.010260
727	0.009749
728	0.009019
729	0.010122
730	0.010407
731	0.009975
732	0.009495
733	0.009323
734	0.009530
735	0.009320
736	0.009357
737	0.009869
738	0.009580
739	0.009465
740	0.010051
741	0.010122
742	0.009974
743	0.009605
744	0.010423
745	0.011209
746	0.010407
747	0.010893
748	0.011706
749	0.011605
750	0.010175
751	0.008964
752	0.011878
753	0.012655
754	0.012562
755	0.013543
756	0.012211
757	0.010450
758	0.012531
759	0.012282
760	0.011379
761	0.012781
762	0.013551
763	0.013847
764	0.013402
765	0.013321
766	0.013279
767	0.012903
768	0.013494
769	0.013928
770	0.013204
771	0.013586
772	0.014024
773	0.014076
774	0.013576
775	0.012925
776	0.012172
777	0.012086
778	0.012315
779	0.012810
780	0.012746
