Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_15:52:01
PPFD	1.960658
PFD	2.063391
PFD-UV	0.011082
PFD-B	0.047892
PFD-G	0.053298
PFD-R	1.859468
PFD-FR	0.091652
RFR(600~780nm)	1.951120
CHLB(430~480nm)	0.023549
Custom3(380~780nm)	2.063391
Custom4(380~780nm)	2.063391
UV%	0.537061
B%	2.321011
G%	2.583043
R%	90.117065
FR%	4.441819
RFR%	94.558899
CHLB%	1.141275
Custom3%	100.000000
Custom4%	100.000000
R:B	38.826649
R:FR	20.288328
R:G	34.887947
B:G	0.898557
UV:B	0.231391
UV:FR	0.120910
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	20.288328
BRAT(CHLB:PFD-B)	0.491715
Ratio3	0.000000
Ratio4	0.000000
LambdaP	657.000000
LambdaPV	13.674140
LambdaD	650.000000
LUX	30.760809
IRR	0.382649
fc	2.858811
I-Time	950.000000
380nm	0.181340
381nm	0.181357
382nm	0.180446
383nm	0.179402
384nm	0.176434
385nm	0.174653
386nm	0.180735
387nm	0.184300
388nm	0.180245
389nm	0.175292
390nm	0.168786
391nm	0.164176
392nm	0.161588
393nm	0.161518
394nm	0.163109
395nm	0.161447
396nm	0.158531
397nm	0.160403
398nm	0.163178
399nm	0.158470
400nm	0.153792
401nm	0.152792
402nm	0.152917
403nm	0.157443
404nm	0.160207
405nm	0.159325
406nm	0.159705
407nm	0.161635
408nm	0.159233
409nm	0.153586
410nm	0.152179
411nm	0.152627
412nm	0.152512
413nm	0.152274
414nm	0.152933
415nm	0.153553
416nm	0.153005
417nm	0.151421
418nm	0.145654
419nm	0.141627
420nm	0.141195
421nm	0.139589
422nm	0.136574
423nm	0.135631
424nm	0.136164
425nm	0.133737
426nm	0.130122
427nm	0.132805
428nm	0.136650
429nm	0.132962
430nm	0.129507
431nm	0.129480
432nm	0.129596
433nm	0.130163
434nm	0.130587
435nm	0.130776
436nm	0.130007
437nm	0.128324
438nm	0.128366
439nm	0.129357
440nm	0.130008
441nm	0.130562
442nm	0.128364
443nm	0.126106
444nm	0.127649
445nm	0.128967
446nm	0.129310
447nm	0.127988
448nm	0.123203
449nm	0.122051
450nm	0.125099
451nm	0.123666
452nm	0.119294
453nm	0.119084
454nm	0.120299
455nm	0.121463
456nm	0.122516
457nm	0.120192
458nm	0.118617
459nm	0.120591
460nm	0.121818
461nm	0.121455
462nm	0.121434
463nm	0.121805
464nm	0.120602
465nm	0.118408
466nm	0.120402
467nm	0.123698
468nm	0.122694
469nm	0.121454
470nm	0.122773
471nm	0.123170
472nm	0.120224
473nm	0.118726
474nm	0.119699
475nm	0.121802
476nm	0.124931
477nm	0.121937
478nm	0.116065
479nm	0.117344
480nm	0.120010
481nm	0.119033
482nm	0.117816
