Wavelength(nm)	PFD(umol m-2 s-1)
380	0.005126
381	0.004903
382	0.004935
383	0.004995
384	0.004960
385	0.004920
386	0.004846
387	0.004804
388	0.004865
389	0.004849
390	0.004698
391	0.004661
392	0.004747
393	0.004704
394	0.004576
395	0.004541
396	0.004541
397	0.004639
398	0.004756
399	0.004572
400	0.004398
401	0.004478
402	0.004529
403	0.004464
404	0.004479
405	0.004659
406	0.004808
407	0.004918
408	0.004880
409	0.004729
410	0.004693
411	0.004707
412	0.004722
413	0.004737
414	0.004659
415	0.004585
416	0.004647
417	0.004633
418	0.004313
419	0.004111
420	0.004155
421	0.004163
422	0.004127
423	0.004044
424	0.003926
425	0.003902
426	0.003914
427	0.003916
428	0.003916
429	0.003800
430	0.003724
431	0.004007
432	0.004209
433	0.004155
434	0.004141
435	0.004195
436	0.004046
437	0.003702
438	0.003725
439	0.003951
440	0.004075
441	0.004172
442	0.003866
443	0.003538
444	0.003554
445	0.003531
446	0.003345
447	0.003220
448	0.003223
449	0.003386
450	0.003735
451	0.003629
452	0.003222
453	0.003118
454	0.003117
455	0.003268
456	0.003434
457	0.003432
458	0.003481
459	0.003768
460	0.004011
461	0.004160
462	0.004068
463	0.003698
464	0.003746
465	0.004057
466	0.004147
467	0.004168
468	0.003930
469	0.003709
470	0.004111
471	0.004343
472	0.003949
473	0.003683
474	0.003638
475	0.003569
476	0.003478
477	0.003688
478	0.004041
479	0.003769
480	0.003373
481	0.003763
482	0.004022
483	0.003539
484	0.003308
485	0.003624
486	0.003780
487	0.003760
488	0.003765
489	0.003783
490	0.003718
491	0.003633
492	0.003725
493	0.003800
494	0.003739
495	0.003780
496	0.004050
497	0.004046
498	0.003743
499	0.003678
500	0.003741
501	0.003553
502	0.003311
503	0.003543
504	0.003724
505	0.003662
506	0.003641
507	0.003692
508	0.003923
509	0.004311
510	0.003918
511	0.003210
512	0.003485
513	0.003844
514	0.003818
515	0.003716
516	0.003399
517	0.003289
518	0.003431
519	0.003448
520	0.003394
521	0.003610
522	0.003877
523	0.003815
524	0.003765
525	0.003761
526	0.003678
527	0.003479
528	0.003700
529	0.004204
530	0.004120
531	0.003886
532	0.003890
533	0.003880
534	0.003811
535	0.003755
536	0.003722
537	0.003728
538	0.003760
539	0.003757
540	0.003748
541	0.003802
542	0.003824
543	0.003737
544	0.003740
545	0.003860
546	0.003927
547	0.003966
548	0.003899
549	0.003824
550	0.003863
551	0.003840
552	0.003665
553	0.003749
554	0.004081
555	0.004018
556	0.003812
557	0.003749
558	0.003664
559	0.003454
560	0.003472
561	0.003823
562	0.003998
563	0.004073
564	0.004006
565	0.003898
566	0.003612
567	0.003608
568	0.004172
569	0.004319
570	0.004146
571	0.004282
572	0.004469
573	0.004051
574	0.003810
575	0.004017
576	0.004414
577	0.004982
578	0.004831
579	0.004475
580	0.004712
581	0.004937
582	0.005129
583	0.005453
584	0.005903
585	0.006094
586	0.006202
587	0.006064
588	0.006003
589	0.006147
590	0.006440
591	0.006865
592	0.007224
593	0.007569
594	0.007917
595	0.008293
596	0.008723
597	0.009201
598	0.009713
599	0.010616
600	0.011561
601	0.012313
602	0.013121
603	0.014015
604	0.015275
605	0.016718
606	0.018125
607	0.019617
608	0.021404
609	0.023624
610	0.026273
611	0.028990
612	0.031771
613	0.035116
614	0.038835
615	0.043230
616	0.047826
617	0.052541
618	0.058782
619	0.065249
620	0.072063
621	0.080225
622	0.089650
623	0.099631
624	0.110070
625	0.122946
626	0.136897
627	0.152360
628	0.170184
629	0.189025
630	0.209887
631	0.232523
632	0.258747
633	0.287872
634	0.318700
635	0.354939
636	0.392942
637	0.434862
638	0.481174
639	0.530685
640	0.587821
641	0.648142
642	0.716254
643	0.790935
644	0.871068
645	0.962235
646	1.057728
647	1.163305
648	1.274671
649	1.391119
650	1.514446
651	1.638968
652	1.763227
653	1.876649
654	1.980925
655	2.053537
656	2.110682
657	2.128510
658	2.115045
659	2.077717
660	1.994468
661	1.895400
662	1.764478
663	1.617564
664	1.460449
665	1.292770
