Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_15:46:36
PPFD	17.918152
PFD	18.245531
PFD-UV	0.036174
PFD-B	0.144768
PFD-G	0.170068
PFD-R	17.603315
PFD-FR	0.291203
RFR(600~780nm)	17.894522
CHLB(430~480nm)	0.069014
Custom3(380~780nm)	18.245531
Custom4(380~780nm)	18.245531
UV%	0.198260
B%	0.793444
G%	0.932106
R%	96.480171
FR%	1.596024
RFR%	98.076187
CHLB%	0.378249
Custom3%	100.000000
Custom4%	100.000000
R:B	121.596695
R:FR	60.450317
R:G	103.507721
B:G	0.851238
UV:B	0.249873
UV:FR	0.124221
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	60.450317
BRAT(CHLB:PFD-B)	0.476718
Ratio3	0.000000
Ratio4	0.000000
LambdaP	657.000000
LambdaPV	132.492905
LambdaD	644.000000
LUX	245.635284
IRR	3.354299
fc	22.828558
I-Time	98.000000
380nm	0.615036
381nm	0.631238
382nm	0.609793
383nm	0.584973
384nm	0.620234
385nm	0.648918
386nm	0.634055
387nm	0.609461
388nm	0.555407
389nm	0.524633
390nm	0.534202
391nm	0.535059
392nm	0.526625
393nm	0.509339
394nm	0.486213
395nm	0.489322
396nm	0.502550
397nm	0.509873
398nm	0.516082
399nm	0.516017
400nm	0.515297
401nm	0.510077
402nm	0.503158
403nm	0.489596
404nm	0.483883
405nm	0.494422
406nm	0.504627
407nm	0.514421
408nm	0.522876
409nm	0.530328
410nm	0.505977
411nm	0.467716
412nm	0.483075
413nm	0.510180
414nm	0.496524
415nm	0.482818
416nm	0.498764
417nm	0.505038
418nm	0.472269
419nm	0.453360
420nm	0.463084
421nm	0.459541
422nm	0.440076
423nm	0.450564
424nm	0.482415
425nm	0.455043
426nm	0.403908
427nm	0.412902
428nm	0.432977
429nm	0.454315
430nm	0.469670
431nm	0.435642
432nm	0.410139
433nm	0.411354
434nm	0.412335
435nm	0.412931
436nm	0.416488
437nm	0.422876
438nm	0.424155
439nm	0.422621
440nm	0.414631
441nm	0.404809
442nm	0.394745
443nm	0.386010
444nm	0.403007
445nm	0.417449
446nm	0.420778
447nm	0.411406
448nm	0.375633
449nm	0.361378
450nm	0.372002
451nm	0.379111
452nm	0.383914
453nm	0.360555
454nm	0.327546
455nm	0.295310
456nm	0.264939
457nm	0.291527
458nm	0.317471
459nm	0.340363
460nm	0.358825
461nm	0.367866
462nm	0.357332
463nm	0.324389
464nm	0.316452
465nm	0.324243
466nm	0.326782
467nm	0.327687
468nm	0.334361
469nm	0.342845
470nm	0.369797
471nm	0.379097
472nm	0.324348
473nm	0.290076
474nm	0.290740
475nm	0.303358
476nm	0.326820
477nm	0.337099
478nm	0.341180
479nm	0.350198
480nm	0.360173
481nm	0.351991
482nm	0.340351
483nm	0.310360
484nm	0.289127
485nm	0.286785
486nm	0.296279
487nm	0.318643
488nm	0.332932
489nm	0.342731
490nm	0.328664
491nm	0.308913
492nm	0.318381
493nm	0.328668
494nm	0.339194
495nm	0.337085
496nm	0.306943
497nm	0.285571
498nm	0.273658
499nm	0.292658
500nm	0.328093
501nm	0.315365
502nm	0.292522
503nm	0.304700
504nm	0.315855
505nm	0.322241
506nm	0.318159
507nm	0.294995
508nm	0.297047
509nm	0.321179
510nm	0.324032
511nm	0.318341
512nm	0.323428
513nm	0.329308
514nm	0.329738
515nm	0.340878
516nm	0.381935
517nm	0.391626
518nm	0.362982
519nm	0.340911
520nm	0.322571
521nm	0.318907
522nm	0.318301
523nm	0.317408
524nm	0.313992
525nm	0.301127
526nm	0.305089
527nm	0.333784
528nm	0.334088
529nm	0.315515
530nm	0.315981
531nm	0.321271
532nm	0.310788
533nm	0.303230
534nm	0.307783
535nm	0.308119
536nm	0.302111
537nm	0.303545
538nm	0.309878
539nm	0.311252
540nm	0.311456
541nm	0.312048
542nm	0.311285
543nm	0.305837
544nm	0.308404
545nm	0.321398
546nm	0.318709
547nm	0.307450
548nm	0.327723
549nm	0.348891
550nm	0.319231
551nm	0.305737
552nm	0.331041
553nm	0.337267
554nm	0.325404
555nm	0.308641
556nm	0.290107
557nm	0.301227
558nm	0.314777
559nm	0.333298
560nm	0.336600
561nm	0.317826
562nm	0.319040
563nm	0.331684
564nm	0.350615
565nm	0.366272
566nm	0.342753
567nm	0.325460
568nm	0.320737
569nm	0.319680
570nm	0.321426
571nm	0.323056
572nm	0.325493
573nm	0.346618
574nm	0.360185
575nm	0.354661
576nm	0.359608
577nm	0.373982
578nm	0.388157
579nm	0.402395
580nm	0.423573
581nm	0.430434
582nm	0.397689
583nm	0.396667
584nm	0.425414
585nm	0.433627
586nm	0.435787
587nm	0.444696
588nm	0.449821
589nm	0.445113
590nm	0.470379
591nm	0.521612
592nm	0.538814
593nm	0.548404
594nm	0.576504
595nm	0.602331
596nm	0.623354
597nm	0.673554
598nm	0.744294
599nm	0.772893
600nm	0.799972
601nm	0.866907
602nm	0.924058
603nm	0.966282
604nm	1.059142
605nm	1.177000
606nm	1.275250
607nm	1.383976
608nm	1.533195
609nm	1.696921
610nm	1.875002
611nm	2.059836
612nm	2.247059
613nm	2.441572
614nm	2.682682
615nm	3.008842
616nm	3.338871
617nm	3.671058
618nm	4.079424
619nm	4.513130
620nm	5.015349
621nm	5.564420
622nm	6.157064
623nm	6.863955
624nm	7.610836
625nm	8.467384
626nm	9.372293
627nm	10.345880
628nm	11.493570
629nm	12.714821
630nm	14.149080
631nm	15.664440
632nm	17.346413
633nm	19.235044
634nm	21.241741
635nm	23.563902
636nm	26.001741
637nm	28.713825
638nm	31.733932
639nm	34.974461
640nm	38.686069
641nm	42.605938
642nm	47.068504
643nm	51.939064
644nm	57.144115
645nm	63.062084
646nm	69.239441
647nm	76.032356
648nm	83.150322
649nm	90.549934
650nm	98.293152
