Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_15:50:06
PPFD	52.388317
PFD	53.286278
PFD-UV	0.095276
PFD-B	0.394243
PFD-G	0.450045
PFD-R	51.544029
PFD-FR	0.802672
RFR(600~780nm)	52.346710
CHLB(430~480nm)	0.187754
Custom3(380~780nm)	53.286278
Custom4(380~780nm)	53.286278
UV%	0.178800
B%	0.739859
G%	0.844580
R%	96.730423
FR%	1.506340
RFR%	98.236755
CHLB%	0.352349
Custom3%	100.000000
Custom4%	100.000000
R:B	130.741653
R:FR	64.215546
R:G	114.530769
B:G	0.876008
UV:B	0.241667
UV:FR	0.118698
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	64.215546
BRAT(CHLB:PFD-B)	0.476238
Ratio3	0.000000
Ratio4	0.000000
LambdaP	657.000000
LambdaPV	387.559204
LambdaD	644.000000
LUX	701.172974
IRR	9.786605
fc	65.164772
I-Time	33.000000
380nm	1.613807
381nm	1.539582
382nm	1.545552
383nm	1.560167
384nm	1.545233
385nm	1.528713
386nm	1.501688
387nm	1.485090
388nm	1.500055
389nm	1.491157
390nm	1.440903
391nm	1.425919
392nm	1.448540
393nm	1.431911
394nm	1.389392
395nm	1.375160
396nm	1.371838
397nm	1.397968
398nm	1.429651
399nm	1.370905
400nm	1.315359
401nm	1.335852
402nm	1.347611
403nm	1.325226
404nm	1.326378
405nm	1.376257
406nm	1.416725
407nm	1.445616
408nm	1.430743
409nm	1.383079
410nm	1.369195
411nm	1.370088
412nm	1.371048
413nm	1.372024
414nm	1.346175
415nm	1.321785
416nm	1.336200
417nm	1.328979
418nm	1.234429
419nm	1.173852
420nm	1.183461
421nm	1.182824
422nm	1.169893
423nm	1.143607
424nm	1.107798
425nm	1.098185
426nm	1.099082
427nm	1.097043
428nm	1.094462
429nm	1.059623
430nm	1.036107
431nm	1.112073
432nm	1.165403
433nm	1.147801
434nm	1.141414
435nm	1.153624
436nm	1.110147
437nm	1.013449
438nm	1.017309
