Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_11:28:02
PPFD	4.352548
PFD	4.526333
PFD-UV	0.010137
PFD-B	1.220230
PFD-G	2.133734
PFD-R	0.998584
PFD-FR	0.163650
RFR(600~780nm)	1.162234
CHLB(430~480nm)	0.955265
Custom3(380~780nm)	4.526333
Custom4(380~780nm)	4.526333
UV%	0.223962
B%	26.958458
G%	47.140438
R%	22.061642
FR%	3.615498
RFR%	25.677160
CHLB%	21.104605
Custom3%	100.000000
Custom4%	100.000000
R:B	0.818357
R:FR	6.101965
R:G	0.467998
B:G	0.571875
UV:B	0.008308
UV:FR	0.061945
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	6.101965
BRAT(CHLB:PFD-B)	0.782856
Ratio3	0.000000
Ratio4	0.000000
LambdaP	442.000000
LambdaPV	10.482938
LambdaD	489.000000
LUX	312.559937
IRR	1.007772
fc	29.048321
I-Time	1100.000000
380nm	0.163987
381nm	0.164333
382nm	0.162104
383nm	0.159615
384nm	0.159167
385nm	0.158551
386nm	0.156813
387nm	0.156231
388nm	0.159150
389nm	0.159485
390nm	0.155343
391nm	0.152055
392nm	0.149679
393nm	0.148576
394nm	0.148312
395nm	0.148537
396nm	0.148952
397nm	0.151933
398nm	0.155397
399nm	0.155799
400nm	0.156993
401nm	0.168393
402nm	0.179561
403nm	0.189826
404nm	0.204450
405nm	0.228096
406nm	0.254423
407nm	0.284047
408nm	0.324429
409nm	0.372873
410nm	0.436070
411nm	0.505720
412nm	0.593197
413nm	0.684578
414nm	0.807794
415nm	0.935644
416nm	1.099794
417nm	1.271214
418nm	1.471977
419nm	1.686211
420nm	1.928271
421nm	2.192344
422nm	2.482834
423nm	2.795118
424nm	3.122947
425nm	3.484175
426nm	3.858804
427nm	4.266466
428nm	4.680216
429nm	5.140717
430nm	5.606934
431nm	6.110685
432nm	6.619886
433nm	7.146163
434nm	7.677057
435nm	8.215609
436nm	8.725572
437nm	9.208212
