Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_11:13:47
PPFD	52.315975
PFD	53.758472
PFD-UV	0.061886
PFD-B	14.833516
PFD-G	25.807207
PFD-R	11.675268
PFD-FR	1.380607
RFR(600~780nm)	13.055877
CHLB(430~480nm)	11.038652
Custom3(380~780nm)	53.758472
Custom4(380~780nm)	53.758472
UV%	0.115119
B%	27.592882
G%	48.005825
R%	21.717999
FR%	2.568165
RFR%	24.286175
CHLB%	20.533791
Custom3%	100.000000
Custom4%	100.000000
R:B	0.787087
R:FR	8.456621
R:G	0.452403
B:G	0.574782
UV:B	0.004172
UV:FR	0.044825
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	8.456621
BRAT(CHLB:PFD-B)	0.744170
Ratio3	0.000000
Ratio4	0.000000
LambdaP	439.000000
LambdaPV	135.762878
LambdaD	489.000000
LUX	3766.992188
IRR	12.046099
fc	350.092224
I-Time	90.000000
380nm	0.893393
381nm	0.864678
382nm	0.875697
383nm	0.890957
384nm	0.888701
385nm	0.884812
386nm	0.870113
387nm	0.865021
388nm	0.889012
389nm	0.898098
390nm	0.881356
391nm	0.873091
392nm	0.873865
393nm	0.894364
394nm	0.927875
395nm	0.951899
396nm	0.972263
397nm	1.057713
398nm	1.155438
399nm	1.284206
400nm	1.417547
401nm	1.588013
402nm	1.794771
403nm	2.143399
404nm	2.524055
405nm	2.971013
406nm	3.510933
407nm	4.165229
408nm	4.976460
409nm	5.905283
410nm	7.058236
411nm	8.309233
412nm	9.937078
413nm	11.647470
414nm	13.844421
415nm	16.110880
416nm	18.915022
417nm	21.837603
418nm	25.238274
419nm	28.829582
420nm	32.814728
421nm	37.103275
422nm	41.755913
423nm	46.708122
424nm	51.873974
425nm	57.497364
426nm	63.304348
427nm	69.500031
428nm	75.767349
429nm	82.714729
430nm	89.702835
431nm	96.888466
432nm	104.020683
433nm	110.985519
434nm	117.596008
435nm	123.618835
436nm	128.518616
437nm	132.345078
438nm	134.510986
439nm	135.762878
440nm	134.515060
441nm	132.558075
442nm	128.038025
443nm	123.179588
444nm	116.474037
445nm	109.561981
446nm	101.751465
447nm	93.900078
448nm	85.963730
449nm	78.315536
450nm	71.000542
451nm	64.301224
452nm	58.005928
453nm	52.523144
454nm	47.318794
455nm	42.964180
456nm	38.742512
457nm	35.314251
458nm	31.985996
459nm	29.131300
460nm	26.422562
461nm	24.024366
462nm	21.800877
463nm	19.777414
464nm	17.993280
465nm	16.359673
466nm	14.992738
467nm	13.708790
468nm	12.648874
469nm	11.624899
470nm	10.813870
471nm	10.042039
472nm	9.412429
473nm	8.850888
474nm	8.405482
475nm	8.024307
476nm	7.701413
477nm	7.435666
478nm	7.196784
479nm	7.103788
480nm	7.039107
481nm	7.108721
482nm	7.196487
483nm	7.379693
484nm	7.595705
485nm	7.882476
486nm	8.245837
487nm	8.692483
488nm	9.249966
489nm	9.869066
490nm	10.575891
491nm	11.303605
492nm	12.197138
493nm	13.119769
494nm	14.191917
495nm	15.303679
496nm	16.503340
497nm	17.797745
498nm	19.194351
499nm	20.599813
500nm	22.009985
501nm	23.616697
502nm	25.264791
503nm	26.915546
504nm	28.580381
505nm	30.310804
506nm	32.061451
507nm	33.848976
508nm	35.619858
509nm	37.376167
510nm	39.080151
511nm	40.763126
512nm	42.412750
513nm	44.051521
514nm	45.608837
515nm	47.130718
516nm	48.553608
517nm	49.950539
518nm	51.315742
519nm	52.608002
520nm	53.858852
521nm	54.970211
522nm	56.051414
523nm	57.076653
524nm	58.060810
525nm	58.891159
526nm	59.700939
527nm	60.480499
528nm	61.175667
529nm	61.814724
530nm	62.336319
531nm	62.828152
532nm	63.331959
533nm	63.819038
534nm	64.237846
535nm	64.592545
536nm	64.850792
537nm	65.111389
538nm	65.373535
539nm	65.551689
540nm	65.709564
541nm	65.844070
542nm	65.955872
543nm	65.989113
544nm	66.024605
545nm	66.063004
546nm	66.033630
547nm	65.967216
548nm	65.884178
549nm	65.797401
550nm	65.698166
551nm	65.586357
552nm	65.444405
553nm	65.286812
554nm	65.114410
555nm	64.924126
556nm	64.727379
557nm	64.535324
558nm	64.345139
559nm	64.162445
560nm	63.968060
561nm	63.756714
562nm	63.517635
563nm	63.262703
564nm	63.016781
565nm	62.770226
566nm	62.504990
567nm	62.222828
568nm	61.906479
569nm	61.595913
570nm	61.289761
571nm	61.009315
572nm	60.731190
573nm	60.364586
574nm	59.990009
575nm	59.595299
576nm	59.216560
577nm	58.852188
578nm	58.452824
579nm	58.043106
580nm	57.636604
581nm	57.227200
582nm	56.809772
583nm	56.360260
584nm	55.880650
585nm	55.424080
586nm	54.974174
587nm	54.511059
588nm	54.044415
589nm	53.568604
590nm	53.060909
591nm	52.525600
592nm	51.994671
593nm	51.461575
594nm	50.874302
595nm	50.296093
596nm	49.737038
597nm	49.162216
598nm	48.576294
599nm	47.995907
600nm	47.417309
601nm	46.844692
602nm	46.249195
603nm	45.618801
604nm	45.023514
605nm	44.445560
606nm	43.842396
607nm	43.230591
608nm	42.593735
609nm	41.956463
610nm	41.318787
611nm	40.716263
612nm	40.119164
613nm	39.464111
614nm	38.830757
615nm	38.237019
616nm	37.610245
617nm	36.965038
618nm	36.325405
619nm	35.701839
620nm	35.132511
621nm	34.560883
622nm	33.987122
623nm	33.369640
624nm	32.748539
625nm	32.177280
626nm	31.610565
627nm	31.050299
628nm	30.488344
629nm	29.924570
630nm	29.306023
631nm	28.712820
632nm	28.171690
633nm	27.622555
634nm	27.068846
635nm	26.510715
636nm	25.971022
637nm	25.483116
638nm	24.960634
639nm	24.413406
640nm	23.931490
641nm	23.444832
642nm	22.917658
643nm	22.416443
644nm	21.936510
645nm	21.502054
646nm	21.066038
647nm	20.598951
648nm	20.173124
649nm	19.783045
650nm	19.342319
651nm	18.898203
652nm	18.470606
653nm	18.075621
654nm	17.708189
655nm	17.310940
656nm	16.919872
657nm	16.563974
658nm	16.200335
659nm	15.830820
660nm	15.485083
661nm	15.139626
662nm	14.788831
663nm	14.435391
664nm	14.080301
665nm	13.733205
666nm	13.408802
667nm	13.130975
668nm	12.843575
669nm	12.550153
670nm	12.222100
671nm	11.922930
672nm	11.665914
673nm	11.405079
674nm	11.138273
675nm	10.841532
676nm	10.572035
677nm	10.328821
678nm	10.079554
679nm	9.839453
680nm	9.628398
681nm	9.389359
682nm	9.134932
683nm	8.951525
684nm	8.759174
685nm	8.553047
686nm	8.358061
687nm	8.167670
688nm	7.984462
689nm	7.788203
690nm	7.581397
691nm	7.403470
692nm	7.223615
693nm	7.036656
694nm	6.885132
695nm	6.745498
696nm	6.599725
697nm	6.438201
698nm	6.262925
699nm	6.125878
700nm	5.986897
701nm	5.839318
702nm	5.695155
703nm	5.552016
704nm	5.408360
705nm	5.276163
706nm	5.152399
707nm	5.050819
708nm	4.937171
709nm	4.805910
710nm	4.711514
711nm	4.606861
712nm	4.450205
713nm	4.337673
714nm	4.246017
715nm	4.155556
716nm	4.074245
717nm	4.000738
718nm	3.901707
719nm	3.786314
720nm	3.648326
721nm	3.589813
722nm	3.534490
723nm	3.452038
724nm	3.365463
725nm	3.286058
726nm	3.246290
727nm	3.183167
728nm	3.102138
729nm	2.974079
730nm	2.895212
731nm	2.859242
732nm	2.814657
733nm	2.781901
734nm	2.763674
735nm	2.655184
736nm	2.570077
737nm	2.537862
738nm	2.486056
739nm	2.432178
740nm	2.381648
741nm	2.311136
742nm	2.261151
743nm	2.284003
744nm	2.260276
745nm	2.207367
746nm	2.109191
747nm	2.084463
748nm	2.078083
749nm	2.018948
750nm	2.016016
751nm	2.024024
752nm	1.956704
753nm	1.935743
754nm	1.937517
755nm	1.936322
756nm	1.880827
757nm	1.816873
758nm	1.850447
759nm	1.840910
760nm	1.809063
761nm	1.772251
762nm	1.759206
763nm	1.746642
764nm	1.693729
765nm	1.648655
766nm	1.622414
767nm	1.646616
768nm	1.630210
769nm	1.585256
770nm	1.500837
771nm	1.471413
772nm	1.460443
773nm	1.460537
774nm	1.425995
775nm	1.399410
776nm	1.391056
777nm	1.400899
778nm	1.397512
779nm	1.379576
780nm	1.359963
CCT	6425.000000
Duv	0.002396
x	0.314157
y	0.328872
u'	0.198891
v'	0.468468
deltax	-0.000574
deltay	0.004051
deltau'	-0.001945
deltav'	0.002098
Purity	6.802146
CRI	65.593300
R1	66.947334
R2	66.649475
R3	65.732147
R4	67.592674
R5	68.726723
R6	58.828728
R7	71.410995
R8	58.858318
R9	-33.647167
R10	21.959122
R11	70.363075
R12	40.808197
R13	64.354286
R14	80.097748
R15	58.825172
