Wavelength(nm)	PFD(umol m-2 s-1)
380	0.000671
381	0.000672
382	0.000673
383	0.000675
384	0.000656
385	0.000640
386	0.000641
387	0.000639
388	0.000631
389	0.000628
390	0.000632
391	0.000623
392	0.000600
393	0.000596
394	0.000604
395	0.000623
396	0.000646
397	0.000668
398	0.000689
399	0.000696
400	0.000707
401	0.000776
402	0.000849
403	0.000933
404	0.001032
405	0.001160
406	0.001307
407	0.001478
408	0.001709
409	0.001988
410	0.002352
411	0.002755
412	0.003233
413	0.003728
414	0.004420
415	0.005137
416	0.006010
417	0.006933
418	0.008042
419	0.009223
420	0.010548
421	0.011982
422	0.013545
423	0.015248
424	0.017053
425	0.019026
426	0.021073
427	0.023318
428	0.025609
429	0.028129
430	0.030690
431	0.033469
432	0.036304
433	0.039288
434	0.042310
435	0.045389
436	0.048347
437	0.051188
438	0.053758
439	0.056184
440	0.057881
441	0.059375
442	0.059834
443	0.060138
444	0.059317
445	0.058267
446	0.056226
447	0.053910
448	0.051032
449	0.047914
450	0.044518
451	0.041092
452	0.037640
453	0.034382
454	0.031180
455	0.028439
456	0.025762
457	0.023591
458	0.021484
459	0.019716
460	0.018048
461	0.016606
462	0.015259
463	0.014020
464	0.012900
465	0.011854
466	0.010919
467	0.010015
468	0.009264
469	0.008534
470	0.007933
471	0.007364
472	0.006918
473	0.006511
474	0.006171
475	0.005876
476	0.005622
477	0.005432
478	0.005272
479	0.005161
480	0.005058
481	0.005024
482	0.005003
483	0.005052
484	0.005130
485	0.005270
486	0.005437
487	0.005633
488	0.005903
489	0.006214
490	0.006596
491	0.006997
492	0.007509
493	0.008036
494	0.008630
495	0.009258
496	0.009959
497	0.010703
498	0.011494
499	0.012317
500	0.013160
501	0.014076
502	0.015011
503	0.015989
504	0.016978
505	0.018007
506	0.019055
507	0.020135
508	0.021205
509	0.022267
510	0.023301
511	0.024327
512	0.025340
513	0.026350
514	0.027310
515	0.028262
516	0.029185
517	0.030063
518	0.030884
519	0.031685
520	0.032475
521	0.033193
522	0.033897
523	0.034536
524	0.035161
525	0.035725
526	0.036280
527	0.036819
528	0.037293
529	0.037724
530	0.038100
531	0.038463
532	0.038832
533	0.039187
534	0.039480
535	0.039751
536	0.039987
537	0.040208
538	0.040419
539	0.040619
540	0.040815
541	0.040961
542	0.041093
543	0.041175
544	0.041258
545	0.041342
546	0.041399
547	0.041442
548	0.041464
549	0.041483
550	0.041509
551	0.041524
552	0.041514
553	0.041489
554	0.041452
555	0.041407
556	0.041360
557	0.041328
558	0.041293
559	0.041241
560	0.041189
561	0.041138
562	0.041081
563	0.041020
564	0.040948
565	0.040872
566	0.040781
567	0.040685
568	0.040578
569	0.040473
570	0.040367
571	0.040219
572	0.040061
573	0.039945
574	0.039816
575	0.039659
576	0.039482
577	0.039285
578	0.039096
579	0.038909
580	0.038735
581	0.038545
582	0.038309
583	0.038095
584	0.037903
585	0.037670
586	0.037425
587	0.037192
588	0.036947
589	0.036674
590	0.036407
591	0.036145
592	0.035858
593	0.035560
594	0.035209
595	0.034869
596	0.034554
597	0.034233
598	0.033907
599	0.033591
600	0.033268
601	0.032886
602	0.032525
603	0.032196
604	0.031827
605	0.031438
606	0.031077
607	0.030715
608	0.030342
609	0.029947
610	0.029531
611	0.029153
612	0.028782
613	0.028379
614	0.027990
615	0.027626
616	0.027220
617	0.026790
618	0.026440
619	0.026080
620	0.025667
621	0.025261
622	0.024861
623	0.024476
624	0.024097
625	0.023730
626	0.023359
627	0.022983
628	0.022588
629	0.022186
630	0.021776
631	0.021380
632	0.021012
633	0.020652
634	0.020294
635	0.019955
636	0.019607
637	0.019231
638	0.018870
639	0.018518
640	0.018165
641	0.017815
642	0.017483
643	0.017152
644	0.016822
645	0.016519
646	0.016220
647	0.015925
648	0.015604
649	0.015261
650	0.014987
651	0.014715
652	0.014414
653	0.014127
654	0.013852
655	0.013599
656	0.013349
657	0.013098
658	0.012832
659	0.012554
660	0.012306
661	0.012053
662	0.011777
663	0.011534
664	0.011310
665	0.011091
666	0.010869
667	0.010638
668	0.010437
669	0.010248
