Wavelength(nm)	PFD(umol m-2 s-1)
380	0.007213
381	0.006963
382	0.006831
383	0.006714
384	0.006694
385	0.006689
386	0.006786
387	0.006778
388	0.006450
389	0.006318
390	0.006528
391	0.006655
392	0.006693
393	0.006887
394	0.007186
395	0.007504
396	0.007829
397	0.008105
398	0.008372
399	0.009508
400	0.010694
401	0.012000
402	0.013429
403	0.015321
404	0.017614
405	0.020729
406	0.024365
407	0.028645
408	0.033970
409	0.040091
410	0.047698
411	0.055980
412	0.066891
413	0.078423
414	0.092664
415	0.107398
416	0.125720
417	0.144982
418	0.167791
419	0.192006
420	0.219023
421	0.248652
422	0.281408
423	0.316484
424	0.353272
425	0.393786
426	0.435917
427	0.481493
428	0.527878
429	0.579809
430	0.632553
431	0.689199
432	0.746717
433	0.806431
434	0.867156
435	0.929389
436	0.989979
437	1.049001
438	1.103865
439	1.156530
440	1.197233
441	1.234642
442	1.253310
443	1.269099
444	1.262700
445	1.251813
446	1.221476
447	1.184445
448	1.133604
449	1.076149
450	1.011040
451	0.942077
452	0.870458
453	0.800892
454	0.731827
455	0.669158
456	0.607380
457	0.555563
458	0.505254
459	0.462983
460	0.423141
461	0.388702
462	0.356830
463	0.327938
464	0.301677
465	0.277039
466	0.255344
467	0.234506
468	0.215969
469	0.197863
470	0.183834
471	0.170234
472	0.158356
473	0.147612
474	0.138846
475	0.131127
476	0.124363
477	0.118882
478	0.113995
479	0.110976
480	0.108311
481	0.106899
482	0.105733
483	0.105904
484	0.106555
485	0.108243
486	0.110723
487	0.114067
488	0.118290
489	0.123012
490	0.129695
491	0.136868
492	0.145639
493	0.154796
494	0.165863
495	0.177384
496	0.189861
497	0.203237
498	0.217586
499	0.232497
500	0.247736
501	0.264717
502	0.282119
503	0.299837
504	0.317788
505	0.336580
506	0.355521
507	0.374675
508	0.394116
509	0.413819
510	0.432953
511	0.451899
512	0.470337
513	0.488743
514	0.506842
515	0.524541
516	0.540996
517	0.557203
518	0.573092
519	0.588243
520	0.602997
521	0.616645
522	0.630071
523	0.642035
524	0.653861
525	0.665055
526	0.675747
527	0.685682
528	0.694924
529	0.703713
530	0.711605
531	0.719287
532	0.726345
533	0.733383
534	0.740281
535	0.746304
536	0.750994
537	0.755557
538	0.760041
539	0.764223
540	0.768331
541	0.771793
542	0.774982
543	0.777210
544	0.779434
545	0.781653
546	0.783483
547	0.785101
548	0.785939
549	0.786637
550	0.787186
551	0.787756
552	0.788379
553	0.788856
554	0.789194
555	0.788884
556	0.788335
557	0.788172
558	0.787897
559	0.787051
560	0.786484
561	0.786325
562	0.785563
563	0.784449
564	0.783417
565	0.782328
566	0.780656
567	0.779034
568	0.777524
569	0.775890
570	0.774159
571	0.772022
572	0.769752
573	0.766903
574	0.764016
575	0.761055
576	0.758047
577	0.754995
578	0.751533
579	0.747931
580	0.744016
581	0.740089
582	0.736162
583	0.732296
584	0.728485
585	0.724091
586	0.719502
587	0.714720
588	0.709982
589	0.705391
590	0.700177
591	0.694418
592	0.688645
593	0.682852
594	0.677059
595	0.671184
596	0.665162
597	0.658596
598	0.651637
599	0.645098
600	0.638613
601	0.632124
602	0.625315
603	0.618031
604	0.611059
605	0.604229
606	0.597206
607	0.590133
608	0.582985
609	0.575321
610	0.567144
611	0.559872
612	0.552792
613	0.545174
614	0.537448
615	0.529546
616	0.521807
617	0.514145
618	0.506635
619	0.499129
620	0.491659
621	0.484160
622	0.476632
623	0.469291
624	0.461983
625	0.454733
626	0.447210
627	0.439311
628	0.431966
629	0.424823
630	0.417481
631	0.409902
632	0.401862
633	0.394793
634	0.388270
635	0.381355
636	0.374403
637	0.367447
638	0.360007
639	0.352214
640	0.345341
641	0.338621
642	0.332132
643	0.325889
644	0.319846
645	0.313785
646	0.307781
647	0.302057
648	0.296181
649	0.290170
650	0.284131
651	0.278132
652	0.272347
653	0.266785
654	0.261407
655	0.255925
656	0.250493
657	0.245321
658	0.240265
659	0.235294
660	0.230597
661	0.226018
662	0.221724
663	0.216805
664	0.211487
665	0.206704
666	0.202046
667	0.197627
668	0.193587
669	0.189688
670	0.185158
671	0.180729
672	0.176455
673	0.172845
674	0.169374
675	0.165574
676	0.161637
677	0.157566
678	0.154055
679	0.150594
680	0.147074
681	0.143876
682	0.140858
683	0.137601
684	0.134459
685	0.131499
686	0.128203
687	0.125088
688	0.123410
689	0.120996
690	0.117983
691	0.114934
692	0.112266
693	0.110355
694	0.108129
695	0.105706
696	0.102775
697	0.100110
698	0.097676
699	0.095707
700	0.093723
701	0.091657
702	0.089638
703	0.087630
704	0.085608
705	0.083530
706	0.081408
707	0.079180
708	0.077415
709	0.076323
710	0.075209
711	0.073704
712	0.071067
713	0.069463
714	0.068250
715	0.066265
716	0.064643
717	0.063333
718	0.061979
719	0.060585
720	0.059134
721	0.057658
722	0.056603
723	0.056600
724	0.054817
725	0.052674
726	0.051868
727	0.050714
728	0.049348
729	0.047929
730	0.046966
731	0.046400
732	0.045790
733	0.045171
734	0.044542
735	0.042757
736	0.041529
737	0.041410
738	0.040462
739	0.039461
740	0.038686
741	0.038434
742	0.037945
743	0.036397
744	0.036317
745	0.036568
746	0.036170
747	0.035402
748	0.034519
749	0.033805
750	0.033157
751	0.032594
752	0.032298
753	0.031532
754	0.030560
755	0.029759
756	0.029086
757	0.028626
758	0.028922
759	0.028812
760	0.028625
761	0.029004
762	0.028533
763	0.027799
764	0.027550
765	0.026502
766	0.025404
767	0.025153
