Wavelength(nm)	PFD(umol m-2 s-1)
380	0.006603
381	0.006692
382	0.006596
383	0.006479
384	0.006464
385	0.006463
386	0.006556
387	0.006630
388	0.006645
389	0.006608
390	0.006477
391	0.006427
392	0.006464
393	0.006466
394	0.006444
395	0.006891
396	0.007521
397	0.008097
398	0.008666
399	0.009484
400	0.010404
401	0.012301
402	0.014194
403	0.016043
404	0.018384
405	0.021742
406	0.025754
407	0.030574
408	0.036403
409	0.043003
410	0.051468
411	0.060778
412	0.072579
413	0.084975
414	0.101083
415	0.117753
416	0.138070
417	0.159452
418	0.184859
419	0.212057
420	0.242842
421	0.275890
422	0.311643
423	0.350292
424	0.391071
425	0.435363
426	0.481197
427	0.530434
428	0.580487
429	0.635338
430	0.691003
431	0.750633
432	0.810805
433	0.872106
434	0.933823
435	0.996051
436	1.054357
437	1.108899
438	1.155621
439	1.198099
440	1.223987
441	1.245210
442	1.243829
443	1.239074
444	1.211125
445	1.178844
446	1.128120
447	1.072829
448	1.008267
449	0.940378
450	0.868666
451	0.797973
452	0.727843
453	0.662746
454	0.599193
455	0.545465
456	0.493103
457	0.450747
458	0.409636
459	0.375156
460	0.342453
461	0.313724
462	0.287062
463	0.262800
464	0.240353
465	0.219018
466	0.200826
467	0.183562
468	0.168630
469	0.154104
470	0.143077
471	0.132480
472	0.123576
473	0.115584
474	0.109180
475	0.103658
476	0.098938
477	0.095079
478	0.091616
479	0.089240
480	0.087067
481	0.086969
482	0.086982
483	0.087551
484	0.088576
485	0.090587
486	0.093623
487	0.097777
488	0.102772
489	0.108245
490	0.114939
491	0.121946
492	0.131031
493	0.140389
494	0.150890
495	0.161826
496	0.173682
497	0.186401
498	0.200055
499	0.214438
500	0.229237
501	0.245245
502	0.261558
503	0.278729
504	0.296029
505	0.313687
506	0.331781
507	0.350616
508	0.369438
509	0.388259
510	0.406324
511	0.424126
512	0.441425
513	0.458690
514	0.475649
515	0.492368
516	0.508300
517	0.523611
518	0.538145
519	0.552337
520	0.566355
521	0.579318
522	0.592075
523	0.603715
524	0.615099
525	0.625414
526	0.635246
527	0.644347
528	0.653112
529	0.661661
530	0.669100
531	0.676273
532	0.682812
533	0.689268
534	0.695333
535	0.700668
536	0.704894
537	0.709148
538	0.713423
539	0.717181
540	0.720811
541	0.723779
542	0.726617
543	0.728988
544	0.731210
545	0.733238
546	0.734301
547	0.734834
548	0.735382
549	0.735968
550	0.736991
551	0.737675
552	0.737542
553	0.737759
554	0.738310
555	0.737559
556	0.736330
557	0.736089
558	0.735767
559	0.734904
560	0.734048
561	0.733208
562	0.732375
563	0.731544
564	0.730724
565	0.729803
566	0.727979
567	0.726200
568	0.724524
569	0.722912
570	0.721347
571	0.718852
572	0.716125
573	0.713515
574	0.710882
575	0.708208
576	0.705119
577	0.701652
578	0.698083
579	0.694479
580	0.691263
581	0.687847
582	0.683902
583	0.680183
584	0.676675
585	0.672300
586	0.667652
587	0.663189
588	0.658660
589	0.653988
590	0.649143
591	0.644143
592	0.638554
593	0.632803
594	0.627142
595	0.621401
596	0.615514
597	0.609561
598	0.603554
599	0.597267
600	0.590960
601	0.584970
602	0.578830
603	0.572471
604	0.566125
605	0.559773
606	0.552857
607	0.545962
608	0.539308
609	0.532378
610	0.525171
611	0.518197
612	0.511261
613	0.504199
614	0.497041
615	0.489727
616	0.482853
617	0.476215
618	0.468540
619	0.460878
620	0.453581
621	0.446697
622	0.440196
623	0.433165
624	0.426100
625	0.419838
626	0.413127
627	0.405783
628	0.398977
629	0.392367
630	0.385576
631	0.378700
632	0.371675
633	0.364734
634	0.357831
635	0.351429
636	0.344923
637	0.338089
638	0.331341
639	0.324646
640	0.318858
641	0.313115
642	0.307231
643	0.301330
644	0.295410
645	0.289885
646	0.284377
647	0.278757
648	0.272989
649	0.267090
650	0.261572
651	0.256260
652	0.251570
653	0.246833
654	0.242053
655	0.236722
656	0.231496
657	0.226924
658	0.222172
659	0.217279
660	0.213124
661	0.208851
662	0.204080
663	0.199691
664	0.195536
665	0.190865
666	0.186462
667	0.182666
668	0.178863
669	0.175047
670	0.171166
671	0.167157
672	0.162967
673	0.159868
674	0.156875
675	0.152573
676	0.148727
677	0.145321
678	0.141943
679	0.138695
680	0.135836
681	0.132914
682	0.129955
683	0.127362
684	0.124644
685	0.121738
686	0.118984
687	0.116238
688	0.113328
689	0.110738
690	0.108405
691	0.106051
692	0.103417
693	0.100243
694	0.098181
695	0.096447
696	0.094228
697	0.091920
698	0.089531
699	0.088222
700	0.086714
701	0.084690
702	0.082711
703	0.080854
704	0.079555
705	0.077811
706	0.075735
707	0.073555
708	0.071538
709	0.069758
710	0.068537
711	0.067418
712	0.066266
713	0.064664
714	0.062913
715	0.061696
716	0.060052
717	0.058041
718	0.057412
719	0.056485
720	0.055073
721	0.053637
722	0.052397
723	0.051654
724	0.050809
725	0.049810
726	0.048282
727	0.046880
728	0.045609
729	0.044976
730	0.043983
731	0.042673
732	0.042065
733	0.041454
734	0.040834
735	0.039796
736	0.038783
737	0.037881
738	0.037534
739	0.037112
740	0.036304
741	0.035410
742	0.034548
743	0.033839
744	0.033962
745	0.034014
746	0.032789
747	0.032374
748	0.032179
749	0.031474
750	0.030834
751	0.030276
752	0.029977
753	0.029812
754	0.029604
755	0.028825
756	0.028170
757	0.027571
758	0.026936
759	0.026519
760	0.026329
761	0.026689
762	0.026225
763	0.025506
764	0.025258
765	0.025618
766	0.025787
767	0.024576
768	0.023558
769	0.023062
770	0.023727
771	0.022981
772	0.021995
773	0.021176
774	0.021358
775	0.021795
776	0.022396
777	0.020702
778	0.020274
779	0.021208
780	0.020687
