Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_11:14:25
PPFD	63.059006
PFD	64.800362
PFD-UV	0.069784
PFD-B	17.970724
PFD-G	30.811695
PFD-R	14.276566
PFD-FR	1.671593
RFR(600~780nm)	15.948158
CHLB(430~480nm)	14.152102
Custom3(380~780nm)	64.800362
Custom4(380~780nm)	64.800362
UV%	0.107691
B%	27.732443
G%	47.548645
R%	22.031612
FR%	2.579604
RFR%	24.611217
CHLB%	21.839540
Custom3%	100.000000
Custom4%	100.000000
R:B	0.794435
R:FR	8.540697
R:G	0.463349
B:G	0.583244
UV:B	0.003883
UV:FR	0.041747
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	8.540697
BRAT(CHLB:PFD-B)	0.787509
Ratio3	0.000000
Ratio4	0.000000
LambdaP	443.000000
LambdaPV	150.292313
LambdaD	487.000000
LUX	4527.851563
IRR	14.478009
fc	420.804047
I-Time	79.000000
380nm	0.996390
381nm	1.013402
382nm	1.031003
383nm	1.048374
384nm	1.045619
385nm	1.033740
386nm	0.961433
387nm	0.916270
388nm	0.953276
389nm	0.968995
390nm	0.947824
391nm	0.939050
392nm	0.943494
393nm	0.993831
394nm	1.074440
395nm	1.113593
396nm	1.136755
397nm	1.199540
398nm	1.269799
399nm	1.459369
400nm	1.653508
401nm	1.845345
402nm	2.061386
403nm	2.372037
404nm	2.733399
405nm	3.199742
406nm	3.733820
407nm	4.351235
408nm	5.100381
409nm	5.948236
410nm	6.942707
411nm	8.001315
412nm	9.374369
413nm	10.816300
414nm	12.697845
415nm	14.638206
416nm	17.012800
417nm	19.494974
418nm	22.411406
419nm	25.479912
420nm	28.862583
421nm	32.542095
422nm	36.577843
423nm	40.899895
424nm	45.426136
425nm	50.323879
426nm	55.370686
427nm	60.743710
428nm	66.176857
429nm	72.187408
430nm	78.260017
431nm	84.725967
432nm	91.299934
433nm	98.212372
434nm	105.192764
435nm	112.285851
436nm	119.207909
437nm	125.966476
438nm	132.169388
439nm	138.066467
440nm	142.592407
441nm	146.729340
442nm	148.684479
443nm	150.292313
444nm	149.200745
445nm	147.568100
446nm	143.581299
447nm	138.823181
448nm	132.461868
449nm	125.339256
450nm	117.336449
451nm	108.989754
452nm	100.417404
453nm	92.068947
454nm	83.797203
455nm	76.391647
456nm	69.134895
457nm	63.115047
458nm	57.296650
459nm	52.432262
460nm	47.874035
461nm	43.967186
462nm	40.345512
463nm	37.050350
464nm	34.037628
465nm	31.202539
466nm	28.680294
467nm	26.255402
468nm	24.155571
469nm	22.110893
470nm	20.419294
471nm	18.806501
472nm	17.479630
473nm	16.289169
474nm	15.331439
475nm	14.475850
476nm	13.712936
477nm	13.109297
478nm	12.580527
479nm	12.210421
480nm	11.871105
481nm	11.755806
482nm	11.657885
483nm	11.649210
484nm	11.697153
485nm	11.867211
486nm	12.134761
487nm	12.508323
488nm	12.986814
489nm	13.523642
490nm	14.243454
491nm	15.006837
492nm	16.010050
493nm	17.040026
494nm	18.193394
495nm	19.412085
496nm	20.775715
497nm	22.219511
498nm	23.749784
499nm	25.310356
500nm	26.887043
501nm	28.665932
502nm	30.487455
503nm	32.397285
504nm	34.317787
505nm	36.287987
506nm	38.274357
507nm	40.290207
508nm	42.298931
509nm	44.301414
510nm	46.244095
511nm	48.162766
512nm	50.070171
513nm	51.968380
514nm	53.774269
515nm	55.540249
516nm	57.194733
517nm	58.801277
518nm	60.349228
519nm	61.840324
520nm	63.299149
521nm	64.592499
522nm	65.849617
523nm	67.015755
