Wavelength(nm)	PFD(umol m-2 s-1)
380	0.006601
381	0.006692
382	0.006906
383	0.007132
384	0.007113
385	0.007064
386	0.006811
387	0.006625
388	0.006642
389	0.006606
390	0.006476
391	0.006581
392	0.006936
393	0.007061
394	0.007033
395	0.007253
396	0.007569
397	0.008096
398	0.008665
399	0.009781
400	0.010987
401	0.012888
402	0.014851
403	0.017026
404	0.019801
405	0.023814
406	0.028340
407	0.033498
408	0.040403
409	0.048637
410	0.058243
411	0.068480
412	0.082188
413	0.096713
414	0.114814
415	0.133533
416	0.156636
417	0.180839
418	0.209164
419	0.239153
420	0.272453
421	0.308538
422	0.347954
423	0.390263
424	0.434706
425	0.482755
426	0.532394
427	0.586195
428	0.640970
429	0.701560
430	0.762819
431	0.826460
432	0.890335
433	0.954325
434	1.016560
435	1.075677
436	1.128399
437	1.174978
438	1.210714
439	1.240508
440	1.252394
441	1.259195
442	1.244685
443	1.227083
444	1.190317
445	1.150460
446	1.097712
447	1.041721
448	0.979227
449	0.914762
450	0.848049
451	0.782128
452	0.716628
453	0.655725
454	0.596227
455	0.543913
456	0.492600
457	0.450241
458	0.409031
459	0.373991
460	0.340812
461	0.311787
462	0.285225
463	0.261520
464	0.239997
465	0.219818
466	0.202128
467	0.185164
468	0.171071
469	0.157383
470	0.146362
471	0.135706
472	0.126509
473	0.118329
474	0.111923
475	0.106240
476	0.101216
477	0.097449
478	0.094269
479	0.092165
480	0.090264
481	0.089859
482	0.089694
483	0.090805
484	0.092459
485	0.095284
486	0.098863
487	0.103266
488	0.108331
489	0.113776
490	0.121107
491	0.128912
492	0.138258
493	0.147978
494	0.159543
495	0.171631
496	0.184831
497	0.198777
498	0.213529
499	0.229005
500	0.244895
501	0.262045
502	0.279515
503	0.298117
504	0.316807
505	0.335642
506	0.354923
507	0.374959
508	0.394980
509	0.414997
510	0.434465
511	0.453755
512	0.472815
513	0.491813
514	0.509735
515	0.527497
516	0.544687
517	0.561373
518	0.577425
519	0.592569
520	0.607217
521	0.621250
522	0.635161
523	0.647343
524	0.659330
525	0.670468
526	0.681116
527	0.691023
528	0.700442
529	0.709546
530	0.717557
531	0.725308
532	0.731908
533	0.738434
534	0.744611
535	0.750279
536	0.755167
537	0.759783
538	0.764222
539	0.768113
540	0.771871
541	0.775032
542	0.778060
543	0.780614
544	0.782656
545	0.784028
546	0.785401
547	0.786775
548	0.787666
549	0.788440
550	0.788777
551	0.789034
552	0.789103
553	0.788856
554	0.788308
555	0.787571
556	0.786761
557	0.786630
558	0.786400
559	0.785609
560	0.784825
561	0.784055
562	0.782913
563	0.781555
564	0.780601
565	0.779613
566	0.777788
567	0.775899
568	0.773892
569	0.771760
570	0.769529
571	0.767163
572	0.764743
573	0.762078
574	0.759370
575	0.756576
576	0.753175
577	0.749224
578	0.745402
579	0.741607
580	0.737868
581	0.734020
582	0.729904
583	0.725665
584	0.721308
585	0.717238
586	0.713223
587	0.708290
588	0.703293
589	0.698163
590	0.692618
591	0.686708
592	0.680456
593	0.674142
594	0.668527
595	0.662706
596	0.656476
597	0.649948
598	0.643199
599	0.636865
600	0.630584
601	0.624309
602	0.617408
603	0.609561
604	0.602829
605	0.596637
606	0.589494
607	0.582256
608	0.574941
609	0.567533
610	0.560032
611	0.552435
612	0.544784
613	0.536989
614	0.529383
615	0.522145
616	0.514521
617	0.506669
618	0.498962
619	0.491257
620	0.483585
621	0.476105
622	0.468803
623	0.461687
624	0.454556
625	0.447101
626	0.439743
627	0.432533
628	0.425237
629	0.417887
630	0.410335
631	0.402994
632	0.396116
633	0.389029
634	0.381811
635	0.374632
636	0.367436
637	0.360228
638	0.353366
639	0.346746
640	0.339749
641	0.332869
642	0.326578
643	0.320264
644	0.313926
645	0.308415
646	0.302782
647	0.296263
648	0.290114
649	0.284284
650	0.278432
651	0.272822
652	0.268219
653	0.262745
654	0.256527
655	0.251548
656	0.246568
657	0.241044
658	0.235925
659	0.231110
660	0.226565
661	0.221851
662	0.216624
663	0.212108
664	0.208033
665	0.202374
666	0.197480
667	0.194300
668	0.190357
669	0.186048
670	0.181657
671	0.177594
672	0.174021
673	0.170212
674	0.166275
675	0.162012
676	0.158204
677	0.154839
678	0.151506
679	0.148152
680	0.144743
681	0.141645
682	0.138715
683	0.134955
684	0.131782
685	0.129524
686	0.125988
687	0.122453
688	0.120828
689	0.118838
690	0.116549
691	0.113030
692	0.109804
693	0.107308
694	0.104974
695	0.102795
696	0.101260
697	0.098935
698	0.095918
699	0.093968
700	0.092045
701	0.090042
702	0.088084
703	0.086137
704	0.084177
705	0.081766
706	0.079019
707	0.077539
708	0.075950
709	0.074191
710	0.072990
711	0.071528
712	0.068967
713	0.067408
714	0.066387
715	0.065908
716	0.064611
717	0.062615
718	0.061283
719	0.059930
720	0.058522
721	0.057715
722	0.056575
723	0.054353
724	0.053113
725	0.052117
726	0.050591
727	0.049662
728	0.049024
729	0.047649
730	0.046312
731	0.045008
732	0.044408
733	0.044152
734	0.044309
735	0.042646
736	0.041165
737	0.040273
738	0.039272
739	0.038568
740	0.038560
741	0.037847
742	0.036997
743	0.036303
744	0.035228
745	0.034198
746	0.033802
747	0.033639
748	0.033453
749	0.032759
750	0.032129
751	0.031581
752	0.031293
753	0.030548
754	0.029750
755	0.029871
756	0.029527
757	0.028938
758	0.028311
759	0.027903
760	0.027553
761	0.026980
762	0.026878
763	0.026917
764	0.026674
765	0.026349
766	0.026019
767	0.025781
768	0.025003
769	0.024517
770	0.025192
771	0.024458
772	0.023836
773	0.024057
774	0.023478
775	0.022889
776	0.022447
777	0.021724
778	0.021847
779	0.022752
780	0.021139
