Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_11:23:28
PPFD	129.073059
PFD	132.479248
PFD-UV	0.142395
PFD-B	38.663544
PFD-G	62.065578
PFD-R	28.343912
PFD-FR	3.263825
RFR(600~780nm)	31.607737
CHLB(430~480nm)	29.405519
Custom3(380~780nm)	132.479248
Custom4(380~780nm)	132.479248
UV%	0.107485
B%	29.184601
G%	46.849277
R%	21.394981
FR%	2.463650
RFR%	23.858633
CHLB%	22.196321
Custom3%	100.000000
Custom4%	100.000000
R:B	0.733091
R:FR	8.684262
R:G	0.456677
B:G	0.622947
UV:B	0.003683
UV:FR	0.043628
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	8.684262
BRAT(CHLB:PFD-B)	0.760549
Ratio3	0.000000
Ratio4	0.000000
LambdaP	440.000000
LambdaPV	339.345764
LambdaD	483.000000
LUX	9096.605469
IRR	29.793543
fc	845.409424
I-Time	35.000000
380nm	2.079650
381nm	2.102877
382nm	2.164041
383nm	2.226820
384nm	2.108085
385nm	2.007971
386nm	2.031165
387nm	2.048599
388nm	2.048601
389nm	1.995515
390nm	1.850428
391nm	1.827107
392nm	1.933612
393nm	1.968705
394nm	1.956689
395nm	2.086697
396nm	2.271485
397nm	2.517672
398nm	2.775437
399nm	3.017814
400nm	3.285704
401nm	3.844903
402nm	4.438777
403nm	5.168197
404nm	6.010466
405nm	7.086350
406nm	8.393356
407nm	9.984717
408nm	11.916953
409nm	14.104609
410nm	16.880943
411nm	19.914795
412nm	23.788677
413nm	27.846561
414nm	33.006752
415nm	38.338051
416nm	45.064030
417nm	52.072071
418nm	60.218693
419nm	68.852310
420nm	78.491989
421nm	88.837509
422nm	100.030098
423nm	111.940727
424nm	124.363457
425nm	137.857773
426nm	151.782059
427nm	166.743835
428nm	181.896805
429nm	198.609940
430nm	215.424789
431nm	232.760864
432nm	250.025681
433nm	267.067200
434nm	283.544006
435nm	299.084259
436nm	312.512451
437nm	323.922089
438nm	332.114349
439nm	338.535736
440nm	339.345764
441nm	338.563782
442nm	331.920593
443nm	324.436371
444nm	311.450165
445nm	297.735474
446nm	280.851379
447nm	263.272644
448nm	244.250153
449nm	225.329254
450nm	206.525833
451nm	188.555450
452nm	171.131683
453nm	155.499023
454nm	140.480118
455nm	127.633102
456nm	115.138687
457nm	105.085510
458nm	95.342880
459nm	87.070900
460nm	79.233849
461nm	72.322174
462nm	65.887657
463nm	59.999454
464nm	54.808342
465nm	50.055668
466nm	45.858181
467nm	41.833469
468nm	38.503590
469nm	35.283318
470nm	32.696091
471nm	30.263239
472nm	28.390493
473nm	26.648371
474nm	25.129099
475nm	23.840090
476nm	22.760012
477nm	21.901281
478nm	21.146603
479nm	20.665195
480nm	20.236824
481nm	20.182159
482nm	20.176165
483nm	20.425762
484nm	20.763924
485nm	21.293100
486nm	22.038565
487nm	23.019218
488nm	24.244711
489nm	25.606323
490nm	27.258217
491nm	28.979231
492nm	31.069487
493nm	33.213791
494nm	35.625938
495nm	38.173443
496nm	41.021286
497nm	44.065166
498nm	47.320507
499nm	50.611057
500nm	53.920326
501nm	57.609276
502nm	61.378246
503nm	65.271599
504nm	69.202873
505nm	73.310730
506nm	77.435661
507nm	81.591728
508nm	85.728142
509nm	89.847343
510nm	93.819832
511nm	97.733414
512nm	101.632202
513nm	105.506203
514nm	109.110260
515nm	112.661461
516nm	116.064972
517nm	119.342026
518nm	122.464500
519nm	125.411858
520nm	128.259811
521nm	130.966629
522nm	133.637894
523nm	135.980286
524nm	138.255417
525nm	140.278763
526nm	142.184738
527nm	143.918259
528nm	145.567886
529nm	147.161758
530nm	148.550201
531nm	149.886597
532nm	150.942307
533nm	151.986755
