Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/30_17:18:04
PPFD	125.244576
PFD	126.213699
PFD-UV	0.191866
PFD-B	123.834457
PFD-G	0.834389
PFD-R	0.575722
PFD-FR	0.777263
RFR(600~780nm)	1.352986
CHLB(430~480nm)	112.882263
Custom3(380~780nm)	126.213699
Custom4(380~780nm)	126.213699
UV%	0.152017
B%	98.114914
G%	0.661092
R%	0.456148
FR%	0.615831
RFR%	1.071980
CHLB%	89.437408
Custom3%	100.000000
Custom4%	100.000000
R:B	0.004649
R:FR	0.740703
R:G	0.689992
B:G	148.413315
UV:B	0.001549
UV:FR	0.246848
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	0.740703
BRAT(CHLB:PFD-B)	0.911558
Ratio3	0.000000
Ratio4	0.000000
LambdaP	443.000000
LambdaPV	1391.567017
LambdaD	448.000000
LUX	867.625671
IRR	33.796940
fc	80.634354
I-Time	8.000000
380nm	3.333423
381nm	3.455181
382nm	3.379388
383nm	3.277700
384nm	2.937349
385nm	2.699561
386nm	3.140970
387nm	3.426139
388nm	3.238364
389nm	3.091024
390nm	3.013756
391nm	2.798127
392nm	2.434976
393nm	2.319634
394nm	2.367757
395nm	2.371032
396nm	2.357008
397nm	2.666422
398nm	3.036831
399nm	3.367176
400nm	3.713006
401nm	4.249359
402nm	4.651170
403nm	4.527048
404nm	4.714036
405nm	5.545080
406nm	6.470502
407nm	7.512040
408nm	8.998117
409nm	10.817292
410nm	12.866051
411nm	15.015241
412nm	18.589903
413nm	22.476810
414nm	27.555214
415nm	32.881371
416nm	40.527451
417nm	48.719673
418nm	59.116432
419nm	70.870598
420nm	85.428978
421nm	102.513649
422nm	122.630112
423nm	146.409058
424nm	172.800034
425nm	205.617950
426nm	241.014618
427nm	286.236877
428nm	333.269836
429nm	393.601105
430nm	455.961975
431nm	532.312744
432nm	612.294678
433nm	703.655701
434nm	798.686340
435nm	899.802856
436nm	999.952515
437nm	1099.178223
438nm	1186.949829
439nm	1268.416992
440nm	1324.796021
441nm	1374.057373
442nm	1385.581299
443nm	1391.567017
444nm	1359.784668
445nm	1322.037109
446nm	1258.337036
447nm	1188.780273
448nm	1107.050659
449nm	1022.581421
450nm	934.944519
451nm	851.454285
452nm	770.685242
453nm	699.330200
454nm	631.201172
455nm	573.808655
456nm	518.110229
457nm	472.898346
458nm	428.757233
459nm	389.687134
460nm	351.834442
461nm	316.572205
462nm	283.520203
463nm	252.998779
464nm	225.202209
465nm	199.119476
466nm	176.848068
467nm	155.762711
468nm	138.758163
469nm	122.399368
470nm	109.788521
471nm	97.813004
472nm	88.142708
473nm	79.125069
474nm	71.220932
475nm	63.906532
476nm	57.127224
477nm	51.205837
478nm	45.687740
479nm	41.177330
480nm	36.862492
481nm	32.960331
482nm	29.219784
483nm	26.346394
484nm	23.626471
485nm	21.237547
486nm	19.190832
487nm	17.516237
488nm	16.083733
489nm	14.785813
490nm	13.573301
491nm	12.381123
492nm	11.440029
493nm	10.494398
494nm	9.480648
495nm	8.513252
496nm	7.648712
497nm	6.886933
498nm	6.236000
499nm	5.875554
500nm	5.669547
501nm	5.419686
502nm	5.160565
503nm	4.860291
504nm	4.559843
505nm	4.258584
506nm	3.944222
507nm	3.605970
508nm	3.274808
509nm	2.949853
510nm	2.949907
511nm	3.080445
512nm	2.883605
513nm	2.667335
514nm	2.670818
515nm	2.644986
516nm	2.537259
517nm	2.353303
518nm	2.076182
519nm	1.998500
520nm	2.034040
521nm	2.021759
522nm	1.998796
523nm	1.938150
524nm	1.896806
525nm	1.927717
526nm	1.818436
527nm	1.503114
528nm	1.505685
529nm	1.719614
530nm	1.889808
531nm	2.048921
532nm	1.940068
533nm	1.852135
534nm	1.852906
535nm	1.838679
536nm	1.801888
537nm	1.799694
538nm	1.820277
539nm	1.604604
540nm	1.339740
541nm	1.506687
542nm	1.562801
543nm	1.235501
544nm	1.116036
545nm	1.266991
546nm	1.526693
547nm	1.845815
548nm	1.847215
549nm	1.801390
550nm	1.806721
551nm	1.844953
552nm	1.962147
553nm	1.796828
554nm	1.363641
555nm	1.318508
556nm	1.413734
557nm	1.563565
558nm	1.643104
559nm	1.395224
560nm	1.403597
561nm	1.783660
562nm	1.716444
563nm	1.393494
564nm	1.204452
565nm	1.089086
566nm	1.462487
567nm	1.747524
568nm	1.854156
569nm	1.805352
570nm	1.637678
571nm	1.209641
572nm	0.738346
573nm	0.721351
574nm	0.824822
575nm	1.232646
576nm	1.148796
577nm	0.622313
578nm	0.818535
579nm	1.221451
580nm	1.162637
581nm	1.153188
582nm	1.280304
583nm	1.182894
584nm	0.874773
585nm	1.194659
586nm	1.682536
587nm	1.200991
588nm	0.872384
589nm	0.941194
590nm	1.010015
591nm	1.078846
592nm	1.181757
593nm	1.286963
594nm	1.286190
595nm	1.292454
596nm	1.313586
597nm	1.360245
598nm	1.424875
599nm	1.453037
600nm	1.445290
601nm	1.228114
602nm	0.984436
603nm	0.700325
604nm	0.666653
605nm	0.756612
606nm	0.721392
607nm	0.798281
608nm	1.291445
609nm	1.233724
610nm	0.630871
611nm	0.837183
612nm	1.215196
613nm	0.900591
614nm	0.809761
615nm	1.127390
616nm	1.124721
617nm	0.943323
618nm	0.846420
619nm	0.832054
620nm	1.082241
621nm	1.202954
622nm	1.203253
623nm	1.371889
624nm	1.517033
625nm	1.175931
626nm	1.082262
627nm	1.339974
628nm	1.367051
629nm	1.298716
630nm	1.045143
631nm	0.953413
632nm	1.194176
633nm	1.041685
634nm	0.664526
635nm	1.310951
636nm	1.724579
637nm	1.341473
638nm	0.956028
639nm	0.568908
640nm	0.686486
641nm	0.891795
642nm	1.212299
643nm	1.127809
644nm	0.711291
645nm	0.964771
646nm	1.242423
647nm	1.245462
648nm	1.489964
649nm	1.943689
650nm	1.637601
651nm	1.220743
652nm	0.818492
653nm	0.635467
654nm	0.637651
655nm	0.958925
656nm	1.166437
657nm	0.833016
658nm	0.675857
659nm	0.652427
660nm	0.750574
661nm	0.796701
662nm	0.666789
663nm	0.651869
664nm	0.708753
665nm	0.845264
666nm	1.198875
667nm	1.997852
668nm	1.917289
669nm	1.442086
670nm	1.252112
671nm	1.254542
672nm	1.537822
673nm	1.214542
674nm	0.825423
675nm	1.138907
676nm	1.265566
677nm	1.211987
678nm	0.804725
679nm	0.488665
680nm	0.576712
681nm	0.978075
682nm	1.547446
683nm	0.967600
684nm	0.570404
685nm	0.454590
686nm	0.823436
687nm	1.243324
688nm	1.218095
689nm	0.892121
690nm	0.323088
691nm	1.067511
692nm	1.499572
693nm	1.168634
694nm	1.128438
695nm	1.181184
696nm	1.153449
697nm	1.159113
698nm	1.193937
699nm	1.434217
700nm	1.515722
701nm	1.267075
702nm	1.231392
703nm	1.240194
704nm	1.115831
705nm	1.027893
706nm	0.966762
707nm	1.097395
708nm	1.216898
709nm	1.318125
710nm	1.256991
711nm	1.237880
712nm	1.438559
713nm	1.437660
714nm	1.349179
715nm	1.319007
716nm	1.306220
717nm	1.308254
718nm	1.929465
719nm	2.086239
720nm	1.548667
721nm	1.437631
722nm	1.480390
723nm	1.713206
724nm	1.897776
725nm	2.010550
726nm	1.875446
727nm	1.973705
728nm	2.185837
729nm	2.120939
730nm	1.856323
731nm	1.417550
732nm	1.822523
733nm	1.850561
734nm	1.409396
735nm	1.720851
736nm	1.857230
737nm	1.585431
738nm	1.340133
739nm	1.298321
740nm	1.689380
741nm	1.554729
742nm	1.277181
743nm	0.997355
744nm	1.061638
745nm	1.166699
746nm	0.990936
747nm	1.020867
748nm	1.109131
749nm	1.079138
750nm	1.561186
751nm	2.078452
752nm	1.597288
753nm	1.314111
754nm	1.263060
755nm	1.895386
756nm	1.646812
757nm	1.136887
758nm	1.580134
759nm	1.812409
760nm	2.005523
761nm	2.497614
762nm	2.319317
763nm	1.812530
764nm	1.204026
765nm	1.480150
766nm	1.876521
