Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/30_17:21:27
PPFD	12.046643
PFD	12.168164
PFD-UV	0.022256
PFD-B	11.870907
PFD-G	0.094367
PFD-R	0.081367
PFD-FR	0.099262
RFR(600~780nm)	0.180629
CHLB(430~480nm)	11.130531
Custom3(380~780nm)	12.168164
Custom4(380~780nm)	12.168164
UV%	0.182902
B%	97.557129
G%	0.775528
R%	0.668687
FR%	0.815753
RFR%	1.484439
CHLB%	91.472557
Custom3%	100.000000
Custom4%	100.000000
R:B	0.006854
R:FR	0.819718
R:G	0.862235
B:G	125.794441
UV:B	0.001875
UV:FR	0.224212
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	0.819718
BRAT(CHLB:PFD-B)	0.937631
Ratio3	0.000000
Ratio4	0.000000
LambdaP	444.000000
LambdaPV	138.949783
LambdaD	450.000000
LUX	91.268227
IRR	3.239784
fc	8.482177
I-Time	84.000000
380nm	0.376360
381nm	0.410889
382nm	0.375929
383nm	0.333699
384nm	0.331949
385nm	0.330066
386nm	0.327309
387nm	0.326798
388nm	0.333088
389nm	0.330386
390nm	0.312101
391nm	0.305310
392nm	0.310776
393nm	0.313690
394nm	0.314922
395nm	0.320662
396nm	0.328141
397nm	0.364790
398nm	0.406940
399nm	0.382797
400nm	0.356979
401nm	0.342081
402nm	0.337738
403nm	0.374658
404nm	0.420422
405nm	0.484496
406nm	0.532778
407nm	0.561629
408nm	0.639000
409nm	0.752726
410nm	0.868236
411nm	0.984528
412nm	1.154529
413nm	1.336296
414nm	1.592979
415nm	1.865545
416nm	2.287905
417nm	2.752580
418nm	3.388060
419nm	4.103218
420nm	4.982979
421nm	6.034476
422nm	7.292069
423nm	8.814100
424nm	10.524726
425nm	12.678590
426nm	15.010301
427nm	18.046299
428nm	21.212088
429nm	25.461575
430nm	29.897863
431nm	35.650082
432nm	41.836746
433nm	49.384853
434nm	57.629871
435nm	67.030678
436nm	77.128387
437nm	87.892151
438nm	98.640495
439nm	109.380363
440nm	118.660706
441nm	127.526962
442nm	133.121826
443nm	138.182968
444nm	138.949783
445nm	138.876007
446nm	135.144989
447nm	130.335403
448nm	123.284004
449nm	115.284584
450nm	106.189049
451nm	97.019913
452nm	87.802475
453nm	79.319527
454nm	71.088272
455nm	64.270454
456nm	57.679214
457nm	52.583656
458nm	47.648998
459nm	43.476322
460nm	39.461552
461nm	35.782749
462nm	32.255051
463nm	28.900362
464nm	25.769094
465nm	22.778349
466nm	20.171064
467nm	17.683109
468nm	15.658596
469nm	13.708784
470nm	12.204694
471nm	10.779252
472nm	9.639168
473nm	8.606292
474nm	7.756318
475nm	6.976491
476nm	6.260312
477nm	5.625708
478nm	5.029449
479nm	4.514228
480nm	4.014736
481nm	3.608535
482nm	3.218390
483nm	2.913230
484nm	2.612336
485nm	2.320643
486nm	2.069253
487nm	1.861690
488nm	1.680213
489nm	1.513239
490nm	1.389019
491nm	1.274981
492nm	1.161320
493nm	1.050551
494nm	0.957248
495nm	0.879003
496nm	0.834171
497nm	0.762950
498nm	0.663266
499nm	0.628061
500nm	0.627135
501nm	0.564250
502nm	0.488350
503nm	0.456308
504nm	0.425466
505nm	0.400213
506nm	0.372492
507nm	0.340272
508nm	0.330044
509nm	0.339072
510nm	0.323219
511nm	0.297376
512nm	0.298100
513nm	0.302068
514nm	0.307721
515nm	0.294829
516nm	0.230130
517nm	0.212761
518nm	0.253239
519nm	0.240846
520nm	0.198440
521nm	0.189368
522nm	0.187698
523nm	0.209886
524nm	0.228721
525nm	0.235002
526nm	0.237021
527nm	0.232775
528nm	0.216241
529nm	0.191538
530nm	0.186255
531nm	0.185892
532nm	0.204615
533nm	0.216656
534nm	0.201249
535nm	0.189216
536nm	0.182262
537nm	0.179648
538nm	0.179893
539nm	0.203836
540nm	0.232433
541nm	0.199823
542nm	0.172635
543nm	0.164203
544nm	0.159651
545nm	0.160147
546nm	0.164027
547nm	0.169756
548nm	0.171021
549nm	0.171287
550nm	0.168212
551nm	0.161910
552nm	0.147863
553nm	0.155045
554nm	0.182354
555nm	0.185652
556nm	0.180265
557nm	0.183519
558nm	0.185170
559nm	0.177859
560nm	0.174981
561nm	0.178536
562nm	0.175279
563nm	0.168127
564nm	0.173982
565nm	0.182610
566nm	0.198256
567nm	0.196102
568nm	0.158010
569nm	0.154756
570nm	0.178146
571nm	0.184996
572nm	0.186737
573nm	0.164508
574nm	0.144876
575nm	0.131804
576nm	0.128878
577nm	0.135083
578nm	0.165306
579nm	0.201896
580nm	0.194544
581nm	0.180882
582nm	0.149766
583nm	0.133945
584nm	0.132477
585nm	0.134149
586nm	0.137127
587nm	0.155975
588nm	0.174942
589nm	0.194221
590nm	0.196972
591nm	0.185405
592nm	0.157012
593nm	0.126292
594nm	0.128290
595nm	0.130958
596nm	0.135042
597nm	0.137902
598nm	0.139901
599nm	0.138428
600nm	0.135604
601nm	0.127422
602nm	0.125847
603nm	0.134351
604nm	0.126145
605nm	0.109690
606nm	0.123041
607nm	0.130099
608nm	0.109191
609nm	0.104243
610nm	0.115088
611nm	0.144498
612nm	0.175208
613nm	0.153940
614nm	0.133362
615nm	0.114043
616nm	0.144566
617nm	0.202901
618nm	0.166578
619nm	0.133997
620nm	0.138329
621nm	0.135939
622nm	0.127295
623nm	0.141755
624nm	0.154852
625nm	0.115829
626nm	0.102163
627nm	0.124504
628nm	0.110557
629nm	0.083392
630nm	0.112758
631nm	0.132704
632nm	0.133296
633nm	0.138220
634nm	0.145618
635nm	0.142127
636nm	0.139224
637nm	0.139562
638nm	0.142549
639nm	0.147431
640nm	0.150227
641nm	0.152283
642nm	0.152570
643nm	0.143814
644nm	0.127646
645nm	0.121776
646nm	0.117355
647nm	0.112901
648nm	0.116090
649nm	0.125901
650nm	0.165269
651nm	0.188901
652nm	0.133913
653nm	0.111580
654nm	0.116833
655nm	0.120026
656nm	0.120726
657nm	0.113763
658nm	0.126637
659nm	0.154563
660nm	0.116112
661nm	0.090811
662nm	0.119176
663nm	0.157341
664nm	0.201624
665nm	0.161155
666nm	0.136446
667nm	0.150045
668nm	0.181768
669nm	0.217508
670nm	0.157277
671nm	0.134684
672nm	0.167034
673nm	0.156149
674nm	0.141447
675nm	0.182242
676nm	0.202544
677nm	0.203074
678nm	0.167617
679nm	0.140540
680nm	0.151964
681nm	0.147734
682nm	0.134615
683nm	0.137899
684nm	0.158872
685nm	0.207097
686nm	0.207531
687nm	0.197072
688nm	0.200670
689nm	0.175677
690nm	0.127576
691nm	0.179974
692nm	0.222791
693nm	0.235261
694nm	0.217576
695nm	0.195193
696nm	0.213446
697nm	0.217569
698nm	0.209353
699nm	0.172900
700nm	0.140617
701nm	0.119930
702nm	0.130903
703nm	0.152863
704nm	0.177557
705nm	0.195383
706nm	0.208153
707nm	0.138701
708nm	0.124144
709nm	0.189487
710nm	0.195847
711nm	0.177426
712nm	0.121509
713nm	0.138124
714nm	0.180239
715nm	0.152143
716nm	0.158221
