Wavelength(nm)	PFD(umol m-2 s-1)
380	0.008059
381	0.009807
382	0.009755
383	0.009485
384	0.008455
385	0.007722
386	0.009003
387	0.009865
388	0.009441
389	0.008575
390	0.006941
391	0.006205
392	0.006433
393	0.006672
394	0.006917
395	0.007832
396	0.009010
397	0.008115
398	0.006824
399	0.008885
400	0.011042
401	0.012667
402	0.013882
403	0.013466
404	0.014007
405	0.016542
406	0.019409
407	0.022685
408	0.028052
409	0.035004
410	0.040745
411	0.045967
412	0.055815
413	0.066721
414	0.083615
415	0.101227
416	0.122760
417	0.146795
418	0.180656
419	0.217769
420	0.261461
421	0.313892
422	0.376834
423	0.451472
424	0.534608
425	0.637693
426	0.749125
427	0.889636
428	1.036073
429	1.224199
430	1.419644
431	1.660818
432	1.915012
433	2.207792
434	2.514558
435	2.843751
436	3.173119
437	3.502711
438	3.801540
439	4.083912
440	4.288150
441	4.470700
442	4.533926
443	4.579383
444	4.497708
445	4.396044
446	4.208524
447	3.997468
448	3.738242
449	3.467700
450	3.184192
451	2.910102
452	2.641809
453	2.402687
454	2.172919
455	1.980219
456	1.792625
457	1.639949
458	1.490436
459	1.358520
460	1.230482
461	1.111396
462	0.999378
463	0.895582
464	0.800025
465	0.709530
466	0.631753
467	0.557725
468	0.498507
469	0.441226
470	0.394662
471	0.350634
472	0.316371
473	0.284651
474	0.257394
475	0.231453
476	0.206706
477	0.186456
478	0.168289
479	0.150883
480	0.133567
481	0.119801
482	0.106596
483	0.096624
484	0.087463
485	0.080108
486	0.072879
487	0.065791
488	0.059614
489	0.053934
490	0.050280
491	0.047101
492	0.042742
493	0.038434
494	0.034725
495	0.031232
496	0.028242
497	0.026001
498	0.024575
499	0.022959
500	0.021238
501	0.019290
502	0.017289
503	0.017414
504	0.017119
505	0.014867
506	0.013329
507	0.013106
508	0.012325
509	0.011051
510	0.010311
511	0.009784
512	0.009944
513	0.010168
514	0.010201
515	0.010103
516	0.009639
517	0.008976
518	0.008069
519	0.007791
520	0.007872
521	0.007827
522	0.007753
523	0.007532
524	0.007400
525	0.007606
526	0.007179
527	0.005815
528	0.005779
529	0.006631
530	0.006520
531	0.006162
532	0.006809
533	0.007335
534	0.007352
535	0.006879
536	0.005664
537	0.005890
538	0.007069
539	0.006427
540	0.005375
541	0.005982
542	0.006179
543	0.004943
544	0.004511
545	0.005131
546	0.006194
547	0.007502
548	0.007456
549	0.007224
550	0.007412
551	0.007304
552	0.006481
553	0.006449
554	0.007173
555	0.006686
556	0.005758
557	0.005277
558	0.004928
559	0.005093
560	0.005324
561	0.005648
562	0.005725
563	0.005659
564	0.006232
565	0.006726
566	0.005548
567	0.004961
568	0.005572
569	0.005340
570	0.004460
571	0.003765
572	0.003138
573	0.003071
574	0.003518
575	0.005267
576	0.005606
577	0.004672
578	0.004741
579	0.005103
580	0.005036
581	0.005111
582	0.005580
583	0.005824
584	0.005857
585	0.006597
586	0.007487
587	0.005400
588	0.003922
589	0.004042
590	0.004314
591	0.004718
592	0.005122
593	0.005504
594	0.005510
595	0.005609
596	0.005905
597	0.005181
598	0.003734
599	0.003611
600	0.003788
601	0.004483
602	0.004404
603	0.003138
604	0.002992
605	0.003401
606	0.004855
607	0.005435
608	0.002735
609	0.002463
610	0.004604
611	0.004037
612	0.002931
613	0.004690
614	0.005797
615	0.005707
616	0.006214
617	0.007057
618	0.005182
619	0.003429
620	0.002806
621	0.003487
622	0.005389
623	0.006444
624	0.007034
625	0.005461
626	0.004323
627	0.003807
628	0.004686
629	0.006108
630	0.006799
631	0.006443
632	0.003928
633	0.004168
634	0.005990
635	0.004061
636	0.002495
637	0.002505
638	0.002514
639	0.002522
640	0.003265
641	0.003827
642	0.003489
643	0.004312
644	0.006093
645	0.004361
