Wavelength(nm)	PFD(umol m-2 s-1)
380	0.001572
381	0.001382
382	0.001373
383	0.001384
384	0.001380
385	0.001416
386	0.001717
387	0.001907
388	0.001762
389	0.001590
390	0.001374
391	0.001273
392	0.001297
393	0.001422
394	0.001615
395	0.001691
396	0.001722
397	0.001587
398	0.001419
399	0.001620
400	0.001814
401	0.001751
402	0.001699
403	0.001695
404	0.001729
405	0.001841
406	0.002027
407	0.002303
408	0.002708
409	0.003212
410	0.003570
411	0.003864
412	0.004682
413	0.005618
414	0.006578
415	0.007600
416	0.009364
417	0.011292
418	0.013859
419	0.016806
420	0.020533
421	0.024770
422	0.029620
423	0.035757
424	0.042826
425	0.051742
426	0.061430
427	0.074055
428	0.087273
429	0.105358
430	0.124361
431	0.149351
432	0.176345
433	0.209401
434	0.245842
435	0.287826
436	0.333067
437	0.381452
438	0.430283
439	0.479459
440	0.522142
441	0.563106
442	0.589251
443	0.613091
444	0.617898
445	0.618967
446	0.603665
447	0.583322
448	0.552536
449	0.517530
450	0.477637
451	0.436987
452	0.395775
453	0.358321
454	0.322053
455	0.292173
456	0.263194
457	0.240521
458	0.218472
459	0.199769
460	0.181697
461	0.165068
462	0.149062
463	0.133783
464	0.119505
465	0.105838
466	0.093744
467	0.082105
468	0.072894
469	0.064026
470	0.057256
471	0.050783
472	0.045465
473	0.040595
474	0.036510
475	0.032898
476	0.029716
477	0.026772
478	0.023933
479	0.021526
480	0.019194
481	0.017285
482	0.015420
483	0.013824
484	0.012371
485	0.011234
486	0.010099
487	0.008967
488	0.008158
489	0.007529
490	0.006932
491	0.006341
492	0.005684
493	0.005071
494	0.004756
495	0.004466
496	0.004235
497	0.003957
498	0.003629
499	0.003339
500	0.003068
501	0.002931
502	0.002822
503	0.002675
504	0.002501
505	0.002204
506	0.002008
507	0.001998
508	0.001954
509	0.001880
510	0.001773
511	0.001653
512	0.001509
513	0.001385
514	0.001553
515	0.001637
516	0.001487
517	0.001418
518	0.001448
519	0.001431
520	0.001387
521	0.001357
522	0.001330
523	0.001319
524	0.001288
525	0.001176
526	0.001091
527	0.001043
528	0.001139
529	0.001331
530	0.001370
531	0.001370
532	0.001161
533	0.000998
534	0.001028
535	0.001043
536	0.001035
537	0.001034
538	0.001038
539	0.001056
540	0.001079
541	0.001196
542	0.001246
543	0.001060
544	0.000957
545	0.000961
546	0.000878
547	0.000746
548	0.000866
549	0.001013
550	0.000998
551	0.001021
552	0.001135
553	0.001177
554	0.001151
555	0.001116
556	0.001078
557	0.001097
558	0.001108
559	0.001069
560	0.001068
561	0.001120
562	0.001095
563	0.001026
564	0.001057
565	0.001095
566	0.001050
567	0.000997
568	0.000930
569	0.000978
570	0.001113
571	0.001173
572	0.001205
573	0.001047
574	0.000975
575	0.001124
576	0.001116
577	0.000964
578	0.000940
579	0.000957
580	0.001098
581	0.001154
582	0.000975
583	0.000975
584	0.001143
585	0.001242
586	0.001316
587	0.001181
588	0.001075
589	0.001046
590	0.000977
591	0.000873
592	0.000854
593	0.000860
594	0.000898
595	0.000920
596	0.000909
597	0.001065
598	0.001340
599	0.001148
600	0.000903
601	0.000855
602	0.000847
603	0.000900
604	0.000988
605	0.001095
606	0.000850
607	0.000664
608	0.000757
609	0.000825
610	0.000867
611	0.001043
612	0.001245
613	0.001289
614	0.001220
615	0.000943
616	0.000930
617	0.001066
618	0.000989
619	0.000924
620	0.000952
621	0.001051
622	0.001215
623	0.001182
624	0.001115
625	0.001132
626	0.001094
627	0.000975
628	0.000965
629	0.000997
630	0.000974
631	0.000960
632	0.000966
633	0.000990
634	0.001025
635	0.001045
636	0.001049
637	0.001009
638	0.001012
639	0.001045
640	0.001078
641	0.001105
642	0.001109
643	0.001046
644	0.000928
645	0.000890
646	0.000863
647	0.000835
648	0.000883
649	0.000995
650	0.001219
651	0.001393
652	0.001305
653	0.001173
654	0.001003
655	0.000945
656	0.000895
657	0.000818
658	0.000909
659	0.001128
660	0.001169
661	0.001158
662	0.001047
663	0.001039
664	0.001097
665	0.001055
666	0.001048
667	0.001124
668	0.001116
669	0.001070
670	0.001040
671	0.001228
672	0.001736
673	0.001481
674	0.001061
675	0.001029
676	0.001165
677	0.001464
678	0.001539
679	0.001593
680	0.001675
681	0.001447
682	0.001048
683	0.001397
684	0.001491
685	0.001190
686	0.001310
687	0.001522
688	0.001589
689	0.001591
690	0.001540
691	0.001317
692	0.001191
693	0.001278
694	0.001441
695	0.001615
696	0.001684
697	0.001531
698	0.001185
699	0.001443
700	0.001605
701	0.001505
702	0.001613
703	0.001734
704	0.001569
705	0.001552
706	0.001646
707	0.001546
708	0.001398
709	0.001184
710	0.001060
711	0.000988
712	0.001014
713	0.001271
714	0.001572
715	0.001351
716	0.001214
717	0.001149
718	0.001575
719	0.001798
720	0.001708
721	0.001754
722	0.001764
723	0.001625
724	0.001606
725	0.001609
726	0.001518
727	0.001544
728	0.001629
729	0.001586
730	0.001644
731	0.001790
