Wavelength(nm)	PFD(umol m-2 s-1)
380	0.009460
381	0.011073
382	0.009964
383	0.008563
384	0.008835
385	0.009220
386	0.010360
387	0.010829
388	0.009250
389	0.008102
390	0.007710
391	0.007592
392	0.007767
393	0.007960
394	0.008167
395	0.008976
396	0.010022
397	0.009265
398	0.008162
399	0.008917
400	0.009802
401	0.011264
402	0.012798
403	0.014597
404	0.016218
405	0.017460
406	0.019470
407	0.022428
408	0.027305
409	0.033634
410	0.039552
411	0.045305
412	0.056201
413	0.068273
414	0.083429
415	0.099409
416	0.122969
417	0.148517
418	0.181777
419	0.218600
420	0.262649
421	0.315478
422	0.378867
423	0.453727
424	0.536923
425	0.639668
426	0.750598
427	0.891027
428	1.037459
429	1.223473
430	1.416258
431	1.650746
432	1.896606
433	2.175931
434	2.468240
435	2.781346
436	3.090703
437	3.396506
438	3.670450
439	3.927281
440	4.109365
441	4.270660
442	4.319831
443	4.352377
444	4.267592
445	4.163949
446	3.979426
447	3.774483
448	3.527859
449	3.269901
450	2.998946
451	2.738959
452	2.485816
453	2.259968
454	2.042866
455	1.859936
456	1.681707
457	1.536102
458	1.393972
459	1.270800
460	1.151399
461	1.040677
462	0.935774
463	0.837646
464	0.747436
465	0.662092
466	0.589692
467	0.521129
468	0.465845
469	0.412417
470	0.370475
471	0.330631
472	0.298904
473	0.268612
474	0.240876
475	0.215990
476	0.193695
477	0.174695
478	0.157212
479	0.142237
480	0.127699
481	0.114199
482	0.101216
483	0.091273
484	0.082047
485	0.074425
486	0.067826
487	0.062352
488	0.057105
489	0.051977
490	0.047951
491	0.044177
492	0.040224
493	0.036469
494	0.034021
495	0.031511
496	0.028879
497	0.026378
498	0.024022
499	0.021649
500	0.019261
501	0.018906
502	0.018979
503	0.017341
504	0.015954
505	0.015764
506	0.015226
507	0.014052
508	0.012862
509	0.011659
510	0.010980
511	0.010511
512	0.009816
513	0.009230
514	0.010273
515	0.010649
516	0.009154
517	0.008451
518	0.008724
519	0.008829
520	0.008840
521	0.007993
522	0.007014
523	0.008804
524	0.010058
525	0.009277
526	0.008289
527	0.006994
528	0.006321
529	0.006060
530	0.007437
531	0.009235
532	0.007716
533	0.006689
534	0.007738
535	0.007961
536	0.006936
537	0.006540
538	0.006562
539	0.006579
540	0.006604
541	0.007157
542	0.007355
543	0.006317
544	0.005973
545	0.006540
546	0.006761
547	0.006791
548	0.006589
549	0.006390
550	0.006697
551	0.006677
552	0.005867
553	0.005192
554	0.004648
555	0.004717
556	0.005009
557	0.005844
558	0.006551
559	0.006561
560	0.006686
561	0.006981
562	0.007099
563	0.007116
564	0.005645
565	0.004107
566	0.004135
567	0.004752
568	0.006567
569	0.006874
570	0.006021
571	0.005394
572	0.004847
573	0.004876
574	0.005346
575	0.006930
576	0.006543
577	0.004372
578	0.004128
579	0.004455
580	0.004474
581	0.004920
582	0.006553
583	0.006695
584	0.005430
585	0.005921
586	0.006910
587	0.006285
