Wavelength(nm)	PFD(umol m-2 s-1)
380	0.001340
381	0.001327
382	0.001335
383	0.001345
384	0.001342
385	0.001335
386	0.001295
387	0.001272
388	0.001299
389	0.001295
390	0.001238
391	0.001220
392	0.001243
393	0.001273
394	0.001309
395	0.001342
396	0.001374
397	0.001243
398	0.001080
399	0.001139
400	0.001221
401	0.001451
402	0.001635
403	0.001630
404	0.001717
405	0.001995
406	0.002193
407	0.002293
408	0.002524
409	0.002854
410	0.003374
411	0.003978
412	0.004709
413	0.005471
414	0.006529
415	0.007644
416	0.009219
417	0.011006
418	0.013635
419	0.016591
420	0.020211
421	0.024452
422	0.029439
423	0.035674
424	0.042813
425	0.051754
426	0.061449
427	0.074220
428	0.087611
429	0.105735
430	0.124801
431	0.150081
432	0.177246
433	0.210094
434	0.246343
435	0.288161
436	0.333138
437	0.381162
438	0.429157
439	0.477231
440	0.518645
441	0.558288
442	0.582526
443	0.604409
444	0.607545
445	0.606972
446	0.590178
447	0.568754
448	0.537752
449	0.502776
450	0.463201
451	0.423453
452	0.383528
453	0.347340
454	0.312334
455	0.283428
456	0.255385
457	0.233472
458	0.212166
459	0.194116
460	0.176593
461	0.160288
462	0.144591
463	0.129604
464	0.115664
465	0.102365
466	0.090709
467	0.079534
468	0.070459
469	0.061701
470	0.055119
471	0.048858
472	0.043840
473	0.039253
474	0.035417
475	0.031965
476	0.028863
477	0.026010
478	0.023268
479	0.020805
480	0.018388
481	0.016524
482	0.014728
483	0.013325
484	0.011974
485	0.010741
486	0.009636
487	0.008671
488	0.007751
489	0.006855
490	0.006227
491	0.005663
492	0.005283
493	0.004899
494	0.004460
495	0.004089
496	0.003873
497	0.003603
498	0.003276
499	0.003076
500	0.002944
501	0.002723
502	0.002483
503	0.002204
504	0.001970
505	0.001952
506	0.001842
507	0.001567
508	0.001541
509	0.001735
510	0.001708
511	0.001592
512	0.001584
513	0.001578
514	0.001452
515	0.001357
516	0.001352
517	0.001299
518	0.001186
519	0.001117
520	0.001074
521	0.001052
522	0.001034
523	0.001015
524	0.001008
525	0.001042
526	0.001102
527	0.001198
528	0.001178
529	0.001079
530	0.001059
531	0.001059
532	0.000865
533	0.000741
534	0.000913
535	0.001011
536	0.000994
537	0.000989
538	0.000993
539	0.001017
540	0.001046
541	0.001004
542	0.000999
543	0.001123
544	0.001196
545	0.001202
546	0.001213
547	0.001228
548	0.001105
549	0.000968
550	0.000954
551	0.000930
552	0.000885
553	0.000935
554	0.001075
555	0.001077
556	0.001031
557	0.001049
558	0.001060
559	0.001022
560	0.000956
561	0.000848
562	0.000766
563	0.000698
564	0.000866
565	0.001047
566	0.001003
567	0.000955
568	0.000900
569	0.000856
570	0.000820
571	0.000971
572	0.001153
573	0.000999
574	0.000880
575	0.000852
576	0.000852
577	0.000878
578	0.000903
579	0.000927
580	0.000887
581	0.000905
582	0.001088
583	0.001070
584	0.000861
585	0.000860
586	0.000919
587	0.000797
588	0.000753
589	0.000910
590	0.000936
591	0.000846
592	0.000678
593	0.000513
594	0.000730
595	0.000874
596	0.000863
597	0.000894
598	0.000956
599	0.000914
600	0.000857
601	0.000810
602	0.000802
603	0.000854
604	0.000940
605	0.001043
606	0.000805
607	0.000666
608	0.000946
609	0.000909
610	0.000557
611	0.000642
612	0.000837
613	0.000879
614	0.000810
615	0.000540
616	0.000660
617	0.001000
618	0.000939
619	0.000876
620	0.000903
621	0.000890
622	0.000839
623	0.000778
624	0.000721
625	0.000724
626	0.000772
627	0.000883
628	0.000772
629	0.000577
630	0.000566
631	0.000560
632	0.000563
633	0.000576
634	0.000593
635	0.000610
636	0.000612
637	0.000572
638	0.000707
639	0.000969
640	0.001037
641	0.001074
642	0.001078
643	0.000879
644	0.000514
645	0.000652
646	0.000765
647	0.000499
648	0.000691
649	0.001281
650	0.001352
651	0.001282
652	0.000965
653	0.000721
654	0.000538
655	0.000699
656	0.000847
657	0.000788
658	0.000875
659	0.001072
660	0.000872
661	0.000742
662	0.000911
663	0.001000
664	0.001039
665	0.001014
666	0.001014
667	0.001070
668	0.001069
669	0.001040
670	0.000993
671	0.001052
672	0.001266
673	0.000966
674	0.000608
675	0.000841
676	0.001104
677	0.001394
678	0.001228
679	0.001078
680	0.001156
681	0.001106
682	0.000985
683	0.001046
684	0.001078
685	0.001064
686	0.001022
687	0.000987
688	0.001030
689	0.001031
690	0.000998
691	0.001074
692	0.001158
693	0.001243
694	0.001386
695	0.001541
696	0.001627
697	0.001650
698	0.001618
699	0.001297
700	0.001145
701	0.001354
702	0.001302
703	0.001158
704	0.000996
705	0.001172
706	0.001597
707	0.001145
708	0.001068
709	0.001543
710	0.001558
711	0.001412
712	0.001070
713	0.001201
714	0.001533
715	0.001671
716	0.001497
717	0.001057
718	0.001483
719	0.001713
720	0.001625
721	0.001365
722	0.001333
723	0.001942
724	0.001576
725	0.000967
726	0.000878
727	0.001131
728	0.001549
729	0.001507
730	0.001563
731	0.001705
732	0.001621
733	0.001460
734	0.001208
735	0.001084
736	0.001042
737	0.001118
738	0.001032
739	0.001061
740	0.001404
741	0.001368
742	0.001242
743	0.001150
744	0.001021
745	0.000956
746	0.001164
747	0.001484
748	0.001705
749	0.001304
750	0.001342
751	0.001571
752	0.001717
753	0.001524
754	0.001291
755	0.001739
756	0.001881
757	0.001811
758	0.001458
759	0.001195
760	0.001057
761	0.001290
762	0.001605
763	0.001887
764	0.001896
765	0.001904
766	0.001885
767	0.001776
768	0.001303
769	0.001126
770	0.001981
771	0.002455
772	0.002481
773	0.001820
774	0.001309
775	0.001104
776	0.001306
777	0.002104
778	0.002404
779	0.002169
780	0.002119
