Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_14:54:00
PPFD	151.793762
PFD	153.379929
PFD-UV	0.296636
PFD-B	149.467667
PFD-G	1.207144
PFD-R	1.118838
PFD-FR	1.289576
RFR(600~780nm)	2.408413
CHLB(430~480nm)	132.932617
Custom3(380~780nm)	153.379929
Custom4(380~780nm)	153.379929
UV%	0.193400
B%	97.449348
G%	0.787029
R%	0.729455
FR%	0.840772
RFR%	1.570227
CHLB%	86.668846
Custom3%	100.000000
Custom4%	100.000000
R:B	0.007485
R:FR	0.867602
R:G	0.926847
B:G	123.819298
UV:B	0.001985
UV:FR	0.230026
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	0.867602
BRAT(CHLB:PFD-B)	0.889374
Ratio3	0.000000
Ratio4	0.000000
LambdaP	441.000000
LambdaPV	1700.135498
LambdaD	448.000000
LUX	1031.808472
IRR	41.106621
fc	95.892982
I-Time	7.000000
380nm	4.670379
381nm	4.887418
382nm	4.445573
383nm	3.937305
384nm	3.983104
385nm	4.070714
386nm	4.435219
387nm	4.605573
388nm	4.188224
389nm	4.209591
390nm	4.991228
391nm	5.192995
392nm	4.776500
393nm	4.469755
394nm	4.235406
395nm	4.381492
396nm	4.674316
397nm	4.606241
398nm	4.470107
399nm	5.131128
400nm	5.823031
401nm	6.503544
402nm	7.242711
403nm	8.211164
404nm	9.344223
405nm	10.818045
406nm	12.614614
407nm	14.808267
408nm	17.766729
409nm	21.298267
410nm	25.972910
411nm	31.147600
412nm	36.982262
413nm	42.961487
414nm	52.831043
415nm	63.083290
416nm	75.395607
417nm	88.665245
418nm	105.799141
419nm	124.654884
420nm	147.067734
421nm	172.080536
422nm	200.213455
423nm	233.592773
424nm	270.713654
425nm	315.439117
426nm	363.215851
427nm	422.538666
428nm	483.989258
429nm	563.145203
430nm	644.951965
431nm	744.963745
432nm	849.584961
433nm	968.651001
434nm	1090.480225
435nm	1216.891968
436nm	1338.168823
437nm	1454.538208
438nm	1547.855835
439nm	1628.485474
440nm	1669.876709
441nm	1700.135498
442nm	1680.165405
443nm	1653.177124
444nm	1582.633667
445nm	1506.507324
446nm	1406.091675
447nm	1302.735962
448nm	1193.269653
449nm	1086.680176
450nm	983.416748
451nm	890.341003
452nm	803.950317
453nm	731.505371
454nm	663.839355
455nm	607.714111
456nm	553.286316
457nm	506.151001
458nm	459.892242
459nm	417.785126
460nm	376.901520
461nm	338.621094
462nm	302.521698
463nm	268.919464
464nm	238.533173
465nm	210.169571
466nm	186.917603
467nm	165.256348
468nm	148.145966
469nm	131.732788
470nm	119.162109
471nm	107.062912
472nm	96.674385
473nm	86.990028
474nm	78.507057
475nm	70.513672
476nm	62.964493
477nm	56.552521
478nm	50.675133
479nm	45.618851
480nm	40.721931
481nm	36.341274
482nm	32.179249
483nm	29.191265
484nm	26.519136
485nm	24.528265
486nm	22.377567
487nm	20.053074
488nm	18.106569
489nm	16.370201
490nm	15.173953
491nm	14.106314
492nm	13.098365
493nm	12.073211
494nm	10.934135
495nm	9.943657
496nm	9.282892
497nm	8.650606
498nm	8.049037
499nm	7.526503
500nm	7.045987
501nm	6.497720
502nm	5.935547
503nm	5.881391
504nm	5.710199
505nm	4.993918
506nm	4.379611
507nm	3.951215
508nm	3.820029
509nm	3.949071
510nm	4.033246
511nm	4.099407
512nm	3.847580
513nm	3.585066
514nm	3.631816
515nm	3.650658
516nm	3.591537
517nm	3.454525
518nm	3.222315
519nm	3.056023
520nm	2.927152
521nm	3.231304
522nm	3.607732
523nm	3.010563
524nm	2.608095
525nm	2.934484
526nm	2.981607
527nm	2.618295
528nm	2.544160
529nm	2.662290
530nm	2.385595
531nm	2.008864
532nm	2.335309
533nm	2.632025
534nm	2.798427
535nm	2.840225
536nm	2.694565
537nm	2.451286
538nm	2.143744
539nm	2.035484
540nm	1.975781
541nm	2.000411
542nm	2.090797
543nm	2.408660
544nm	2.426869
545nm	2.055192
546nm	2.242734
547nm	2.735827
548nm	2.757092
549nm	2.665633
550nm	2.136274
551nm	1.839930
552nm	2.102793
553nm	2.187956
554nm	2.104633
555nm	2.274094
556nm	2.534989
557nm	2.588010
558nm	2.584113
559nm	2.365818
560nm	2.165243
561nm	1.990371
562nm	2.218664
563nm	2.677471
564nm	2.613736
565nm	2.471523
566nm	2.350676
567nm	2.251460
568nm	2.195916
569nm	2.114517
570nm	2.013347
571nm	2.074894
572nm	2.178142
573nm	2.325618
574nm	2.341343
575nm	2.024205
576nm	1.950548
577nm	2.096086
578nm	2.078433
579nm	2.012690
580nm	1.970559
581nm	1.991191
582nm	2.185454
583nm	2.222485
584nm	2.111957
585nm	1.760744
586nm	1.349455
587nm	1.501378
588nm	1.599724
589nm	1.558848
590nm	1.649237
591nm	1.853337
592nm	1.958285
593nm	2.033134
594nm	2.031914
595nm	1.974782
596nm	1.799506
597nm	1.872649
598nm	2.120680
599nm	1.879971
600nm	1.624490
601nm	1.851388
602nm	2.048956
603nm	2.201774
604nm	1.952230
605nm	1.504055
606nm	1.602989
607nm	1.705522
608nm	1.710091
609nm	1.765334
610nm	1.870724
611nm	1.673994
612nm	1.446898
613nm	1.939595
614nm	2.221809
615nm	2.119826
616nm	2.183217
617nm	2.338887
618nm	1.914322
619nm	1.639312
620nm	2.029190
621nm	2.176879
622nm	2.099327
623nm	2.299486
624nm	2.504205
625nm	2.247226
626nm	1.913722
627nm	1.471545
628nm	1.750025
629nm	2.292106
630nm	1.763768
631nm	1.543393
632nm	1.955706
633nm	2.146087
634nm	2.209676
635nm	2.298752
636nm	2.322727
637nm	2.162394
638nm	2.194912
639nm	2.365435
640nm	2.385555
641nm	2.383313
642nm	2.359770
643nm	2.227555
644nm	2.006248
645nm	1.611110
646nm	1.394445
647nm	1.966744
648nm	2.189382
649nm	2.109044
650nm	1.805443
651nm	1.532308
652nm	1.508825
653nm	1.453258
654nm	1.370585
655nm	1.339490
656nm	1.461886
657nm	2.091250
658nm	1.993266
659nm	1.343445
660nm	1.460951
661nm	1.714459
662nm	2.149114
663nm	2.341969
664nm	2.383838
665nm	2.063663
666nm	1.944151
667nm	2.265044
668nm	2.524451
669nm	2.735941
670nm	2.522505
671nm	2.450654
672nm	2.585474
673nm	2.547130
674nm	2.452852
675nm	2.329543
676nm	2.255455
677nm	2.228854
678nm	2.347519
679nm	2.300487
680nm	1.714392
681nm	1.586368
682nm	1.728220
683nm	2.202988
684nm	2.268799
685nm	1.704592
686nm	1.980914
687nm	2.363508
688nm	2.064513
689nm	2.106746
690nm	2.424755
691nm	2.548536
692nm	2.626166
693nm	2.635823
694nm	2.463455
695nm	2.257647
696nm	2.263890
697nm	2.365850
698nm	2.551382
699nm	2.165502
700nm	1.900868
701nm	1.941399
702nm	2.309323
703nm	2.667619
704nm	2.419397
705nm	2.212355
706nm	2.035620
707nm	2.186871
708nm	2.356812
709nm	2.549734
710nm	2.650995
711nm	2.532578
712nm	1.825086
713nm	1.961905
714nm	2.446218
715nm	2.527845
716nm	2.485135
717nm	2.336422
718nm	2.595824
719nm	2.692461
720nm	2.538223
721nm	2.513253
722nm	2.455443
723nm	2.260115
724nm	2.263429
725nm	2.297772
726nm	2.143366
727nm	2.255663
728nm	2.501194
729nm	2.465662
730nm	2.160566
731nm	1.620404
732nm	1.464826
733nm	1.717893
734nm	2.465281
735nm	2.321757
736nm	2.046984
737nm	1.696495
738nm	2.555431
739nm	3.249971
740nm	3.101007
741nm	2.664082
742nm	2.362212
743nm	2.658406
744nm	2.592515
745nm	2.454457
746nm	2.508914
747nm	2.120662
748nm	1.739609
749nm	2.176067
750nm	2.385094
751nm	2.509693
752nm	2.744636
753nm	2.806162
754nm	2.780367
755nm	2.753951
756nm	3.203720
757nm	3.687818
758nm	3.114631
759nm	2.749835
760nm	2.577078
761nm	2.817022
762nm	2.704954
763nm	2.679989
764nm	3.623457
765nm	3.897943
766nm	3.639835
767nm	2.514654
768nm	2.981382
769nm	3.514504
770nm	2.955608
771nm	3.224674
772nm	3.280524
773nm	2.564035
774nm	3.242563
775nm	3.494808
776nm	2.862371
777nm	3.492705
778nm	3.521708
779nm	2.892099
780nm	2.805466
CCT	0.000000
Duv	0.224886
x	0.160924
y	0.019098
u'	0.221405
v'	0.059121
deltax	0.160924
deltay	0.019098
deltau'	0.221405
deltav'	0.059121
Purity	98.942245
CRI	0.000000
R1	0.000000
R2	0.000000
R3	0.000000
R4	0.000000
R5	0.000000
R6	0.000000
R7	0.000000
R8	0.000000
R9	0.000000
R10	0.000000
R11	0.000000
R12	0.000000
R13	0.000000
R14	0.000000
R15	0.000000
