Wavelength(nm)	PFD(umol m-2 s-1)
380	0.011674
381	0.012368
382	0.012523
383	0.012619
384	0.012792
385	0.013100
386	0.014303
387	0.014888
388	0.013580
389	0.013095
390	0.014049
391	0.014692
392	0.015002
393	0.013746
394	0.011447
395	0.012653
396	0.015224
397	0.016584
398	0.017720
399	0.018541
400	0.019348
401	0.020106
402	0.021708
403	0.026607
404	0.031570
405	0.036640
406	0.042829
407	0.050399
408	0.058746
409	0.067687
410	0.081789
411	0.098203
412	0.119655
413	0.142298
414	0.174065
415	0.207068
416	0.247561
417	0.291332
418	0.347795
419	0.410166
420	0.484514
421	0.569056
422	0.665837
423	0.782446
424	0.913450
425	1.069999
426	1.237304
427	1.446572
428	1.664416
429	1.946576
430	2.239231
431	2.596142
432	2.968549
433	3.386202
434	3.814717
435	4.260072
436	4.682417
437	5.082690
438	5.401697
439	5.676293
440	5.807927
441	5.899108
442	5.819318
443	5.715271
444	5.464447
445	5.193439
446	4.838319
447	4.474733
448	4.095263
449	3.727104
450	3.372390
451	3.056181
452	2.764923
453	2.519457
454	2.289060
455	2.099760
456	1.915758
457	1.755723
458	1.597817
459	1.452719
460	1.310811
461	1.176457
462	1.051440
463	0.937266
464	0.833589
465	0.736389
466	0.656587
467	0.581995
468	0.523692
469	0.467573
470	0.423644
471	0.381063
472	0.343893
473	0.309920
474	0.281540
475	0.254201
476	0.227801
477	0.203813
478	0.180912
479	0.162440
480	0.144768
481	0.131921
482	0.119228
483	0.107513
484	0.097020
485	0.089234
486	0.081424
487	0.073593
488	0.067248
489	0.061722
490	0.056141
491	0.050529
492	0.047820
493	0.044904
494	0.040312
495	0.036737
496	0.035448
497	0.032955
498	0.029155
499	0.027396
500	0.026724
501	0.024701
502	0.022386
503	0.022200
504	0.022013
505	0.021827
506	0.021082
507	0.019313
508	0.018797
509	0.019386
510	0.018768
511	0.017660
512	0.016468
513	0.015374
514	0.015605
515	0.015333
516	0.013652
517	0.012941
518	0.013423
519	0.013259
520	0.012724
521	0.011646
522	0.010478
523	0.010835
524	0.011424
525	0.012878
526	0.012519
527	0.009478
528	0.009465
529	0.011476
530	0.011737
531	0.011552
532	0.010102
533	0.009371
534	0.011606
535	0.012702
536	0.012073
537	0.011004
538	0.009641
539	0.009171
540	0.008919
541	0.009047
542	0.009473
543	0.010933
544	0.011036
545	0.009363
546	0.009234
547	0.009954
548	0.009845
549	0.009555
550	0.008712
551	0.008475
552	0.009703
553	0.010114
554	0.009747
555	0.009367
556	0.008983
557	0.009176
558	0.009469
559	0.010093
560	0.010136
561	0.009334
562	0.009381
563	0.009916
564	0.009405
565	0.008903
566	0.010010
567	0.010671
568	0.010426
569	0.010058
570	0.009593
571	0.008502
572	0.007338
573	0.008044
574	0.008626
575	0.008890
576	0.008446
577	0.007363
578	0.008268
579	0.009742
580	0.009554
581	0.009671
582	0.010633
583	0.009871
584	0.007484
585	0.008229
586	0.009866
587	0.008734
588	0.008400
589	0.010147
590	0.009423
591	0.006549
592	0.007842
593	0.009965
594	0.007998
595	0.007020
596	0.008145
597	0.008179
598	0.007441
599	0.007664
600	0.007899
601	0.007041
602	0.006829
603	0.007607
604	0.007717
605	0.007495
606	0.010064
607	0.011742
608	0.009719
609	0.007938
610	0.006398
611	0.008246
612	0.010729
613	0.009042
614	0.008520
615	0.010136
616	0.009871
617	0.008551
618	0.008225
619	0.008483
620	0.010517
621	0.011301
622	0.010915
623	0.010203
624	0.009600
625	0.010458
626	0.010929
627	0.010845
628	0.009763
629	0.008346
630	0.010084
631	0.010485
632	0.008121
633	0.007470
634	0.007803
635	0.008274
636	0.009026
637	0.010535
638	0.010323
639	0.008874
640	0.008759
641	0.008754
642	0.008634
643	0.007929
644	0.006743
645	0.008892
646	0.011116
647	0.011776
648	0.011860
649	0.011442
650	0.011990
651	0.012007
652	0.009377
653	0.007933
654	0.007493
655	0.007334
656	0.007432
657	0.008287
658	0.008122
659	0.007179
660	0.008060
661	0.009473
662	0.011893
663	0.011297
664	0.008810
665	0.006940
666	0.006265
667	0.008045
668	0.009487
669	0.010790
670	0.012446
671	0.012578
672	0.010478
673	0.011846
674	0.013820
675	0.013145
676	0.012745
677	0.012614
678	0.013305
679	0.013824
680	0.013513
681	0.012003
682	0.009853
683	0.012578
684	0.012973
685	0.009761
686	0.011360
687	0.013573
688	0.011873
689	0.012134
690	0.013986
691	0.011689
692	0.011115
693	0.014412
694	0.014291
695	0.012679
696	0.009434
697	0.010268
698	0.014679
699	0.012653
700	0.011123
701	0.011376
702	0.010993
703	0.010815
704	0.012789
705	0.013038
706	0.012014
707	0.009462
708	0.009855
709	0.014519
710	0.012782
711	0.011262
712	0.014216
713	0.014896
714	0.014205
715	0.011077
716	0.011130
717	0.013907
718	0.012000
719	0.010423
720	0.009511
721	0.012515
722	0.014820
723	0.013660
724	0.013699
725	0.014594
726	0.017408
727	0.017151
728	0.014920
729	0.010957
730	0.011393
731	0.015683
732	0.014835
733	0.014689
734	0.015462
735	0.010728
736	0.009575
737	0.015233
738	0.015128
739	0.014036
740	0.013112
741	0.013560
742	0.014652
743	0.016511
744	0.013086
745	0.009956
746	0.014429
747	0.013242
748	0.010065
749	0.008547
750	0.011408
751	0.015756
752	0.017253
753	0.017664
754	0.017525
755	0.017381
756	0.017227
757	0.017253
758	0.018224
759	0.020569
760	0.021665
761	0.013833
762	0.013466
763	0.016126
764	0.017390
765	0.017806
766	0.017310
767	0.014962
768	0.019140
769	0.022592
770	0.019024
771	0.016678
772	0.017240
773	0.022838
774	0.014870
775	0.011690
776	0.018066
777	0.022686
778	0.022904
779	0.018833
780	0.018292
