Wavelength(nm)	PFD(umol m-2 s-1)
380	0.005525
381	0.006394
382	0.005799
383	0.005049
384	0.005266
385	0.005518
386	0.005999
387	0.006221
388	0.005651
389	0.005141
390	0.004737
391	0.004657
392	0.004923
393	0.005412
394	0.006050
395	0.005719
396	0.005010
397	0.005591
398	0.006419
399	0.006863
400	0.007359
401	0.008587
402	0.010069
403	0.012531
404	0.014849
405	0.016855
406	0.019681
407	0.023521
408	0.028573
409	0.034547
410	0.042501
411	0.051349
412	0.062783
413	0.074831
414	0.092148
415	0.110235
416	0.133426
417	0.158605
418	0.191505
419	0.227708
420	0.270596
421	0.319394
422	0.375285
423	0.442119
424	0.516901
425	0.606732
426	0.702893
427	0.822219
428	0.946293
429	1.107259
430	1.273993
431	1.475538
432	1.686280
433	1.923978
434	2.166290
435	2.415575
436	2.652488
437	2.877537
438	3.057186
439	3.212026
440	3.285573
441	3.336114
442	3.291763
443	3.233698
444	3.089410
445	2.934401
446	2.734887
447	2.529988
448	2.314850
449	2.106219
450	1.905319
451	1.725645
452	1.559717
453	1.420523
454	1.290139
455	1.182482
456	1.077772
457	0.987237
458	0.897865
459	0.815542
460	0.735386
461	0.660275
462	0.589799
463	0.524710
464	0.465697
465	0.410433
466	0.364978
467	0.322459
468	0.290119
469	0.259030
470	0.233642
471	0.209372
472	0.189463
473	0.170570
474	0.153480
475	0.137998
476	0.123980
477	0.111122
478	0.098783
479	0.088746
480	0.079124
481	0.070708
482	0.062719
483	0.057185
484	0.052052
485	0.047813
486	0.043584
487	0.039369
488	0.035566
489	0.031987
490	0.029354
491	0.026938
492	0.025362
493	0.023674
494	0.021202
495	0.019121
496	0.017923
497	0.016582
498	0.015086
499	0.013910
500	0.012902
501	0.012346
502	0.011884
503	0.011129
504	0.010370
505	0.009606
506	0.008770
507	0.007808
508	0.007801
509	0.008637
510	0.007970
511	0.006694
512	0.006622
513	0.006637
514	0.006026
515	0.005528
516	0.005349
517	0.005343
518	0.005551
519	0.005599
520	0.005556
521	0.005590
522	0.005613
523	0.004226
524	0.003272
525	0.003960
526	0.004348
527	0.004292
528	0.004003
529	0.003557
530	0.003584
531	0.003732
532	0.004328
533	0.004557
534	0.003276
535	0.002645
536	0.002998
537	0.003749
538	0.004765
539	0.004114
540	0.003081
541	0.003144
542	0.003378
543	0.004210
544	0.004265
545	0.003304
546	0.003174
547	0.003501
548	0.003381
549	0.003179
550	0.002875
551	0.002836
552	0.003437
553	0.003958
554	0.004404
555	0.004648
556	0.004821
557	0.004054
558	0.003571
559	0.004560
560	0.004659
561	0.003457
562	0.003164
563	0.003392
564	0.003245
565	0.003011
566	0.002523
567	0.002504
568	0.003435
569	0.003757
570	0.003610
571	0.003601
572	0.003640
573	0.004019
574	0.004143
575	0.003624
576	0.003449
577	0.003586
578	0.003440
579	0.003197
580	0.002288
581	0.001735
582	0.002177
583	0.002721
584	0.003362
585	0.002847
586	0.002023
587	0.003191
588	0.004045
589	0.004073
590	0.003323
591	0.001897
592	0.001610
593	0.001620
594	0.001689
595	0.002228
596	0.003767
597	0.004133
598	0.003668
599	0.003950
600	0.004094
601	0.002346
602	0.001935
603	0.003574
604	0.003256
605	0.001967
606	0.002362
607	0.002748
608	0.002760
609	0.002312
610	0.001405
611	0.002268
612	0.003480
613	0.002778
614	0.002655
615	0.003592
616	0.003426
617	0.002639
618	0.003263
619	0.003830
620	0.003836
621	0.003240
622	0.002079
623	0.002106
624	0.002331
625	0.001971
626	0.001762
627	0.001771
628	0.001996
629	0.002297
630	0.002081
631	0.001913
632	0.001848
633	0.002723
634	0.004139
635	0.003185
636	0.002223
637	0.001598
638	0.002363
639	0.004128
640	0.003150
641	0.002145
642	0.002071
643	0.002534
644	0.003439
645	0.002412
646	0.001478
647	0.001981
648	0.002756
649	0.003769
650	0.002895
651	0.002007
652	0.002188
653	0.002090
654	0.001757
655	0.003107
656	0.004022
657	0.002638
658	0.001945
659	0.001778
660	0.002105
661	0.002286
662	0.001936
663	0.001922
664	0.002118
665	0.001234
666	0.000827
