Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_14:53:17
PPFD	141.810211
PFD	143.272675
PFD-UV	0.284437
PFD-B	139.666245
PFD-G	1.130444
PFD-R	1.013481
PFD-FR	1.178000
RFR(600~780nm)	2.191482
CHLB(430~480nm)	123.964523
Custom3(380~780nm)	143.272675
Custom4(380~780nm)	143.272675
UV%	0.198528
B%	97.482864
G%	0.789016
R%	0.707380
FR%	0.822209
RFR%	1.529588
CHLB%	86.523491
Custom3%	100.000000
Custom4%	100.000000
R:B	0.007256
R:FR	0.860341
R:G	0.896534
B:G	123.549873
UV:B	0.002037
UV:FR	0.241457
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	0.860341
BRAT(CHLB:PFD-B)	0.887577
Ratio3	0.000000
Ratio4	0.000000
LambdaP	441.000000
LambdaPV	1600.204224
LambdaD	447.000000
LUX	952.319641
IRR	38.424057
fc	88.505547
I-Time	7.000000
380nm	3.674903
381nm	3.883212
382nm	3.921719
383nm	3.941352
384nm	3.984985
385nm	4.070438
386nm	4.432833
387nm	4.602124
388nm	4.186886
389nm	4.026918
390nm	4.309323
391nm	4.495155
392nm	4.578023
393nm	4.184093
394nm	3.475647
395nm	3.832004
396nm	4.599072
397nm	4.997314
398nm	5.326002
399nm	5.558834
400nm	5.786407
401nm	5.998104
402nm	6.459687
403nm	7.898084
404nm	9.348180
405nm	10.822495
406nm	12.619503
407nm	14.813530
408nm	17.224339
409nm	19.797583
410nm	23.863844
411nm	28.583218
412nm	34.742378
413nm	41.216919
414nm	50.296558
415nm	59.688808
416nm	71.189568
417nm	83.575523
418nm	99.534653
419nm	117.104446
420nm	138.001648
421nm	161.696381
422nm	188.748383
423nm	221.279800
424nm	257.719055
425nm	301.177185
426nm	347.451599
427nm	405.265778
428nm	465.206573
429nm	542.802246
430nm	622.957031
431nm	720.574402
432nm	822.031006
433nm	935.519043
434nm	1051.478027
435nm	1171.535156
436nm	1284.728149
437nm	1391.361084
