Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_14:55:40
PPFD	6.353922
PFD	6.473379
PFD-UV	0.018239
PFD-B	6.173624
PFD-G	0.087784
PFD-R	0.092510
PFD-FR	0.101218
RFR(600~780nm)	0.193728
CHLB(430~480nm)	5.466138
Custom3(380~780nm)	6.473379
Custom4(380~780nm)	6.473379
UV%	0.281750
B%	95.369484
G%	1.356085
R%	1.429083
FR%	1.563609
RFR%	2.992690
CHLB%	84.440262
Custom3%	100.000000
Custom4%	100.000000
R:B	0.014985
R:FR	0.913964
R:G	1.053830
B:G	70.327065
UV:B	0.002954
UV:FR	0.180192
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	0.913964
BRAT(CHLB:PFD-B)	0.885402
Ratio3	0.000000
Ratio4	0.000000
LambdaP	441.000000
LambdaPV	69.863968
LambdaD	447.000000
LUX	48.046497
IRR	1.724817
fc	4.465288
I-Time	174.000000
380nm	0.298356
381nm	0.296288
382nm	0.284101
383nm	0.271234
384nm	0.289897
385nm	0.304558
386nm	0.292717
387nm	0.283859
388nm	0.284031
389nm	0.282493
390nm	0.277992
391nm	0.274746
392nm	0.272839
393nm	0.265825
394nm	0.255444
395nm	0.258879
396nm	0.267644
397nm	0.271118
398nm	0.273594
399nm	0.288104
400nm	0.303568
401nm	0.324296
402nm	0.348330
403nm	0.385289
404nm	0.428809
405nm	0.485912
406nm	0.558118
407nm	0.648904
408nm	0.753093
409nm	0.867325
410nm	1.027110
411nm	1.206821
412nm	1.482542
413nm	1.779293
414nm	2.163719
415nm	2.562937
416nm	3.088367
417nm	3.654017
418nm	4.382018
419nm	5.179895
420nm	6.122131
421nm	7.189850
422nm	8.408161
423nm	9.862777
424nm	11.485920
425nm	13.466508
426nm	15.590517
427nm	18.192308
428nm	20.882149
429nm	24.353468
430nm	27.934181
431nm	32.255962
432nm	36.731365
433nm	41.688190
434nm	46.723629
435nm	51.889442
436nm	56.714787
437nm	61.214741
438nm	64.729156
439nm	67.701111
440nm	69.017403
441nm	69.863968
442nm	68.684875
443nm	67.228889
444nm	64.133087
445nm	60.832775
446nm	56.642693
447nm	52.377007
448nm	47.954170
449nm	43.661114
450nm	39.518112
451nm	35.802090
452nm	32.366261
453nm	29.486504
454nm	26.797304
455nm	24.518559
456nm	22.302647
457nm	20.425432
458nm	18.575962
459nm	16.857891
460nm	15.189464
461nm	13.626664
462nm	12.166563
463nm	10.824042
464nm	9.621373
465nm	8.506662
466nm	7.581255
467nm	6.714758
468nm	6.054691
469nm	5.421692
470nm	4.896036
471nm	4.397542
472nm	3.997602
473nm	3.619216
474nm	3.277603
475nm	2.958512
476nm	2.659856
477nm	2.387195
478nm	2.126753
479nm	1.920395
480nm	1.724534
481nm	1.560028
482nm	1.400728
483nm	1.268961
484nm	1.148951
485nm	1.054300
486nm	0.966175
487nm	0.885146
488nm	0.819679
489nm	0.762865
490nm	0.705282
491nm	0.647517
492nm	0.603783
493nm	0.562387
494nm	0.532887
495nm	0.499871
496nm	0.459054
497nm	0.431389
498nm	0.417910
499nm	0.394162
500nm	0.364953
501nm	0.341311
502nm	0.318852
503nm	0.314288
504nm	0.311349
505nm	0.315975
506nm	0.314433
507nm	0.301643
508nm	0.287337
509nm	0.271705
510nm	0.248189
511nm	0.221507
512nm	0.235552
513nm	0.252496
514nm	0.247750
515nm	0.240973
516nm	0.228523
517nm	0.222823
518nm	0.225375
519nm	0.219698
520nm	0.209350
521nm	0.208641
522nm	0.209802
523nm	0.203311
524nm	0.197533
525nm	0.194426
526nm	0.190967
527nm	0.186993
528nm	0.189134
529nm	0.195340
530nm	0.195628
531nm	0.194416
532nm	0.178563
533nm	0.166304
534nm	0.168867
535nm	0.174700
536nm	0.185452
537nm	0.180821
538nm	0.166062
539nm	0.164670
540nm	0.166398
541nm	0.165035
542nm	0.163096
543nm	0.159163
544nm	0.164896
545nm	0.183203
546nm	0.182270
547nm	0.170825
548nm	0.184481
549nm	0.200495
550nm	0.195902
551nm	0.190225
552nm	0.181946
553nm	0.178056
554nm	0.178325
555nm	0.175859
556nm	0.172404
557nm	0.168090
558nm	0.165790
559nm	0.172728
560nm	0.175021
561nm	0.170577
562nm	0.167354
563nm	0.164830
564nm	0.168785
565nm	0.173513
566nm	0.176136
567nm	0.177595
568nm	0.176703
569nm	0.175833
570nm	0.174979
571nm	0.162222
572nm	0.148048
573nm	0.167206
574nm	0.179764
575nm	0.175651
576nm	0.168544
577nm	0.158740
578nm	0.158907
579nm	0.161827
580nm	0.152753
581nm	0.150990
582nm	0.169451
583nm	0.173792
584nm	0.164881
585nm	0.160418
586nm	0.157555
587nm	0.166086
588nm	0.170845
589nm	0.165800
590nm	0.159539
591nm	0.152224
592nm	0.155017
593nm	0.160264
594nm	0.163171
595nm	0.163831
596nm	0.159742
597nm	0.158002
598nm	0.157914
599nm	0.163913
600nm	0.170973
601nm	0.178207
