Wavelength(nm)	PFD(umol m-2 s-1)
380	0.000834
381	0.000890
382	0.000868
383	0.000836
384	0.000827
385	0.000823
386	0.000853
387	0.000875
388	0.000877
389	0.000873
390	0.000861
391	0.000804
392	0.000700
393	0.000730
394	0.000851
395	0.000868
396	0.000845
397	0.000848
398	0.000856
399	0.000894
400	0.000931
401	0.000942
402	0.000983
403	0.001141
404	0.001299
405	0.001455
406	0.001633
407	0.001836
408	0.002106
409	0.002425
410	0.002943
411	0.003549
412	0.004259
413	0.004995
414	0.006070
415	0.007196
416	0.008682
417	0.010288
418	0.012362
419	0.014657
420	0.017403
421	0.020519
422	0.024080
423	0.028349
424	0.033133
425	0.038868
426	0.045003
427	0.052660
428	0.060628
429	0.070756
430	0.081244
431	0.093932
432	0.107102
433	0.121666
434	0.136506
435	0.151764
436	0.166166
437	0.179746
438	0.190448
439	0.199577
440	0.203847
441	0.206742
442	0.203775
443	0.199977
444	0.191178
445	0.181708
446	0.169451
447	0.156925
448	0.143899
449	0.131245
450	0.119032
451	0.108085
452	0.097957
453	0.089442
454	0.081458
455	0.074781
456	0.068273
457	0.062598
458	0.056991
459	0.051804
460	0.046777
461	0.042119
462	0.037736
463	0.033672
464	0.030002
465	0.026576
466	0.023770
467	0.021149
468	0.019067
469	0.017059
470	0.015489
471	0.013975
472	0.012685
473	0.011493
474	0.010473
475	0.009494
476	0.008554
477	0.007699
478	0.006882
479	0.006232
480	0.005611
481	0.005130
482	0.004658
483	0.004241
484	0.003861
485	0.003561
486	0.003280
487	0.003017
488	0.002779
489	0.002555
490	0.002398
491	0.002256
492	0.002116
493	0.001982
494	0.001882
495	0.001772
496	0.001639
497	0.001528
498	0.001441
499	0.001380
500	0.001332
501	0.001266
502	0.001195
503	0.001182
504	0.001166
505	0.001133
506	0.001097
507	0.001056
508	0.001059
509	0.001103
510	0.001052
511	0.000962
512	0.000968
513	0.000980
514	0.000922
515	0.000881
516	0.000889
517	0.000878
518	0.000841
519	0.000864
520	0.000922
521	0.000932
522	0.000930
523	0.000864
524	0.000810
525	0.000804
526	0.000815
527	0.000852
528	0.000853
529	0.000828
530	0.000816
531	0.000807
532	0.000802
533	0.000800
534	0.000808
535	0.000811
536	0.000806
537	0.000800
538	0.000794
539	0.000762
540	0.000725
541	0.000725
542	0.000733
543	0.000769
544	0.000798
545	0.000818
546	0.000829
547	0.000836
548	0.000810
549	0.000784
550	0.000814
551	0.000828
552	0.000805
553	0.000796
554	0.000798
555	0.000788
556	0.000773
557	0.000755
558	0.000745
559	0.000773
560	0.000804
561	0.000842
562	0.000817
563	0.000756
564	0.000768
565	0.000785
566	0.000736
567	0.000723
568	0.000783
569	0.000774
570	0.000714
571	0.000706
572	0.000711
573	0.000726
574	0.000748
575	0.000788
576	0.000789
577	0.000757
578	0.000757
579	0.000766
580	0.000740
581	0.000724
582	0.000739
583	0.000785
584	0.000861
585	0.000827
586	0.000762
587	0.000798
588	0.000820
589	0.000806
590	0.000818
591	0.000855
592	0.000824
593	0.000779
594	0.000800
595	0.000811
596	0.000800
597	0.000796
598	0.000797
599	0.000815
600	0.000838
601	0.000864
602	0.000860
603	0.000810
604	0.000762
605	0.000716
606	0.000688
607	0.000691
608	0.000795
609	0.000831
610	0.000800
611	0.000802
612	0.000809
613	0.000756
614	0.000742
615	0.000799
616	0.000777
617	0.000709
618	0.000737
619	0.000772
620	0.000799
621	0.000806
622	0.000795
623	0.000834
624	0.000874
625	0.000828
626	0.000782
627	0.000737
628	0.000772
629	0.000839
630	0.000866
631	0.000887
632	0.000892
633	0.000858
634	0.000803
635	0.000790
636	0.000787
637	0.000805
638	0.000814
639	0.000816
640	0.000841
641	0.000854
642	0.000818
643	0.000824
644	0.000866
645	0.000896
646	0.000911
647	0.000875
648	0.000868
649	0.000886
650	0.000871
651	0.000865
652	0.000910
653	0.000933
654	0.000938
655	0.000943
656	0.000948
657	0.000953
658	0.000940
659	0.000914
660	0.000877
661	0.000856
662	0.000877
663	0.000824
664	0.000724
665	0.000855
666	0.000927
667	0.000859
668	0.000840
669	0.000853
670	0.001042
671	0.001133
672	0.001079
673	0.000980
674	0.000904
675	0.001055
676	0.001114
677	0.001083
678	0.001083
679	0.001081
680	0.001055
681	0.001006
682	0.000945
683	0.000937
684	0.000974
685	0.001078
686	0.001082
687	0.001059
688	0.001045
689	0.001042
690	0.001048
691	0.001065
692	0.001097
693	0.001155
694	0.001150
695	0.001131
696	0.001169
697	0.001161
698	0.001112
