Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_14:58:12
PPFD	6.212232
PFD	6.352348
PFD-UV	0.019304
PFD-B	6.016226
PFD-G	0.093517
PFD-R	0.102490
PFD-FR	0.120814
RFR(600~780nm)	0.223304
CHLB(430~480nm)	5.308262
Custom3(380~780nm)	6.352348
Custom4(380~780nm)	6.352348
UV%	0.303886
B%	94.708649
G%	1.472165
R%	1.613417
FR%	1.901880
RFR%	3.515300
CHLB%	83.563782
Custom3%	100.000000
Custom4%	100.000000
R:B	0.017036
R:FR	0.848328
R:G	1.095949
B:G	64.332893
UV:B	0.003209
UV:FR	0.159782
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	0.848328
BRAT(CHLB:PFD-B)	0.882324
Ratio3	0.000000
Ratio4	0.000000
LambdaP	441.000000
LambdaPV	67.625137
LambdaD	447.000000
LUX	47.897987
IRR	1.689247
fc	4.451486
I-Time	180.000000
380nm	0.323127
381nm	0.322880
382nm	0.310200
383nm	0.296275
384nm	0.293381
385nm	0.292061
386nm	0.301158
387nm	0.303272
388nm	0.284247
389nm	0.277680
390nm	0.292702
391nm	0.289685
392nm	0.267432
393nm	0.274740
394nm	0.301550
395nm	0.301713
396nm	0.291600
397nm	0.292738
398nm	0.295998
399nm	0.308954
400nm	0.324367
401nm	0.362829
402nm	0.397057
403nm	0.414730
404nm	0.445046
405nm	0.501531
406nm	0.571547
407nm	0.658210
408nm	0.769070
409nm	0.898060
410nm	1.071320
411nm	1.263946
412nm	1.532780
413nm	1.818308
414nm	2.203701
415nm	2.604347
416nm	3.128117
417nm	3.690327
418nm	4.407709
419nm	5.197572
420nm	6.137175
421nm	7.211935
422nm	8.448894
423nm	9.904673
424nm	11.516510
425nm	13.473816
426nm	15.569738
427nm	18.167509
428nm	20.857765
429nm	24.260054
430nm	27.763836
431nm	31.957771
432nm	36.293419
433nm	41.073151
434nm	45.904587
435nm	50.821762
436nm	55.409492
437nm	59.682362
438nm	62.973595
439nm	65.724510
440nm	66.898521
441nm	67.625137
442nm	66.448944
443nm	65.010384
444nm	61.988461
445nm	58.779724
446nm	54.758221
447nm	50.645290
448nm	46.342308
449nm	42.197109
450nm	38.234337
451nm	34.658737
452nm	31.337208
453nm	28.532715
454nm	25.905399
455nm	23.711742
456nm	21.582249
457nm	19.738977
458nm	17.929943
459nm	16.283045
460nm	14.684526
461nm	13.188940
462nm	11.785229
463nm	10.486707
464nm	9.323888
465nm	8.246420
466nm	7.363786
467nm	6.541783
468nm	5.877533
469nm	5.238366
470nm	4.745835
471nm	4.273016
472nm	3.871714
473nm	3.496342
474nm	3.165210
475nm	2.856334
476nm	2.567651
477nm	2.314434
478nm	2.077889
479nm	1.879974
480nm	1.689557
481nm	1.531184
482nm	1.377581
483nm	1.249131
484nm	1.132600
485nm	1.041772
486nm	0.950100
487nm	0.857508
488nm	0.789668
489nm	0.735589
490nm	0.680095
491nm	0.624263
492nm	0.594551
493nm	0.563668
494nm	0.521456
495nm	0.484069
496nm	0.457389
497nm	0.431130
498nm	0.405323
499nm	0.386315
500nm	0.370923
501nm	0.350996
502nm	0.330126
503nm	0.325743
504nm	0.320512
505nm	0.311327
506nm	0.301014
507nm	0.288645
508nm	0.281730
509nm	0.279591
510nm	0.269869
511nm	0.257103
512nm	0.249455
513nm	0.242534
514nm	0.237126
515nm	0.230187
516nm	0.218968
517nm	0.219819
518nm	0.235421
519nm	0.234157
520nm	0.223318
521nm	0.222456
522nm	0.223538
523nm	0.217206
524nm	0.211562
525nm	0.208497
526nm	0.205417
527nm	0.202315
528nm	0.196917
529nm	0.189991
530nm	0.197262
531nm	0.208129
532nm	0.205624
533nm	0.201534
534nm	0.191174
535nm	0.189098
536nm	0.199485
537nm	0.195509
538nm	0.182077
539nm	0.180249
540nm	0.181150
541nm	0.180682
542nm	0.179476
543nm	0.175713
544nm	0.181304
545nm	0.199069
546nm	0.197695
547nm	0.185865
548nm	0.199730
549nm	0.215018
550nm	0.197274
551nm	0.186345
552nm	0.191773
553nm	0.194565
554nm	0.194860
555nm	0.191869
556nm	0.187690
557nm	0.183486
558nm	0.181264
559nm	0.187963
560nm	0.190517
561nm	0.187057
562nm	0.183717
563nm	0.180444
564nm	0.184215
565nm	0.187510
566nm	0.176369
567nm	0.173238
568nm	0.186279
569nm	0.192028
570nm	0.192201
571nm	0.191576
572nm	0.190329
573nm	0.179504
574nm	0.174708
575nm	0.185142
576nm	0.185133
577nm	0.175722
578nm	0.175932
579nm	0.178814
580nm	0.171014
581nm	0.166127
582nm	0.169296
583nm	0.173566
584nm	0.178867
585nm	0.178582
586nm	0.176836
587nm	0.185194
588nm	0.189643
589nm	0.183938
590nm	0.177551
591nm	0.170574
592nm	0.173340
593nm	0.178466
594nm	0.181262
595nm	0.182198
596nm	0.179202
597nm	0.177906
598nm	0.177808
599nm	0.169525
600nm	0.161919
601nm	0.168908
602nm	0.168189
603nm	0.155709
604nm	0.153171
605nm	0.155541
606nm	0.166302
607nm	0.173378
608nm	0.165909
609nm	0.165336
610nm	0.171587
611nm	0.175525
612nm	0.178893
613nm	0.183165
614nm	0.184189
615nm	0.179286
616nm	0.178184
617nm	0.179203
618nm	0.170830
619nm	0.165612
620nm	0.173697
621nm	0.176043
622nm	0.173050
623nm	0.181745
624nm	0.190602
625nm	0.179790
626nm	0.175388
627nm	0.180088
628nm	0.167840
629nm	0.149715
630nm	0.172159
631nm	0.193042
632nm	0.210716
633nm	0.198120
634nm	0.168231
635nm	0.182526
636nm	0.195743
637nm	0.199445
