Wavelength(nm)	PFD(umol m-2 s-1)
380	0.008642
381	0.010517
382	0.009428
383	0.008042
384	0.009807
385	0.011096
386	0.009169
387	0.008192
388	0.010120
389	0.011095
390	0.010401
391	0.010234
392	0.010632
393	0.009550
394	0.007482
395	0.008461
396	0.010628
397	0.011816
398	0.012823
399	0.012236
400	0.011919
401	0.015376
402	0.018709
403	0.021506
404	0.025324
405	0.031249
406	0.037450
407	0.043983
408	0.052883
409	0.063578
410	0.076893
411	0.091398
412	0.112277
413	0.134640
414	0.166351
415	0.199305
416	0.239678
417	0.283161
418	0.338661
419	0.400825
420	0.476539
421	0.561647
422	0.658026
423	0.770362
424	0.894307
425	1.045930
426	1.209155
427	1.409182
428	1.616790
429	1.882436
430	2.157699
431	2.491785
432	2.839958
433	3.229168
434	3.626889
435	4.037619
436	4.429186
437	4.802381
438	5.101614
439	5.360445
440	5.489990
441	5.582986
442	5.516587
443	5.427414
444	5.197770
445	4.949364
446	4.622733
447	4.286338
448	3.931209
449	3.584996
450	3.249422
451	2.947318
452	2.666859
453	2.429830
454	2.207081
455	2.022735
456	1.843449
457	1.691049
458	1.540284
459	1.399853
460	1.263286
461	1.135687
462	1.015503
463	0.903943
464	0.804324
465	0.712106
466	0.633938
467	0.559937
468	0.503618
469	0.449426
470	0.404493
471	0.362150
472	0.329748
473	0.298618
474	0.269766
475	0.242579
476	0.216901
477	0.194156
478	0.172747
479	0.155154
480	0.138247
481	0.123247
482	0.108931
483	0.098568
484	0.089327
485	0.082564
486	0.075129
487	0.066961
488	0.060979
489	0.056209
490	0.052301
491	0.048587
492	0.043838
493	0.039312
494	0.036411
495	0.033709
496	0.031463
497	0.029273
498	0.027145
499	0.024461
500	0.021475
501	0.020275
502	0.019450
503	0.019362
504	0.019045
505	0.017658
506	0.015746
507	0.012877
508	0.012420
509	0.014087
510	0.013983
511	0.013163
512	0.012059
513	0.010929
514	0.009936
515	0.009441
516	0.010346
517	0.011070
518	0.011571
519	0.010689
520	0.009016
521	0.008925
522	0.009167
523	0.009399
524	0.009598
525	0.009668
526	0.009122
527	0.007666
528	0.007417
529	0.007974
530	0.008087
531	0.008086
532	0.007856
533	0.007546
534	0.006918
535	0.006317
536	0.005759
537	0.006432
538	0.007921
539	0.006832
540	0.005176
541	0.006682
542	0.007824
543	0.007685
544	0.007587
545	0.007540
546	0.007052
547	0.006321
548	0.007204
549	0.008208
550	0.007469
551	0.006826
552	0.006417
553	0.006768
554	0.007844
555	0.007948
556	0.007699
557	0.006601
558	0.005750
559	0.006203
560	0.006184
561	0.005479
562	0.006427
563	0.008326
564	0.008148
565	0.007782
566	0.008658
567	0.008714
568	0.007103
569	0.006110
570	0.005590
571	0.005824
572	0.006256
573	0.006970
574	0.007078
575	0.005651
576	0.006175
577	0.008465
578	0.007413
579	0.005395
580	0.005418
581	0.005227
582	0.004442
583	0.005439
584	0.008115
585	0.006167
586	0.002933
587	0.005143
588	0.006727
589	0.006667
590	0.006202
591	0.005383
592	0.004032
593	0.002832
594	0.006403
595	0.008038
596	0.005551
597	0.004077
598	0.003319
599	0.005174
600	0.007291
601	0.008081
602	0.007476
603	0.004732
604	0.003610
605	0.003291
606	0.005626
607	0.007572
608	0.007605
609	0.006888
610	0.005426
611	0.005665
612	0.006351
613	0.006718
614	0.006796
615	0.006346
616	0.005517
617	0.004473
618	0.005722
619	0.006800
620	0.006693
621	0.005545
622	0.003423
623	0.003811
624	0.004775
625	0.005752
626	0.005440
627	0.003289
628	0.003212
629	0.003978
630	0.005482
631	0.006428
632	0.006217
633	0.006405
634	0.006821
635	0.007240
636	0.007283
637	0.006281
638	0.006403
639	0.007333
640	0.007445
641	0.006967
642	0.004753
643	0.004342
644	0.005416
645	0.003814
646	0.002374
647	0.003057
648	0.004326
649	0.006107
650	0.004942
651	0.004087
652	0.006186
653	0.005728
654	0.003101
655	0.002679
656	0.003256
657	0.006271
658	0.005712
659	0.002428
660	0.003100
661	0.004379
662	0.006325
663	0.005722
664	0.003519
665	0.002005
666	0.002238
667	0.006068
668	0.008260
669	0.009572
670	0.008216
671	0.006656
672	0.004799
673	0.006100
674	0.007946
675	0.007338
676	0.006890
677	0.006597
678	0.007162
679	0.006966
680	0.004211
681	0.005301
682	0.008587
683	0.008130
684	0.007934
685	0.008142
686	0.007959
687	0.007437
688	0.005754
689	0.005977
690	0.007747
691	0.008378
692	0.008768
693	0.008813
694	0.007935
695	0.006504
696	0.003645
697	0.004452
698	0.008472
699	0.006694
700	0.005211
701	0.005046
702	0.004740
703	0.004721
704	0.006429
705	0.008371
706	0.010487
707	0.005059
708	0.003554
709	0.007805
710	0.008717
711	0.008751
712	0.008199
713	0.005493
714	0.002260
715	0.003064
716	0.004627
717	0.006842
718	0.005155
719	0.005086
720	0.007516
721	0.007890
722	0.006604
723	0.002141
724	0.003779
725	0.006810
726	0.006001
727	0.006606
728	0.007954
729	0.008181
730	0.008298
731	0.008318
732	0.007729
733	0.007602
734	0.008049
735	0.007154
736	0.007009
737	0.008321
738	0.007644
739	0.006665
740	0.005829
741	0.006019
742	0.006956
743	0.009214
744	0.008684
745	0.006814
746	0.003683
747	0.005525
748	0.008502
749	0.007404
750	0.007251
751	0.007711
752	0.008972
753	0.009282
754	0.009191
755	0.009510
756	0.009333
757	0.009066
758	0.009627
759	0.008655
760	0.007514
761	0.009093
762	0.008719
763	0.007986
764	0.009328
765	0.009548
766	0.009899
767	0.012075
768	0.010202
769	0.008273
770	0.009421
771	0.007679
772	0.006306
773	0.006924
774	0.007306
775	0.009810
776	0.015385
777	0.010753
778	0.006118
779	0.002536
780	0.011924
