Wavelength(nm)	PFD(umol m-2 s-1)
380	0.001521
381	0.001533
382	0.001501
383	0.001464
384	0.001460
385	0.001454
386	0.001442
387	0.001423
388	0.001386
389	0.001361
390	0.001355
391	0.001350
392	0.001345
393	0.001379
394	0.001440
395	0.001449
396	0.001437
397	0.001421
398	0.001403
399	0.001435
400	0.001477
401	0.001592
402	0.001715
403	0.001869
404	0.002037
405	0.002236
406	0.002513
407	0.002888
408	0.003334
409	0.003835
410	0.004568
411	0.005405
412	0.006417
413	0.007470
414	0.008893
415	0.010387
416	0.012442
417	0.014618
418	0.017252
419	0.020107
420	0.023407
421	0.027096
422	0.031252
423	0.036018
424	0.041230
425	0.047365
426	0.053889
427	0.061580
428	0.069516
429	0.079364
430	0.089499
431	0.101300
432	0.113583
433	0.127267
434	0.141333
435	0.155998
436	0.170160
437	0.183843
438	0.195499
439	0.206056
440	0.212462
441	0.217702
442	0.217372
443	0.216249
444	0.210136
445	0.203175
446	0.192614
447	0.181387
448	0.168821
449	0.156115
450	0.143257
451	0.131166
452	0.119563
453	0.109328
454	0.099535
455	0.091387
456	0.083454
457	0.076641
458	0.069961
459	0.064028
460	0.058283
461	0.052972
462	0.047928
463	0.043198
464	0.038901
465	0.034871
466	0.031449
467	0.028206
468	0.025600
469	0.023076
470	0.020986
471	0.018997
472	0.017402
473	0.015924
474	0.014649
475	0.013484
476	0.012418
477	0.011429
478	0.010476
479	0.009697
480	0.008949
481	0.008396
482	0.007868
483	0.007476
484	0.007159
485	0.007006
486	0.006825
487	0.006612
488	0.006492
489	0.006424
490	0.006443
491	0.006483
492	0.006598
493	0.006732
494	0.006964
495	0.007207
496	0.007474
497	0.007776
498	0.008117
499	0.008459
500	0.008802
501	0.009248
502	0.009717
503	0.010242
504	0.010766
505	0.011278
506	0.011784
507	0.012278
508	0.012838
509	0.013457
510	0.014012
511	0.014543
512	0.015065
513	0.015587
514	0.016120
515	0.016620
516	0.017021
517	0.017464
518	0.017960
519	0.018407
520	0.018828
521	0.019189
522	0.019538
523	0.019801
524	0.020084
525	0.020441
526	0.020771
527	0.021060
528	0.021275
529	0.021441
530	0.021673
531	0.021922
532	0.022103
533	0.022276
534	0.022411
535	0.022532
536	0.022631
537	0.022745
538	0.022869
539	0.022964
540	0.023051
541	0.023107
542	0.023164
543	0.023227
544	0.023273
545	0.023297
546	0.023368
547	0.023465
548	0.023406
549	0.023329
550	0.023355
551	0.023352
552	0.023280
553	0.023243
554	0.023242
555	0.023184
556	0.023106
557	0.023117
558	0.023122
559	0.023089
560	0.023027
561	0.022924
562	0.022881
563	0.022872
564	0.022868
565	0.022853
566	0.022728
567	0.022649
568	0.022664
569	0.022592
570	0.022454
571	0.022454
572	0.022479
573	0.022305
574	0.022164
575	0.022109
576	0.022022
577	0.021908
578	0.021767
579	0.021619
580	0.021554
581	0.021487
582	0.021415
583	0.021370
584	0.021350
585	0.021270
586	0.021172
587	0.021082
588	0.020989
589	0.020887
590	0.020803
591	0.020734
592	0.020611
593	0.020478
594	0.020398
595	0.020343
596	0.020341
597	0.020291
598	0.020205
599	0.020139
600	0.020090
601	0.020130
602	0.020200
603	0.020315
604	0.020383
605	0.020430
606	0.020513
607	0.020639
608	0.020906
609	0.021179
610	0.021461
611	0.021855
612	0.022285
613	0.022747
614	0.023233
615	0.023760
616	0.024478
617	0.025304
618	0.026207
619	0.027186
620	0.028399
621	0.029698
622	0.031077
623	0.032743
624	0.034512
625	0.036559
626	0.038765
627	0.041196
628	0.043967
629	0.046891
630	0.050402
631	0.054136
632	0.058318
633	0.062919
634	0.067767
635	0.073420
636	0.079342
637	0.085868
638	0.093029
639	0.100654
640	0.109331
641	0.118348
642	0.128095
643	0.138711
644	0.150051
645	0.162727
646	0.175986
647	0.190687
648	0.206348
649	0.222851
650	0.241046
651	0.259911
652	0.280273
653	0.301236
654	0.322719
655	0.344357
656	0.365720
657	0.385930
658	0.404094
659	0.420711
660	0.432054
661	0.440633
662	0.442818
663	0.439455
664	0.432608
665	0.416970
666	0.398659
667	0.375417
668	0.348664
669	0.320134
670	0.289358
671	0.258930
672	0.229055
673	0.201443
674	0.175031
675	0.152167
676	0.131529
677	0.113043
678	0.097818
679	0.083895
680	0.072554
681	0.062749
682	0.053853
683	0.047052
684	0.040863
685	0.035628
686	0.031271
687	0.027316
688	0.024160
689	0.021389
690	0.018927
691	0.017059
692	0.015368
693	0.013960
694	0.012771
695	0.011668
696	0.010621
697	0.009760
698	0.009062
699	0.008513
700	0.007936
701	0.007290
702	0.007010
703	0.006821
704	0.006474
705	0.006176
706	0.005915
707	0.005714
708	0.005527
709	0.005360
710	0.005205
711	0.005043
712	0.004849
713	0.004774
714	0.004721
715	0.004389
716	0.004278
717	0.004357
718	0.004360
719	0.004308
720	0.004178
721	0.004038
722	0.003907
723	0.003800
724	0.003781
725	0.003798
726	0.003831
727	0.003798
728	0.003723
729	0.003605
730	0.003492
731	0.003382
732	0.003541
733	0.003600
734	0.003533
735	0.003440
736	0.003340
737	0.003232
738	0.003174
739	0.003198
740	0.003379
741	0.003341
742	0.003332
743	0.003573
744	0.003510
745	0.003345
746	0.003194
747	0.003166
748	0.003168
749	0.003082
750	0.003202
751	0.003372
752	0.003320
753	0.003335
754	0.003396
755	0.003516
756	0.003637
757	0.003726
758	0.003653
759	0.003529
760	0.003419
761	0.003484
762	0.003353
763	0.003265
764	0.003702
765	0.003703
766	0.003547
767	0.003437
768	0.003485
769	0.003470
770	0.003172
771	0.003414
772	0.003570
773	0.003324
774	0.003581
775	0.003653
776	0.003357
777	0.003425
778	0.003540
779	0.003677
780	0.003635
