Wavelength(nm)	PFD(umol m-2 s-1)
380	0.032386
381	0.033071
382	0.033160
383	0.033150
384	0.031047
385	0.029419
386	0.031007
387	0.031759
388	0.029956
389	0.029360
390	0.030874
391	0.031570
392	0.031388
393	0.030050
394	0.027941
395	0.028713
396	0.030607
397	0.032575
398	0.034565
399	0.037309
400	0.040214
401	0.044459
402	0.049130
403	0.055414
404	0.062792
405	0.072417
406	0.083573
407	0.096616
408	0.112592
409	0.130801
410	0.155610
411	0.183395
412	0.218633
413	0.255648
414	0.304005
415	0.354208
416	0.417252
417	0.484095
418	0.565419
419	0.653045
420	0.753340
421	0.867369
422	0.997886
423	1.142411
424	1.297187
425	1.481749
426	1.678856
427	1.905718
428	2.138952
429	2.430239
430	2.730859
431	3.087167
432	3.459816
433	3.880381
434	4.318952
435	4.786264
436	5.247971
437	5.704360
438	6.108764
439	6.485155
440	6.739041
441	6.958709
442	7.008214
443	7.032225
444	6.875125
445	6.689603
446	6.382642
447	6.046703
448	5.651837
449	5.244661
450	4.823463
451	4.420804
452	4.029772
453	3.685103
454	3.355406
455	3.075941
456	2.803270
457	2.576140
458	2.353096
459	2.153295
460	1.959334
461	1.778865
462	1.608524
463	1.449970
464	1.304603
465	1.167347
466	1.050732
467	0.940231
468	0.850443
469	0.763599
470	0.695571
471	0.629822
472	0.573148
473	0.521673
474	0.479284
475	0.439064
476	0.400807
477	0.368814
478	0.339712
479	0.314345
480	0.289621
481	0.270724
482	0.252763
483	0.240112
484	0.228032
485	0.217251
486	0.209161
487	0.204020
488	0.200641
489	0.198242
490	0.199516
491	0.201671
492	0.202650
493	0.204531
494	0.212078
495	0.220282
496	0.229915
497	0.238516
498	0.245995
499	0.257373
500	0.270857
501	0.284837
502	0.298964
503	0.312236
504	0.325938
505	0.341465
506	0.357061
507	0.372733
508	0.389872
509	0.408312
510	0.426230
511	0.443976
512	0.460835
513	0.477609
514	0.494021
515	0.510159
516	0.525418
517	0.539434
518	0.551913
519	0.565524
520	0.579804
521	0.593698
522	0.607487
523	0.617968
