Wavelength(nm)	PFD(umol m-2 s-1)
380	0.032184
381	0.033177
382	0.029949
383	0.026289
384	0.026965
385	0.027804
386	0.029708
387	0.031426
388	0.032554
389	0.031682
390	0.027317
391	0.025316
392	0.025856
393	0.025935
394	0.025708
395	0.027867
396	0.030959
397	0.031552
398	0.031672
399	0.033037
400	0.034831
401	0.040808
402	0.046920
403	0.053476
404	0.060749
405	0.069477
406	0.080321
407	0.093772
408	0.111838
409	0.133409
410	0.159451
411	0.187534
412	0.220272
413	0.254158
414	0.302186
415	0.352565
416	0.420264
417	0.491409
418	0.575533
419	0.666441
420	0.771001
421	0.888539
422	1.021648
423	1.168471
424	1.325338
425	1.512492
426	1.712403
427	1.945714
428	2.186099
429	2.484459
430	2.791404
431	3.147662
432	3.519105
433	3.934836
434	4.367558
435	4.827351
436	5.274256
437	5.708836
438	6.090370
439	6.443255
440	6.664994
441	6.849942
442	6.862761
443	6.850071
444	6.662185
445	6.448413
446	6.124735
447	5.774141
448	5.369005
449	4.958483
450	4.542003
451	4.147941
452	3.768080
453	3.437514
454	3.122973
455	2.860832
456	2.605746
457	2.393498
458	2.184994
459	1.997849
460	1.816770
461	1.649602
462	1.490097
463	1.339532
464	1.202038
465	1.072597
466	0.964758
467	0.863360
468	0.779412
469	0.698003
470	0.633725
471	0.572643
472	0.523931
473	0.478441
474	0.438625
475	0.402429
476	0.369525
477	0.340627
478	0.313558
479	0.289868
480	0.266758
481	0.249359
482	0.233057
483	0.222912
484	0.212543
485	0.201737
486	0.196187
487	0.196390
488	0.194783
489	0.192158
490	0.192118
491	0.192696
492	0.199079
493	0.205666
494	0.212430
495	0.219530
496	0.227345
497	0.237866
498	0.251323
499	0.262816
500	0.273280
501	0.290027
502	0.308154
503	0.322939
504	0.338288
505	0.356065
506	0.372208
507	0.385302
508	0.404722
509	0.429723
510	0.448411
511	0.464591
512	0.481553
513	0.498762
514	0.517208
515	0.534721
516	0.549500
517	0.564995
518	0.581358
519	0.595471
520	0.608321
521	0.621242
522	0.634180
523	0.645398
524	0.656945
525	0.669617
526	0.680394
527	0.688351
528	0.696456
529	0.704668
530	0.713014
531	0.721414
532	0.729605
533	0.737005
534	0.741098
535	0.745877
536	0.751688
537	0.755174
538	0.757124
539	0.763889
540	0.771657
541	0.769311
542	0.769057
543	0.776097
544	0.780898
545	0.782765
546	0.782978
547	0.782282
548	0.782049
549	0.782081
550	0.784452
551	0.786171
552	0.786320
553	0.786394
554	0.786397
555	0.785760
556	0.784886
557	0.784261
558	0.783928
559	0.784884
560	0.785099
561	0.784235
562	0.781273
563	0.777100
564	0.776381
565	0.776023
566	0.774074
567	0.772509
568	0.771735
569	0.768741
570	0.764036
571	0.763896
572	0.764741
573	0.762647
574	0.760362
575	0.757612
576	0.753971
577	0.749522
578	0.747133
579	0.745325
580	0.742109
581	0.738595
582	0.734282
583	0.731481
584	0.730108
585	0.725493
586	0.719883
587	0.714416
588	0.710516
589	0.710738
590	0.709702
591	0.707570
592	0.702194
593	0.696120
594	0.692578
595	0.690217
596	0.690381
597	0.687352
598	0.682060
599	0.682875
600	0.684958
601	0.688625
602	0.689181
603	0.684970
604	0.685119
605	0.687429
606	0.694087
607	0.700345
608	0.704279
609	0.712211
610	0.724117
611	0.734172
612	0.744272
613	0.761738
614	0.778918
615	0.795530
616	0.817697
617	0.843010
618	0.872617
619	0.904436
620	0.942635
621	0.983897
622	1.028030
623	1.083125
624	1.141330
625	1.203397
626	1.275968
627	1.363431
628	1.453097
629	1.544345
630	1.661555
631	1.784125
632	1.917354
633	2.064493
634	2.219811
635	2.404244
636	2.598722
637	2.815884
638	3.047221
639	3.288951
640	3.564004
641	3.853749
642	4.180035
643	4.527987
644	4.893970
645	5.307803
646	5.738965
647	6.208175
648	6.713708
649	7.251062
650	7.836637
651	8.443520
652	9.100997
653	9.777946
654	10.471730
655	11.179764
656	11.881294
657	12.549422
658	13.161695
659	13.731823
660	14.120235
661	14.425328
662	14.543249
663	14.476736
664	14.294436
665	13.816098
666	13.247478
667	12.512083
668	11.655390
669	10.737133
670	9.735310
671	8.731876
672	7.727499
673	6.802552
674	5.918080
675	5.147498
676	4.449739
677	3.822484
678	3.301373
