Wavelength(nm)	PFD(umol m-2 s-1)
380	0.030848
381	0.029539
382	0.029398
383	0.029387
384	0.029302
385	0.029174
386	0.028768
387	0.028024
388	0.026260
389	0.025710
390	0.027281
391	0.028026
392	0.027882
393	0.028769
394	0.030341
395	0.029530
396	0.027788
397	0.029189
398	0.031191
399	0.033929
400	0.036826
401	0.041042
402	0.045684
403	0.051936
404	0.058672
405	0.066380
406	0.075608
407	0.086706
408	0.101846
409	0.120056
410	0.143603
411	0.169567
412	0.201575
413	0.235035
414	0.280073
415	0.326843
416	0.384995
417	0.446991
418	0.523720
419	0.606264
420	0.700490
421	0.806966
422	0.928146
423	1.064312
424	1.211420
425	1.384678
426	1.568979
427	1.787045
428	2.012194
429	2.285496
430	2.567227
431	2.899796
432	3.244507
433	3.624158
434	4.016006
435	4.427043
436	4.822660
437	5.203505
438	5.528761
439	5.823849
440	6.003978
441	6.151811
442	6.148440
443	6.123134
444	5.954064
445	5.762513
446	5.475608
447	5.167515
448	4.816649
449	4.461100
450	4.100364
451	3.758695
452	3.429092
453	3.135302
454	2.852994
455	2.614281
456	2.381403
457	2.185583
458	1.992797
459	1.817726
460	1.649710
461	1.497657
462	1.353202
463	1.217599
464	1.095895
465	0.982793
466	0.885542
467	0.792961
468	0.719946
469	0.649409
470	0.591544
471	0.536010
472	0.489624
473	0.446605
474	0.409501
475	0.375520
476	0.344378
477	0.317177
478	0.291780
479	0.271517
480	0.252187
481	0.236910
482	0.222301
483	0.211527
484	0.201815
485	0.194460
486	0.188985
487	0.185570
488	0.183896
489	0.183192
490	0.184831
491	0.187035
492	0.192696
493	0.198496
494	0.204472
495	0.211100
496	0.219154
497	0.229213
498	0.241446
499	0.254474
500	0.267952
501	0.281922
502	0.296039
503	0.310912
504	0.326224
505	0.343374
506	0.360603
507	0.377922
508	0.395841
509	0.414298
510	0.431053
511	0.447158
512	0.465341
513	0.483530
514	0.498287
515	0.513647
516	0.530601
517	0.546317
518	0.560501
519	0.574738
520	0.589028
521	0.600116
522	0.610624
523	0.624493
524	0.637915
525	0.649524
526	0.659158
527	0.665860
528	0.674665
529	0.684886
530	0.691478
531	0.697161
532	0.703083
533	0.709136
534	0.715666
535	0.722002
536	0.728036
537	0.732766
538	0.736636
539	0.740441
540	0.744221
541	0.747017
542	0.749690
543	0.751929
544	0.754240
545	0.756644
546	0.758967
547	0.761247
548	0.762515
549	0.763603
550	0.764518
551	0.765438
552	0.766373
553	0.767305
554	0.768234
555	0.767223
556	0.765500
557	0.765030
558	0.764591
559	0.764052
560	0.763680
561	0.763556
562	0.763173
563	0.762639
564	0.761992
565	0.761194
566	0.759220
567	0.757101
568	0.754700
569	0.752944
570	0.751682
571	0.749832
572	0.747836
573	0.745971
574	0.743813
575	0.740932
576	0.737707
577	0.734170
578	0.731197
579	0.728411
580	0.727248
581	0.724864
582	0.719109
583	0.715187
584	0.712993
585	0.710942
586	0.708923
587	0.706717
588	0.703194
589	0.696252
590	0.692554
591	0.691678
592	0.689071
593	0.685932
594	0.681528
595	0.677957
596	0.676169
597	0.673510
598	0.670231
599	0.669038
600	0.668388
601	0.669097
602	0.668653
603	0.666443
604	0.667451
605	0.670054
606	0.675667
607	0.680297
608	0.680843
609	0.685593
610	0.694523
611	0.701876
612	0.709193
613	0.721779
614	0.736624
615	0.755575
616	0.774897
617	0.794452
618	0.821953
619	0.850027
620	0.877878
621	0.911937
622	0.951805
623	0.995121
624	1.041090
625	1.101041
626	1.164260
627	1.232058
628	1.308478
