Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_10:53:30
PPFD	636.231445
PFD	644.455811
PFD-UV	0.663570
PFD-B	166.915176
PFD-G	63.175133
PFD-R	406.141174
PFD-FR	7.560816
RFR(600~780nm)	413.701996
CHLB(430~480nm)	142.815582
Custom3(380~780nm)	644.455811
Custom4(380~780nm)	644.455811
UV%	0.102966
B%	25.900171
G%	9.802864
R%	63.020790
FR%	1.173209
RFR%	64.194008
CHLB%	22.160648
Custom3%	100.000000
Custom4%	100.000000
R:B	2.433219
R:FR	53.716576
R:G	6.428814
B:G	2.642102
UV:B	0.003975
UV:FR	0.087764
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	53.716576
BRAT(CHLB:PFD-B)	0.855618
Ratio3	0.000000
Ratio4	0.000000
LambdaP	662.000000
LambdaPV	2522.343994
LambdaD	380.000000
LUX	13826.298828
IRR	134.039948
fc	1284.972046
I-Time	5.000000
380nm	10.886016
381nm	11.144181
382nm	10.376143
383nm	9.505377
384nm	9.546718
385nm	9.650978
386nm	10.171909
387nm	10.596733
388nm	10.730628
389nm	10.704655
390nm	10.401641
391nm	9.901090
392nm	9.189920
393nm	9.244192
394nm	9.803381
395nm	9.994029
396nm	10.042525
397nm	10.052427
398nm	10.055050
399nm	10.985964
400nm	11.995259
401nm	13.464227
402nm	14.942160
403nm	16.455141
404nm	18.577276
405nm	21.960472
406nm	25.532322
407nm	29.336279
408nm	33.803989
409nm	38.769054
410nm	45.637840
411nm	53.339401
412nm	63.101971
413nm	73.315994
414nm	87.655190
415nm	102.441368
416nm	119.944733
417nm	138.598969
418nm	161.898758
419nm	186.557297
420nm	214.022888
421nm	244.562637
422nm	278.791656
423nm	317.626099
424nm	359.745026
425nm	408.131531
426nm	459.032806
427nm	518.196899
428nm	578.883667
429nm	653.567566
430nm	729.972595
431nm	817.695007
432nm	908.741150
433nm	1010.203308
434nm	1113.907959
435nm	1221.331421
436nm	1326.338257
437nm	1429.035034
438nm	1517.291992
439nm	1597.601074
440nm	1648.485840
441nm	1691.022949
442nm	1690.943359
443nm	1684.778809
444nm	1639.181030
445nm	1587.278198
446nm	1507.943604
447nm	1422.141235
448nm	1322.895386
449nm	1222.763916
450nm	1121.608276
451nm	1024.444580
