Wavelength(nm)	PFD(umol m-2 s-1)
380	0.030154
381	0.031016
382	0.028611
383	0.025899
384	0.028532
385	0.031061
386	0.032833
387	0.033142
388	0.028989
389	0.026888
390	0.028379
391	0.029173
392	0.029217
393	0.029067
394	0.028788
395	0.030466
396	0.032910
397	0.033377
398	0.033470
399	0.036659
400	0.040125
401	0.045150
402	0.050229
403	0.055450
404	0.062017
405	0.071355
406	0.082394
407	0.095529
408	0.112311
409	0.131865
410	0.158005
411	0.187117
412	0.221557
413	0.257301
414	0.307481
415	0.359601
416	0.423375
417	0.491843
418	0.578402
419	0.672006
420	0.779795
421	0.899641
422	1.033943
423	1.186133
424	1.351370
425	1.545200
426	1.751118
427	1.992340
428	2.241019
429	2.549072
430	2.866268
431	3.236790
432	3.623082
433	4.055363
434	4.501465
435	4.969301
436	5.425397
437	5.870272
438	6.255293
439	6.607901
440	6.837397
441	7.032422
442	7.049549
443	7.041250
444	6.869439
445	6.669901
446	6.352188
447	6.007507
448	5.608156
449	5.201493
450	4.786627
451	4.390779
452	4.006881
453	3.667226
454	3.341824
455	3.061650
456	2.787654
457	2.560083
458	2.336099
459	2.132991
460	1.937941
461	1.761141
462	1.592512
463	1.433414
464	1.289847
465	1.155880
466	1.039796
467	0.928963
468	0.841287
469	0.756682
470	0.689148
471	0.624476
472	0.571002
473	0.520769
474	0.476260
475	0.435581
476	0.398386
477	0.365853
478	0.335451
479	0.311227
480	0.288126
481	0.269774
482	0.252263
483	0.239566
484	0.227440
485	0.216614
486	0.209972
487	0.207910
488	0.205516
489	0.202931
490	0.204415
491	0.206877
492	0.210013
493	0.213748
494	0.220967
495	0.228442
496	0.236454
497	0.245820
498	0.256652
499	0.268371
500	0.280586
501	0.296532
502	0.313316
503	0.329100
504	0.345056
505	0.361592
506	0.378884
507	0.397509
508	0.415881
509	0.434039
510	0.451463
511	0.468629
512	0.486472
513	0.504388
514	0.521608
515	0.538589
516	0.554787
517	0.570493
518	0.585579
519	0.600439
520	0.615194
521	0.627984
522	0.640404
523	0.653195
524	0.665847
525	0.677858
526	0.688334
527	0.696525
528	0.704829
529	0.713217
530	0.721971
531	0.730838
532	0.737702
533	0.744314
534	0.749860
535	0.755199
536	0.760216
537	0.765954
538	0.772174
539	0.775348
540	0.777840
541	0.782857
542	0.787241
543	0.789394
544	0.791620
545	0.793942
546	0.796199
547	0.798421
548	0.799372
549	0.800100
550	0.800640
551	0.801254
552	0.802052
553	0.802739
554	0.803322
555	0.803328
556	0.803122
557	0.802696
558	0.801752
559	0.798541
560	0.797370
561	0.799179
562	0.799344
563	0.798564
564	0.797252
565	0.795920
566	0.795238
567	0.793516
568	0.789692
569	0.787964
570	0.787846
571	0.787347
572	0.786651
573	0.783740
574	0.781216
575	0.779694
576	0.776390
577	0.771471
578	0.769495
579	0.768289
580	0.761371
581	0.755628
582	0.753194
583	0.751762
584	0.751276
585	0.744657
586	0.736269
587	0.732904
588	0.730123
589	0.728891
590	0.727713
591	0.726580
592	0.722946
593	0.718750
594	0.716095
595	0.712677
596	0.707655
597	0.704822
598	0.703537
599	0.702337
600	0.701365
601	0.701933
602	0.702226
603	0.702099
604	0.700070
605	0.697090
606	0.702899
607	0.708584
608	0.712013
609	0.718834
610	0.729028
611	0.739757
612	0.750707
613	0.762386
614	0.774763
615	0.788392
616	0.808304
617	0.831766
618	0.858859
619	0.887614
620	0.921028
621	0.960226
622	1.004839
623	1.051019
624	1.099093
625	1.158530
626	1.222818
627	1.293943
628	1.377727
629	1.466964
630	1.568344
631	1.677118
632	1.800792
633	1.936040
634	2.078108
635	2.249702
636	2.428736
637	2.623204
638	2.832857
639	3.053610
640	3.310544
641	3.578104
642	3.867216
643	4.183202
644	4.521492
645	4.895769
646	5.287214
647	5.722940
648	6.184681
649	6.669250
650	7.206833
651	7.764578
652	8.365953
653	8.987338
654	9.625988
655	10.274525
656	10.918053
657	11.535757
658	12.095572
659	12.611662
660	12.975039
661	13.260146
662	13.364778
663	13.307989
664	13.149861
665	12.717127
666	12.200374
667	11.528342
668	10.742305
669	9.898470
670	8.976815
671	8.059406
672	7.149519
673	6.298522
674	5.480423
675	4.766323
676	4.121978
677	3.545170
678	3.067036
679	2.627005
680	2.261335
681	1.955564
682	1.684943
683	1.464200
684	1.264803
685	1.098758
686	0.961439
687	0.837637
688	0.741820
689	0.654732
690	0.574680
691	0.513623
692	0.459881
693	0.418455
694	0.380316
695	0.344293
696	0.314656
697	0.286669
698	0.260121
699	0.246497
700	0.231121
701	0.210751
702	0.200021
703	0.191828
704	0.180302
705	0.168702
706	0.157036
