Wavelength(nm)	PFD(umol m-2 s-1)
380	0.002211
381	0.002134
382	0.002166
383	0.002210
384	0.002205
385	0.002198
386	0.002185
387	0.002136
388	0.001981
389	0.001911
390	0.001990
391	0.002030
392	0.002029
393	0.002032
394	0.002038
395	0.002014
396	0.001979
397	0.002033
398	0.002104
399	0.002158
400	0.002222
401	0.002397
402	0.002609
403	0.002957
404	0.003325
405	0.003734
406	0.004213
407	0.004780
408	0.005574
409	0.006542
410	0.007648
411	0.008820
412	0.010443
413	0.012172
414	0.014504
415	0.016943
416	0.020175
417	0.023586
418	0.027678
419	0.032080
420	0.037108
421	0.042808
422	0.049317
423	0.056661
424	0.064616
425	0.073986
426	0.083953
427	0.095621
428	0.107648
429	0.122510
430	0.137792
431	0.155463
432	0.173913
433	0.194638
434	0.215980
435	0.238286
436	0.259872
437	0.280769
438	0.298915
439	0.315573
440	0.326179
441	0.335089
442	0.335541
443	0.334772
444	0.326025
445	0.316017
446	0.300647
447	0.284089
448	0.265125
449	0.245666
450	0.225644
451	0.206861
452	0.188868
453	0.172720
454	0.157160
455	0.144210
456	0.131606
457	0.120955
458	0.110494
459	0.101113
460	0.092041
461	0.083676
462	0.075723
463	0.068252
464	0.061424
465	0.054994
466	0.049645
467	0.044620
468	0.040377
469	0.036262
470	0.033160
471	0.030154
472	0.027530
473	0.025115
474	0.023067
475	0.021189
476	0.019464
477	0.017859
478	0.016307
479	0.015187
480	0.014147
481	0.013311
482	0.012508
483	0.011895
484	0.011375
485	0.011061
486	0.010743
487	0.010422
488	0.010289
489	0.010260
490	0.010228
491	0.010194
492	0.010457
493	0.010751
494	0.011185
495	0.011585
496	0.011905
497	0.012405
498	0.013099
499	0.013739
500	0.014350
501	0.015049
502	0.015769
503	0.016672
504	0.017573
505	0.018453
506	0.019317
507	0.020149
508	0.021049
509	0.022009
510	0.022860
511	0.023669
512	0.024713
513	0.025767
514	0.026581
515	0.027394
516	0.028196
517	0.028982
518	0.029749
519	0.030493
520	0.031225
521	0.031869
522	0.032495
523	0.032998
524	0.033510
525	0.034052
526	0.034590
527	0.035119
528	0.035586
529	0.036011
530	0.036404
531	0.036789
532	0.037065
533	0.037349
534	0.037667
535	0.037956
536	0.038202
537	0.038416
538	0.038611
539	0.038688
540	0.038739
541	0.038932
542	0.039108
543	0.039224
544	0.039311
545	0.039360
546	0.039492
547	0.039669
548	0.039674
549	0.039649
550	0.039615
551	0.039621
552	0.039727
553	0.039729
554	0.039634
555	0.039611
556	0.039614
557	0.039638
558	0.039649
559	0.039604
560	0.039516
561	0.039364
562	0.039304
563	0.039295
564	0.039309
565	0.039308
566	0.039146
567	0.038984
568	0.038824
569	0.038775
570	0.038811
571	0.038631
572	0.038401
573	0.038271
574	0.038157
575	0.038087
576	0.037984
577	0.037851
578	0.037729
579	0.037609
580	0.037422
581	0.037225
582	0.037003
583	0.036835
584	0.036717
585	0.036595
586	0.036472
587	0.036368
588	0.036226
589	0.035985
590	0.035750
591	0.035522
592	0.035421
593	0.035344
594	0.035101
595	0.034939
596	0.034949
597	0.034884
598	0.034766
599	0.034666
600	0.034574
601	0.034512
602	0.034450
603	0.034388
604	0.034510
605	0.034724
606	0.034874
607	0.035050
608	0.035333
609	0.035633
610	0.035949
611	0.036425
612	0.036951
613	0.037532
614	0.038248
615	0.039210
616	0.040269
617	0.041383
618	0.042631
619	0.044028
620	0.045901
621	0.047892
622	0.049996
623	0.052313
624	0.054771
625	0.057913
626	0.061296
627	0.065018
628	0.069160
629	0.073492
630	0.078571
631	0.083994
632	0.090111
633	0.096852
634	0.103960
635	0.112440
636	0.121343
637	0.131170
638	0.141871
639	0.153207
640	0.165885
641	0.179187
642	0.194067
643	0.210026
644	0.226882
645	0.245639
646	0.265265
647	0.287094
648	0.310290
649	0.334686
650	0.361661
651	0.389589
652	0.419524
653	0.450721
654	0.483002
655	0.515955
656	0.548647
657	0.579927
658	0.608387
659	0.634719
660	0.653470
661	0.668235
662	0.673756
663	0.671046
664	0.663169
665	0.641717
666	0.616093
667	0.582751
668	0.543212
669	0.500581
670	0.454721
671	0.408727
672	0.362602
673	0.319655
674	0.278481
675	0.242875
676	0.210390
677	0.180927
678	0.156903
679	0.134826
680	0.116393
681	0.100785
682	0.086840
683	0.075697
684	0.065570
685	0.057035
686	0.049947
687	0.043540
688	0.038544
689	0.034133
690	0.030193
691	0.027325
692	0.024676
693	0.022339
694	0.020153
695	0.018125
696	0.016789
697	0.015472
698	0.014172
699	0.013294
700	0.012401
701	0.011429
702	0.010824
703	0.010334
704	0.009816
705	0.009367
706	0.008968
707	0.008675
708	0.008311
709	0.007845
710	0.007749
711	0.007653
712	0.007343
713	0.007068
714	0.006833
715	0.006801
716	0.006609
717	0.006279
718	0.006243
719	0.006151
720	0.005966
721	0.005942
722	0.005898
723	0.005735
724	0.005555
725	0.005413
726	0.005478
727	0.005582
728	0.005663
729	0.005199
730	0.005021
731	0.005093
732	0.004872
733	0.004812
734	0.004951
735	0.004870
736	0.004815
737	0.004836
738	0.004803
739	0.004780
740	0.004804
741	0.004678
742	0.004646
743	0.004995
744	0.004917
745	0.004734
746	0.004715
747	0.004546
748	0.004387
749	0.004540
750	0.004661
751	0.004731
752	0.004631
753	0.004621
754	0.004681
755	0.004861
756	0.004849
757	0.004787
758	0.004963
759	0.004892
760	0.004750
761	0.004848
762	0.004840
763	0.004815
764	0.004912
765	0.004956
766	0.004924
767	0.004716
768	0.004569
769	0.004424
770	0.004239
771	0.004672
772	0.005039
773	0.005004
774	0.004822
775	0.004652
776	0.004528
777	0.004642
778	0.004812
779	0.005001
780	0.004536
