Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_10:47:57
PPFD	638.162170
PFD	645.967407
PFD-UV	0.568843
PFD-B	163.805603
PFD-G	64.393753
PFD-R	409.962921
PFD-FR	7.236314
RFR(600~780nm)	417.199249
CHLB(430~480nm)	140.418915
Custom3(380~780nm)	645.967407
Custom4(380~780nm)	645.967407
UV%	0.088061
B%	25.358181
G%	9.968575
R%	63.464947
FR%	1.120229
RFR%	64.585182
CHLB%	21.737770
Custom3%	100.000000
Custom4%	100.000000
R:B	2.502741
R:FR	56.653553
R:G	6.366501
B:G	2.543812
UV:B	0.003473
UV:FR	0.078609
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	56.653553
BRAT(CHLB:PFD-B)	0.857229
Ratio3	0.000000
Ratio4	0.000000
LambdaP	662.000000
LambdaPV	2583.236816
LambdaD	380.000000
LUX	14097.103516
IRR	134.150208
fc	1310.139771
I-Time	4.000000
380nm	10.127707
381nm	10.416407
382nm	10.229548
383nm	9.981310
384nm	9.223207
385nm	8.518476
386nm	8.167171
387nm	7.988894
388nm	8.334373
389nm	8.384017
390nm	7.920993
391nm	7.752079
392nm	7.896750
393nm	8.398545
394nm	9.135915
395nm	8.810383
396nm	8.074875
397nm	7.973749
398nm	7.992256
399nm	9.159199
400nm	10.349296
401nm	11.285059
402nm	12.586920
403nm	15.319883
404nm	17.714924
405nm	19.410404
406nm	21.713066
407nm	24.762760
408nm	29.634266
409nm	35.870865
410nm	42.821709
411nm	50.084995
412nm	59.364552
413nm	69.085762
414nm	82.119911
415nm	95.618393
416nm	112.662346
417nm	130.923035
418nm	154.095215
419nm	178.634537
420nm	205.998230
421nm	236.928726
422nm	272.139679
423nm	311.066620
424nm	352.643707
425nm	400.560303
426nm	451.020538
427nm	510.010742
428nm	570.572937
429nm	646.885803
430nm	724.968018
431nm	814.410217
432nm	906.919373
433nm	1009.039917
434nm	1114.561157
435nm	1225.722290
436nm	1332.954224
437nm	1436.431152
438nm	1525.124512
439nm	1605.680664
440nm	1653.869141
441nm	1692.874146
442nm	1688.496094
443nm	1677.858521
444nm	1625.838623
445nm	1567.803833
446nm	1483.598511
447nm	1393.521484
448nm	1291.239380
449nm	1188.481079
450nm	1085.171997
451nm	988.024231
452nm	894.919617
453nm	814.125977
454nm	737.551086
455nm	673.827637
456nm	612.076172
457nm	561.079895
458nm	511.079956
459nm	465.798401
460nm	422.322998
461nm	382.690369
462nm	345.005035
463nm	309.549164
464nm	277.336609
465nm	247.163940
466nm	221.226563
467nm	196.607178
468nm	177.216156
469nm	158.631744
470nm	144.544144
471nm	130.911636
472nm	118.930344
473nm	108.314056
474nm	100.026588
475nm	91.662895
476nm	83.230026
477nm	76.289001
478nm	70.049240
479nm	64.144470
480nm	58.304710
481nm	55.159267
482nm	52.111599
483nm	49.534210
484nm	47.100399
485nm	44.976261
486nm	43.575455
487nm	42.961205
488nm	42.669910
489nm	42.558170
490nm	42.591717
491nm	42.659859
492nm	43.574696
493nm	44.600006
494nm	46.157822
495nm	48.144337
496nm	51.082073
497nm	53.556004
498nm	55.529644
499nm	58.145901
500nm	61.103806
501nm	64.592957
502nm	68.193802
503nm	71.558197
504nm	75.042999
505nm	79.088577
506nm	82.936188
507nm	86.422890
508nm	90.462105
509nm	94.985100
510nm	98.417938
511nm	101.413101
512nm	105.618820
513nm	109.897057
514nm	113.370949
