Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_10:59:12
PPFD	33.637028
PFD	34.166893
PFD-UV	0.043118
PFD-B	8.638812
PFD-G	3.638094
PFD-R	21.360113
PFD-FR	0.486747
RFR(600~780nm)	21.846865
CHLB(430~480nm)	7.415117
Custom3(380~780nm)	34.166893
Custom4(380~780nm)	34.166893
UV%	0.126199
B%	25.284166
G%	10.648011
R%	62.517002
FR%	1.424616
RFR%	63.941624
CHLB%	21.702637
Custom3%	100.000000
Custom4%	100.000000
R:B	2.472575
R:FR	43.883415
R:G	5.871237
B:G	2.374543
UV:B	0.004991
UV:FR	0.088585
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	43.883415
BRAT(CHLB:PFD-B)	0.858349
Ratio3	0.000000
Ratio4	0.000000
LambdaP	662.000000
LambdaPV	132.766190
LambdaD	380.000000
LUX	773.546326
IRR	7.098744
fc	71.890923
I-Time	101.000000
380nm	0.739960
381nm	0.748110
382nm	0.727192
383nm	0.703280
384nm	0.699440
385nm	0.695369
386nm	0.689766
387nm	0.681158
388nm	0.663454
389nm	0.648413
390nm	0.637989
391nm	0.631940
392nm	0.630557
393nm	0.630434
394nm	0.631143
395nm	0.622211
396nm	0.609561
397nm	0.625792
398nm	0.647469
399nm	0.632485
400nm	0.621716
401nm	0.674294
402nm	0.738954
403nm	0.850850
404nm	0.957285
405nm	1.052413
406nm	1.184581
407nm	1.362319
408nm	1.574351
409nm	1.812079
410nm	2.117679
411nm	2.452970
412nm	2.905624
413nm	3.383986
414nm	4.054196
415nm	4.748149
416nm	5.606719
417nm	6.518487
418nm	7.644994
419nm	8.873696
420nm	10.313519
421nm	11.891519
422nm	13.635341
423nm	15.597939
424nm	17.716560
425nm	20.236111
426nm	22.916527
427nm	26.078430
428nm	29.329065
429nm	33.283745
430nm	37.339897
431nm	42.087631
432nm	47.004429
433nm	52.451031
434nm	58.014439
435nm	63.771564
436nm	69.311111
437nm	74.642715
438nm	79.162354
439nm	83.235069
440nm	85.717125
441nm	87.747879
442nm	87.562309
443nm	87.061050
444nm	84.523453
445nm	81.675201
446nm	77.475388
447nm	72.990829
448nm	67.914421
449nm	62.793232
450nm	57.620262
451nm	52.737457
452nm	48.045063
453nm	43.872726
454nm	39.878597
455nm	36.551708
456nm	33.322906
457nm	30.514050
458nm	27.776367
459nm	25.375763
460nm	23.059380
461nm	20.922182
462nm	18.904167
463nm	17.022606
464nm	15.320587
465nm	13.731496
466nm	12.379054
467nm	11.100256
468nm	10.070641
469nm	9.076064
470nm	8.245785
471nm	7.457354
472nm	6.820760
473nm	6.226011
474nm	5.702657
475nm	5.228509
476nm	4.799009
477nm	4.421348
478nm	4.068055
479nm	3.750060
480nm	3.438915
481nm	3.281830
482nm	3.127059
483nm	2.981402
484nm	2.846104
485nm	2.733149
486nm	2.653770
487nm	2.610905
488nm	2.587780
489nm	2.575629
490nm	2.581012
491nm	2.590572
492nm	2.655845
493nm	2.725388
494nm	2.811796
495nm	2.909811
496nm	3.033578
497nm	3.159576
498nm	3.287979
499nm	3.432894
500nm	3.586586
501nm	3.778531
502nm	3.978533
503nm	4.182945
504nm	4.393743
505nm	4.634281
506nm	4.861804
507nm	5.065598
508nm	5.273845
509nm	5.485991
510nm	5.702146
511nm	5.919909
512nm	6.134648
513nm	6.347389
514nm	6.540864
515nm	6.726646
516nm	6.890935
517nm	7.072805
518nm	7.276163
519nm	7.442722
520nm	7.588391
521nm	7.730960
