Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_10:53:05
PPFD	634.617004
PFD	642.588135
PFD-UV	0.633821
PFD-B	185.022064
PFD-G	65.622200
PFD-R	383.972565
PFD-FR	7.337237
RFR(600~780nm)	391.309814
CHLB(430~480nm)	160.129990
Custom3(380~780nm)	642.588135
Custom4(380~780nm)	642.588135
UV%	0.098636
B%	28.793270
G%	10.212175
R%	59.754093
FR%	1.141826
RFR%	60.895897
CHLB%	24.919537
Custom3%	100.000000
Custom4%	100.000000
R:B	2.075280
R:FR	52.332035
R:G	5.851260
B:G	2.819504
UV:B	0.003426
UV:FR	0.086384
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	52.332035
BRAT(CHLB:PFD-B)	0.865464
Ratio3	0.000000
Ratio4	0.000000
LambdaP	662.000000
LambdaPV	2368.838623
LambdaD	380.000000
LUX	14088.328125
IRR	135.342667
fc	1309.324219
I-Time	6.000000
380nm	10.195212
381nm	10.383586
382nm	10.384248
383nm	10.354030
384nm	9.672107
385nm	9.141095
386nm	9.609454
387nm	9.817185
388nm	9.235993
389nm	9.028895
390nm	9.470081
391nm	9.658861
392nm	9.578526
393nm	9.146910
394nm	8.483573
395nm	8.695897
396nm	9.245976
397nm	9.815749
398nm	10.389235
399nm	11.185689
400nm	12.026546
401nm	13.262982
402nm	14.620096
403nm	16.448954
404nm	18.593121
405nm	21.390036
406nm	24.624626
407nm	28.397709
408nm	33.012295
409nm	38.257427
410nm	45.402710
411nm	53.379208
412nm	63.481304
413nm	74.049004
414nm	87.843208
415nm	102.102859
416nm	119.986481
417nm	138.874374
418nm	161.816086
419nm	186.447632
420nm	214.570145
421nm	246.461594
422nm	282.876038
423nm	323.079803
424nm	365.985962
425nm	417.074249
426nm	471.445496
427nm	533.898071
428nm	597.839966
429nm	677.671692
430nm	759.728699
431nm	856.861328
432nm	958.069153
433nm	1072.047729
434nm	1190.464111
435nm	1316.239990
436nm	1439.900757
437nm	1561.539917
438nm	1668.425659
439nm	1767.190918
440nm	1832.200806
441nm	1887.633911
442nm	1896.761475
443nm	1898.963745
444nm	1852.359619
445nm	1798.324341
446nm	1711.958740
447nm	1618.224365
448nm	1509.173950
449nm	1397.329224
450nm	1282.254028
451nm	1172.606812
452nm	1066.521606
453nm	973.148499
454nm	884.131592
455nm	808.712585
456nm	735.406860
457nm	674.342957
458nm	614.613037
459nm	561.201111
460nm	509.540039
461nm	461.604156
462nm	416.498383
463nm	374.632782
464nm	336.347260
465nm	300.313385
466nm	269.732849
467nm	240.849396
468nm	217.383621
469nm	194.769028
470nm	177.040070
471nm	159.964951
472nm	145.262238
473nm	131.936554
474nm	120.960213
475nm	110.576134
476nm	100.729431
477nm	92.494759
478nm	85.017860
479nm	78.505287
480nm	72.179886
481nm	67.330223
482nm	62.732708
483nm	59.469635
484nm	56.361012
485nm	53.585506
486nm	51.483974
487nm	50.115318
488nm	49.184494
489nm	48.497074
490nm	48.708897
491nm	49.134842
492nm	49.272930
493nm	49.629490
494nm	51.356647
495nm	53.235638
496nm	55.451492
497nm	57.410152
498nm	59.091370
499nm	61.700657
500nm	64.803345
501nm	68.012169
502nm	71.243179
503nm	74.257835
504nm	77.362701
505nm	80.887756
506nm	84.414993
507nm	87.946236
508nm	91.809204
509nm	95.962624
510nm	99.977219
511nm	103.936089
512nm	107.672165
513nm	111.373810
514nm	114.976784
515nm	118.501984
516nm	121.809898
517nm	124.817589
518nm	127.458351
519nm	130.350143
520nm	133.384445
521nm	136.318649
522nm	139.217682
523nm	141.348694
524nm	143.449615
525nm	145.437805
526nm	147.436523
527nm	149.450714
528nm	151.012253
529nm	152.272827
530nm	153.623413
531nm	154.996811
532nm	156.416260
533nm	157.785477
534nm	158.949646
535nm	159.761414
536nm	160.042999
537nm	160.719833
538nm	161.656860
539nm	162.269135
540nm	162.806931
541nm	163.502304
542nm	163.996552
543nm	163.795197
544nm	163.775558
545nm	163.992355
546nm	164.444931
547nm	165.026306
548nm	164.709473
549nm	164.274139
550nm	164.164261
551nm	163.939011
552nm	163.436798
553nm	163.345078
554nm	163.642532
555nm	163.230545
556nm	162.561951
557nm	162.165222
558nm	161.849472
559nm	161.843582
560nm	161.546768
561nm	160.828003
562nm	160.053497
563nm	159.247147
564nm	159.111526
565nm	159.013077
566nm	158.300613
567nm	157.696838
568nm	157.312469
569nm	156.596939
570nm	155.628113
571nm	155.211197
572nm	154.894241
573nm	153.799454
574nm	152.888306
575nm	152.441116
576nm	151.701248
577nm	150.697891
578nm	150.149994
579nm	149.728409
580nm	148.791367
581nm	147.836304
582nm	146.831345
583nm	145.981781
584nm	145.278046
585nm	143.920776
586nm	142.394531
587nm	142.137802
588nm	141.617172
589nm	140.410828
590nm	139.626785
591nm	139.208588
592nm	138.076431
593nm	136.798691
594nm	136.140640
595nm	135.357330
596nm	134.309372
597nm	133.630066
598nm	133.210266
599nm	132.420700
600nm	131.663834
601nm	131.581421
602nm	131.637924
603nm	131.906387
604nm	131.880600
605nm	131.709564
606nm	132.127457
607nm	132.663177
608nm	133.490829
609nm	134.433273
610nm	135.489334
611nm	137.350143
612nm	139.442276
613nm	141.673492
614nm	144.167709
615nm	147.141953
616nm	151.099960
617nm	155.606903
618nm	160.298798
619nm	165.417572
620nm	171.968460
621nm	178.951660
622nm	186.336960
623nm	195.149521
624nm	204.461411
625nm	215.141724
626nm	226.814407
627nm	239.896378
628nm	254.939087
629nm	270.811066
630nm	289.124054
631nm	308.569641
632nm	330.342163
633nm	354.219482
634nm	379.299347
635nm	409.948792
636nm	441.856323
637nm	476.431061
638nm	513.561096
639nm	552.519714
640nm	597.523499
641nm	644.358032
642nm	695.257874
643nm	750.217407
644nm	808.505249
645nm	873.634949
646nm	941.675903
647nm	1017.263916
648nm	1097.026001
649nm	1180.405029
650nm	1273.441040
651nm	1369.795776
652nm	1473.404785
653nm	1581.050049
654nm	1692.105225
655nm	1804.685181
656nm	1916.562866
657nm	2025.307129
658nm	2125.529785
659nm	2219.286865
660nm	2287.773926
661nm	2343.212891
662nm	2368.838623
663nm	2365.278320
664nm	2343.493164
665nm	2273.821045
666nm	2189.079102
667nm	2076.219482
668nm	1941.500366
669nm	1795.934204
670nm	1634.727783
671nm	1472.753174
672nm	1309.656982
673nm	1154.987549
674nm	1005.815735
675nm	875.219299
676nm	756.632935
677nm	649.633179
678nm	560.997009
679nm	479.986786
680nm	413.957855
681nm	356.777344
682nm	304.877777
683nm	265.045380
684nm	228.895065
685nm	198.417114
686nm	173.142563
687nm	150.243286
688nm	131.867203
689nm	116.173828
690nm	102.648621
691nm	91.250923
692nm	81.117584
693nm	73.214493
694nm	66.167648
695nm	59.679707
696nm	54.817875
697nm	50.114315
698nm	45.548943
699nm	42.314934
700nm	39.273357
701nm	36.429638
702nm	34.328995
703nm	32.388706
704nm	30.010231
705nm	28.459286
706nm	27.517368
707nm	25.630932
708nm	24.189825
709nm	23.400181
710nm	22.383698
711nm	21.427698
712nm	20.783970
713nm	20.072701
714nm	19.415396
715nm	19.459875
716nm	18.968248
717nm	18.019560
718nm	17.056644
719nm	16.668669
720nm	17.110582
721nm	16.560278
722nm	15.855132
723nm	15.206206
724nm	15.027413
725nm	15.004241
726nm	14.910008
727nm	14.369327
728nm	13.644879
729nm	13.841981
730nm	13.555452
731nm	12.847183
732nm	12.870928
733nm	12.817998
734nm	12.663437
735nm	11.845696
736nm	11.519146
737nm	12.108567
738nm	11.912440
739nm	11.633055
740nm	11.487362
741nm	11.044438
742nm	10.671158
743nm	10.719208
744nm	10.628030
745nm	10.552746
746nm	10.705107
747nm	11.418334
748nm	12.049308
749nm	11.334394
750nm	11.019825
751nm	10.980539
752nm	11.360483
753nm	11.537525
754nm	11.629583
755nm	11.809504
756nm	11.777278
757nm	11.721805
758nm	12.097047
759nm	12.042881
760nm	11.908587
761nm	12.380873
762nm	11.655011
763nm	10.651321
764nm	10.683228
765nm	11.191911
766nm	11.520472
767nm	10.676584
768nm	11.192259
769nm	11.436842
770nm	9.927060
771nm	10.160895
772nm	10.249248
773nm	9.291535
774nm	10.573956
775nm	11.059093
776nm	9.963306
777nm	10.098607
778nm	10.357142
779nm	10.649380
780nm	10.226256
CCT	0.000000
Duv	0.341931
x	0.283253
y	0.148452
u'	0.268811
v'	0.316985
deltax	0.283253
deltay	0.148452
deltau'	0.268811
deltav'	0.316985
Purity	52.486565
CRI	0.000000
R1	0.000000
R2	0.000000
R3	0.000000
R4	0.000000
R5	0.000000
R6	0.000000
R7	0.000000
R8	0.000000
R9	0.000000
R10	0.000000
R11	0.000000
R12	0.000000
R13	0.000000
R14	0.000000
R15	0.000000
