Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_11:05:48
PPFD	32.042099
PFD	32.541695
PFD-UV	0.041751
PFD-B	8.920280
PFD-G	3.454652
PFD-R	19.667173
PFD-FR	0.457853
RFR(600~780nm)	20.125036
CHLB(430~480nm)	7.674202
Custom3(380~780nm)	32.541695
Custom4(380~780nm)	32.541695
UV%	0.128300
B%	27.411839
G%	10.616075
R%	60.436825
FR%	1.406972
RFR%	61.843849
CHLB%	23.582676
Custom3%	100.000000
Custom4%	100.000000
R:B	2.204771
R:FR	42.955250
R:G	5.692954
B:G	2.582107
UV:B	0.004680
UV:FR	0.091189
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	42.955250
BRAT(CHLB:PFD-B)	0.860310
Ratio3	0.000000
Ratio4	0.000000
LambdaP	662.000000
LambdaPV	121.750961
LambdaD	380.000000
LUX	731.581482
IRR	6.821116
fc	67.990845
I-Time	110.000000
380nm	0.696193
381nm	0.670081
382nm	0.678407
383nm	0.690402
384nm	0.686767
385nm	0.682850
386nm	0.677068
387nm	0.660415
388nm	0.610859
389nm	0.587712
390nm	0.610331
391nm	0.621082
392nm	0.619181
393nm	0.618530
394nm	0.618705
395nm	0.609994
396nm	0.597856
397nm	0.612644
398nm	0.632510
399nm	0.647102
400nm	0.664472
401nm	0.715182
402nm	0.776238
403nm	0.877740
404nm	0.984683
405nm	1.102888
406nm	1.241418
407nm	1.404954
408nm	1.634426
409nm	1.913302
410nm	2.231552
411nm	2.567026
412nm	3.032140
413nm	3.525653
414nm	4.191099
415nm	4.883808
416nm	5.801478
417nm	6.766233
418nm	7.921051
419nm	9.159132
420nm	10.569225
421nm	12.163894
422nm	13.980064
423nm	16.024126
424nm	18.230715
425nm	20.825117
426nm	23.575125
427nm	26.788662
428nm	30.087620
429nm	34.162010
430nm	38.333824
431nm	43.149628
432nm	48.158710
433nm	53.773472
434nm	59.532131
435nm	65.529442
436nm	71.301765
437nm	76.859055
438nm	81.639771
439nm	85.993042
440nm	88.681175
441nm	90.896896
442nm	90.813553
443nm	90.400879
444nm	87.840622
445nm	84.952820
446nm	80.639954
447nm	76.028046
448nm	70.794586
449nm	65.452385
450nm	59.984474
451nm	54.869419
452nm	49.985916
453nm	45.611145
454nm	41.410702
455nm	37.914944
456nm	34.525345
457nm	31.661852
458nm	28.860367
459nm	26.352512
460nm	23.935886
461nm	21.713362
462nm	19.607227
463nm	17.634352
464nm	15.836126
465nm	14.147743
466nm	12.744460
467nm	11.429897
468nm	10.320754
469nm	9.249142
470nm	8.440040
471nm	7.658578
472nm	6.977405
473nm	6.351968
474nm	5.821621
475nm	5.336243
476nm	4.891665
477nm	4.478846
478nm	4.080955
479nm	3.792734
480nm	3.525799
481nm	3.310525
482nm	3.104308
483nm	2.946050
484nm	2.811541
485nm	2.728253
486nm	2.644450
487nm	2.560088
488nm	2.522121
489nm	2.509946
490nm	2.496927
491nm	2.483707
492nm	2.542527
493nm	2.608806
494nm	2.708634
495nm	2.799707
496nm	2.871351
497nm	2.985866
498nm	3.146624
499nm	3.293595
500nm	3.433235
501nm	3.593278
502nm	3.757647
503nm	3.965039
504nm	4.171138
505nm	4.371210
506nm	4.566755
507nm	4.754048
508nm	4.956629
509nm	5.172596
510nm	5.362120
511nm	5.541028
512nm	5.774034
513nm	6.008513
514nm	6.186370
515nm	6.363124
516nm	6.536797
517nm	6.706135
518nm	6.870174
519nm	7.028393
520nm	7.183308
521nm	7.317508
522nm	7.446854
523nm	7.547646
524nm	7.650164
525nm	7.759143
526nm	7.866595
527nm	7.971806
528nm	8.062446
529nm	8.143397
530nm	8.216671
531nm	8.287999
532nm	8.334416
533nm	8.382580
534nm	8.438177
535nm	8.487106
536nm	8.526003
537nm	8.557915
538nm	8.585230
539nm	8.586410
540nm	8.581889
541nm	8.608726
542nm	8.631698
543nm	8.641300
544nm	8.644552
545nm	8.639543
546nm	8.652558
547nm	8.675423
548nm	8.660641
549nm	8.639583
550nm	8.616378
551nm	8.602133
552nm	8.609390
553nm	8.594372
554nm	8.558232
555nm	8.537868
556nm	8.523209
557nm	8.512954
558nm	8.500202
559nm	8.475324
560nm	8.441299
561nm	8.394010
562nm	8.366149
563nm	8.349397
564nm	8.337500
565nm	8.322656
566nm	8.273701
567nm	8.224978
568nm	8.176725
569nm	8.152044
570nm	8.145391
571nm	8.093322
572nm	8.031105
573nm	7.989916
574nm	7.952326
575nm	7.923831
576nm	7.888648
577nm	7.847447
578nm	7.808708
579nm	7.770457
580nm	7.718349
581nm	7.664464
582nm	7.605660
583nm	7.558127
584nm	7.521170
585nm	7.483366
586nm	7.445400
587nm	7.411528
588nm	7.369994
589nm	7.308552
590nm	7.248647
591nm	7.190074
592nm	7.157660
593nm	7.129946
594nm	7.069104
595nm	7.024645
596nm	7.014806
597nm	6.990016
598nm	6.954701
599nm	6.923244
600nm	6.893315
601nm	6.869545
602nm	6.845787
603nm	6.822047
604nm	6.834992
605nm	6.866046
606nm	6.884237
607nm	6.907661
608nm	6.951931
609nm	6.999376
610nm	7.049962
611nm	7.131660
612nm	7.222684
613nm	7.324306
614nm	7.451919
615nm	7.626973
616nm	7.820180
617nm	8.023517
618nm	8.252125
619nm	8.508814
620nm	8.856389
621nm	9.225772
622nm	9.615439
623nm	10.045012
624nm	10.500150
625nm	11.084740
626nm	11.713505
627nm	12.405001
628nm	13.174211
629nm	13.977177
630nm	14.919281
631nm	15.923759
632nm	17.056377
633nm	18.303366
634nm	19.615698
635nm	21.182455
636nm	22.823576
637nm	24.633371
638nm	26.601080
639nm	28.681793
640nm	31.006611
641nm	33.440819
642nm	36.161346
643nm	39.074154
644nm	42.144604
645nm	45.558006
646nm	49.121941
647nm	53.082043
648nm	57.282364
649nm	61.690826
650nm	66.560402
651nm	71.590111
652nm	76.972717
653nm	82.569931
654nm	88.348442
655nm	94.231949
656nm	100.049988
657nm	105.593124
658nm	110.606819
659nm	115.218834
660nm	118.442940
661nm	120.935875
662nm	121.750961
663nm	121.078407
664nm	119.476921
665nm	115.438278
666nm	110.662254
667nm	104.516548
668nm	97.279350
669nm	89.510948
670nm	81.189163
671nm	72.868317
672nm	64.548836
673nm	56.819061
674nm	49.426922
675nm	43.043419
676nm	37.231129
677nm	31.969913
678nm	27.683952
679nm	23.753767
680nm	20.476009
681nm	17.704247
682nm	15.232162
683nm	13.258147
684nm	11.467793
685nm	9.960377
686nm	8.709818
687nm	7.581507
688nm	6.701917
689nm	5.926272
690nm	5.234635
691nm	4.730563
692nm	4.265744
693nm	3.856157
694nm	3.473871
695nm	3.119823
696nm	2.885693
697nm	2.655539
698nm	2.428856
699nm	2.275069
700nm	2.119298
701nm	1.950396
702nm	1.844435
703nm	1.758414
704nm	1.668026
705nm	1.589448
706nm	1.519564
707nm	1.467778
708nm	1.404281
709nm	1.323734
710nm	1.305533
711nm	1.287692
712nm	1.233785
713nm	1.185870
714nm	1.144910
715nm	1.137867
716nm	1.104135
717nm	1.047650
718nm	1.040109
719nm	1.023337
720nm	0.991320
721nm	0.985853
722nm	0.977177
723nm	0.948940
724nm	0.917796
725nm	0.893079
726nm	0.902577
727nm	0.918543
728nm	0.930548
729nm	0.853087
730nm	0.822743
731nm	0.833487
732nm	0.796233
733nm	0.785263
734nm	0.806889
735nm	0.792701
736nm	0.782620
737nm	0.784989
738nm	0.778498
739nm	0.773799
740nm	0.776564
741nm	0.755141
742nm	0.749027
743nm	0.804289
744nm	0.790522
745nm	0.760096
746nm	0.756155
747nm	0.728039
748nm	0.701569
749nm	0.725058
750nm	0.743398
751nm	0.753679
752nm	0.736682
753nm	0.734171
754nm	0.742642
755nm	0.770173
756nm	0.767318
757nm	0.756406
758nm	0.783226
759nm	0.771014
760nm	0.747726
761nm	0.762070
762nm	0.759852
763nm	0.754991
764nm	0.769152
765nm	0.774983
766nm	0.768976
767nm	0.735518
768nm	0.711647
769nm	0.688273
770nm	0.658566
771nm	0.724905
772nm	0.780799
773nm	0.774424
774nm	0.745273
775nm	0.718012
776nm	0.697991
777nm	0.714688
778nm	0.739937
779nm	0.767973
780nm	0.695615
CCT	0.000000
Duv	0.346814
x	0.289502
y	0.156302
u'	0.269516
v'	0.327402
deltax	0.289502
deltay	0.156302
deltau'	0.269516
deltav'	0.327402
Purity	49.974339
CRI	0.000000
R1	0.000000
R2	0.000000
R3	0.000000
R4	0.000000
R5	0.000000
R6	0.000000
R7	0.000000
R8	0.000000
R9	0.000000
R10	0.000000
R11	0.000000
R12	0.000000
R13	0.000000
R14	0.000000
R15	0.000000
