Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_10:58:19
PPFD	29.096577
PFD	29.565435
PFD-UV	0.038884
PFD-B	7.639712
PFD-G	3.229817
PFD-R	18.227047
PFD-FR	0.429978
RFR(600~780nm)	18.657021
CHLB(430~480nm)	6.552929
Custom3(380~780nm)	29.565435
Custom4(380~780nm)	29.565435
UV%	0.131518
B%	25.840010
G%	10.924299
R%	61.649845
FR%	1.454326
RFR%	63.104164
CHLB%	22.164158
Custom3%	100.000000
Custom4%	100.000000
R:B	2.385829
R:FR	42.390667
R:G	5.643368
B:G	2.365370
UV:B	0.005090
UV:FR	0.090432
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	42.390667
BRAT(CHLB:PFD-B)	0.857746
Ratio3	0.000000
Ratio4	0.000000
LambdaP	662.000000
LambdaPV	113.266968
LambdaD	380.000000
LUX	678.368347
IRR	6.160876
fc	63.045387
I-Time	118.000000
380nm	0.659022
381nm	0.666151
382nm	0.677447
383nm	0.688986
384nm	0.685093
385nm	0.676868
386nm	0.639959
387nm	0.600821
388nm	0.554940
389nm	0.533603
390nm	0.554799
391nm	0.565040
392nm	0.563601
393nm	0.563157
394nm	0.563368
395nm	0.555411
396nm	0.544304
397nm	0.558075
398nm	0.576537
399nm	0.563696
400nm	0.556911
401nm	0.631620
402nm	0.704625
403nm	0.770970
404nm	0.851510
405nm	0.961436
406nm	1.090361
407nm	1.242663
408nm	1.407868
409nm	1.582742
410nm	1.854920
411nm	2.169662
412nm	2.582256
413nm	3.016283
414nm	3.565946
415nm	4.142346
416nm	4.978738
417nm	5.839630
418nm	6.799419
419nm	7.854696
420nm	9.107235
421nm	10.510337
422nm	12.094124
423nm	13.863953
424nm	15.766463
425nm	18.029100
426nm	20.436234
427nm	23.236086
428nm	26.108311
429nm	29.608351
430nm	33.201206
431nm	37.429878
432nm	41.803864
433nm	46.633221
434nm	51.597328
435nm	56.784916
436nm	61.758556
437nm	66.527718
438nm	70.567268
439nm	74.205231
440nm	76.365234
441nm	78.105927
442nm	77.904816
443nm	77.420464
444nm	75.025681
445nm	72.365921
446nm	68.553276
447nm	64.492905
448nm	59.917610
449nm	55.306652
450nm	50.654461
451nm	46.280643
452nm	42.089493
453nm	38.409313
454nm	34.904232
455nm	31.953403
456nm	29.086325
457nm	26.641333
458nm	24.253616
459nm	22.137154
460nm	20.106384
461nm	18.257944
462nm	16.500887
463nm	14.848464
464nm	13.349685
465nm	11.947544
466nm	10.745332
467nm	9.605336
468nm	8.720246
469nm	7.869208
470nm	7.159923
471nm	6.481307
472nm	5.913963
473nm	5.390666
474nm	4.942516
475nm	4.547996
476nm	4.202135
477nm	3.855689
478nm	3.508968
479nm	3.264280
480nm	3.039396
481nm	2.862152
482nm	2.696465
483nm	2.592393
484nm	2.497008
485nm	2.420360
486nm	2.352857
487nm	2.295298
488nm	2.267811
489nm	2.257042
490nm	2.261355
491nm	2.269259
492nm	2.343955
493nm	2.420028
494nm	2.493641
495nm	2.577229
496nm	2.682945
497nm	2.809887
498nm	2.959724
499nm	3.096754
500nm	3.226976
501nm	3.392262
502nm	3.564945
503nm	3.758344
504nm	3.953992
505nm	4.160118
506nm	4.362080
507nm	4.556453
508nm	4.754592
509nm	4.956030
510nm	5.146861
511nm	5.333434
512nm	5.517484
513nm	5.701395
514nm	5.887118
515nm	6.066596
516nm	6.228631
517nm	6.386559
518nm	6.539464
519nm	6.661542
520nm	6.766119
521nm	6.900627
522nm	7.040884
523nm	7.154281
524nm	7.265104
525nm	7.366287
526nm	7.458124
527nm	7.536226
528nm	7.612597
529nm	7.687819
530nm	7.755924
531nm	7.822223
532nm	7.865427
533nm	7.910279
534nm	7.962143
535nm	8.000004
536nm	8.016793
537nm	8.038863
538nm	8.064409
539nm	8.065557
540nm	8.061384
541nm	8.086517
542nm	8.112464
543nm	8.141225
544nm	8.146971
545nm	8.122770
546nm	8.115209
547nm	8.116738
548nm	8.100274
549nm	8.080729
550nm	8.059178
551nm	8.040001
552nm	8.026519
553nm	8.013119
554nm	7.999797
555nm	7.986228
556nm	7.972569
557nm	7.923892
558nm	7.874854
559nm	7.831234
560nm	7.795784
561nm	7.772182
562nm	7.753641
563nm	7.737996
564nm	7.726770
565nm	7.712775
566nm	7.666916
567nm	7.635212
568nm	7.632086
569nm	7.591143
570nm	7.521277
571nm	7.494442
572nm	7.476238
573nm	7.416131
574nm	7.365495
575nm	7.338784
576nm	7.305120
577nm	7.265195
578nm	7.212726
579nm	7.157037
580nm	7.130411
581nm	7.096266
582nm	7.041329
583nm	6.996861
584nm	6.962218
585nm	6.909343
586nm	6.851539
587nm	6.819557
588nm	6.786840
589nm	6.752212
590nm	6.719258
591nm	6.687755
592nm	6.643594
593nm	6.595650
594nm	6.538962
595nm	6.490016
596nm	6.457428
597nm	6.424674
598nm	6.391802
599nm	6.362474
600nm	6.337478
601nm	6.338767
602nm	6.330760
603nm	6.308569
604nm	6.304614
605nm	6.309660
606nm	6.347675
607nm	6.382514
608nm	6.399610
609nm	6.443867
610nm	6.515001
611nm	6.596261
612nm	6.682685
613nm	6.801661
614nm	6.927657
615nm	7.066467
616nm	7.237847
617nm	7.427402
618nm	7.686039
619nm	7.952280
620nm	8.227387
621nm	8.548162
622nm	8.911407
623nm	9.331813
624nm	9.777829
625nm	10.322766
626nm	10.898618
627nm	11.518371
628nm	12.228228
629nm	12.977077
630nm	13.880319
631nm	14.841819
632nm	15.923013
633nm	17.094767
634nm	18.318256
635nm	19.778912
636nm	21.308874
637nm	22.996050
638nm	24.860825
639nm	26.852688
640nm	29.048761
641nm	31.326603
642nm	33.810390
643nm	36.531227
