Wavelength(nm)	PFD(umol m-2 s-1)
380	0.002351
381	0.002383
382	0.002322
383	0.002252
384	0.002245
385	0.002238
386	0.002226
387	0.002204
388	0.002152
389	0.002109
390	0.002080
391	0.002065
392	0.002066
393	0.002071
394	0.002079
395	0.002055
396	0.002018
397	0.002077
398	0.002154
399	0.002110
400	0.002079
401	0.002260
402	0.002483
403	0.002866
404	0.003233
405	0.003563
406	0.004020
407	0.004635
408	0.005370
409	0.006195
410	0.007258
411	0.008428
412	0.010007
413	0.011683
414	0.014031
415	0.016472
416	0.019497
417	0.022722
418	0.026713
419	0.031081
420	0.036210
421	0.041850
422	0.048101
423	0.055154
424	0.062794
425	0.071893
426	0.081608
427	0.093085
428	0.104934
429	0.119361
430	0.134219
431	0.151637
432	0.169744
433	0.189852
434	0.210474
435	0.231894
436	0.252616
437	0.272672
438	0.289845
439	0.305452
440	0.315277
441	0.323480
442	0.323528
443	0.322404
444	0.313713
445	0.303824
446	0.288849
447	0.272740
448	0.254339
449	0.235685
450	0.216750
451	0.198824
452	0.181535
453	0.166137
454	0.151345
455	0.139025
456	0.127022
457	0.116570
458	0.106344
459	0.097365
460	0.088670
461	0.080627
462	0.073008
463	0.065884
464	0.059425
465	0.053376
466	0.048222
467	0.043333
468	0.039398
469	0.035583
470	0.032397
471	0.029361
472	0.026912
473	0.024617
474	0.022596
475	0.020761
476	0.019095
477	0.017630
478	0.016255
479	0.015016
480	0.013799
481	0.013196
482	0.012600
483	0.012038
484	0.011515
485	0.011081
486	0.010781
487	0.010629
488	0.010556
489	0.010528
490	0.010572
491	0.010633
492	0.010923
493	0.011232
494	0.011611
495	0.012040
496	0.012578
497	0.013127
498	0.013688
499	0.014320
500	0.014991
501	0.015825
502	0.016695
503	0.017588
504	0.018511
505	0.019563
506	0.020565
507	0.021469
508	0.022396
509	0.023342
510	0.024310
511	0.025288
512	0.026256
513	0.027220
514	0.028104
515	0.028959
516	0.029724
517	0.030567
518	0.031507
519	0.032290
520	0.032986
521	0.033670
522	0.034353
523	0.035003
524	0.035620
525	0.036111
526	0.036637
527	0.037215
528	0.037660
529	0.038017
530	0.038429
531	0.038855
532	0.039154
533	0.039462
534	0.039805
535	0.040078
536	0.040241
537	0.040431
538	0.040638
539	0.040801
540	0.040954
541	0.041056
542	0.041185
543	0.041411
544	0.041513
545	0.041455
546	0.041555
547	0.041741
548	0.041739
549	0.041705
550	0.041661
551	0.041661
552	0.041770
553	0.041767
554	0.041658
555	0.041629
556	0.041630
557	0.041546
558	0.041485
559	0.041545
560	0.041513
561	0.041346
562	0.041205
563	0.041079
564	0.041169
565	0.041262
566	0.041075
567	0.040927
568	0.040859
569	0.040779
570	0.040690
571	0.040555
572	0.040409
573	0.040259
574	0.040127
575	0.040043
576	0.039924
577	0.039773
578	0.039539
579	0.039282
580	0.039196
581	0.039067
582	0.038819
583	0.038695
584	0.038687
585	0.038476
586	0.038206
587	0.038084
588	0.037956
589	0.037816
590	0.037686
591	0.037563
592	0.037261
593	0.036924
