Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_10:58:41
PPFD	32.346706
PFD	32.853561
PFD-UV	0.041298
PFD-B	8.562856
PFD-G	3.547182
PFD-R	20.236656
PFD-FR	0.465545
RFR(600~780nm)	20.702204
CHLB(430~480nm)	7.349716
Custom3(380~780nm)	32.853561
Custom4(380~780nm)	32.853561
UV%	0.125704
B%	26.063725
G%	10.796957
R%	61.596584
FR%	1.417032
RFR%	63.013577
CHLB%	22.371140
Custom3%	100.000000
Custom4%	100.000000
R:B	2.363307
R:FR	43.468719
R:G	5.704995
B:G	2.413988
UV:B	0.004823
UV:FR	0.088709
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	43.468719
BRAT(CHLB:PFD-B)	0.858325
Ratio3	0.000000
Ratio4	0.000000
LambdaP	662.000000
LambdaPV	125.664017
LambdaD	380.000000
LUX	748.662598
IRR	6.850565
fc	69.578308
I-Time	106.000000
380nm	0.692611
381nm	0.700381
382nm	0.712481
383nm	0.724316
384nm	0.684994
385nm	0.650127
386nm	0.644752
387nm	0.645000
388nm	0.662265
389nm	0.645200
390nm	0.568645
391nm	0.544550
392nm	0.576389
393nm	0.589532
394nm	0.590342
395nm	0.604119
396nm	0.622898
397nm	0.617309
398nm	0.607125
399nm	0.621112
400nm	0.639142
401nm	0.691459
402nm	0.754506
403nm	0.859500
404nm	0.949580
405nm	1.008785
406nm	1.131611
407nm	1.332711
408nm	1.548273
409nm	1.774672
410nm	2.108830
411nm	2.490127
412nm	2.930764
413nm	3.384399
414nm	4.020401
415nm	4.687209
416nm	5.617061
417nm	6.574182
418nm	7.641379
419nm	8.823676
420nm	10.243754
421nm	11.807165
422nm	13.542586
423nm	15.531152
424nm	17.700256
425nm	20.214876
426nm	22.868134
427nm	25.958988
428nm	29.130487
429nm	33.051205
430nm	37.070919
431nm	41.752815
432nm	46.608955
433nm	52.011147
434nm	57.543808
435nm	63.292839
436nm	68.790359
437nm	74.047508
438nm	78.559204
439nm	82.660583
440nm	85.135582
441nm	87.149162
442nm	86.953186
443nm	86.445992
444nm	83.975380
445nm	81.176918
446nm	76.952103
447nm	72.474953
448nm	67.473320
