Wavelength(nm)	PFD(umol m-2 s-1)
380	0.032162
381	0.033154
382	0.032654
383	0.031956
384	0.029606
385	0.027412
386	0.026326
387	0.026526
388	0.030648
389	0.032721
390	0.031208
391	0.030650
392	0.031119
393	0.031134
394	0.030847
395	0.031029
396	0.031393
397	0.031552
398	0.031672
399	0.035640
400	0.039934
401	0.045955
402	0.052111
403	0.058715
404	0.066953
405	0.078556
406	0.091014
407	0.104515
408	0.119333
409	0.135162
410	0.161419
411	0.192341
412	0.232367
413	0.274551
414	0.320202
415	0.367965
416	0.438090
417	0.511131
418	0.594968
419	0.685596
420	0.789898
421	0.908332
422	1.043731
423	1.195678
424	1.359709
425	1.550601
426	1.752873
427	1.984502
428	2.222448
429	2.520854
430	2.827914
431	3.184345
432	3.553566
433	3.959533
434	4.373943
435	4.801204
436	5.210399
437	5.602276
438	5.934878
439	6.235282
440	6.405618
441	6.539306
442	6.508994
443	6.455053
444	6.250212
445	6.022615
446	5.699015
447	5.356080
448	4.974427
449	4.590460
450	4.204089
451	3.840866
452	3.492373
453	3.189129
454	2.900595
455	2.657756
456	2.421032
457	2.222205
458	2.026305
459	1.847657
460	1.676691
461	1.523041
462	1.376156
463	1.237167
464	1.110031
465	0.990193
466	0.892138
467	0.800611
468	0.724390
469	0.650374
470	0.591204
471	0.535256
472	0.491714
473	0.450467
474	0.413290
475	0.378391
476	0.345559
477	0.318514
478	0.294145
479	0.273125
480	0.252687
481	0.235403
482	0.219205
483	0.209164
484	0.201216
485	0.197849
486	0.192701
487	0.185606
488	0.184518
489	0.186789
490	0.187704
491	0.188296
492	0.194693
493	0.201294
494	0.208067
495	0.216647
496	0.229221
497	0.241078
498	0.252152
499	0.265930
500	0.281179
501	0.296802
502	0.312552
503	0.329771
504	0.347135
505	0.364942
506	0.382851
507	0.400895
508	0.418713
509	0.436341
510	0.456461
511	0.477634
512	0.495154
513	0.512206
514	0.528178
515	0.544538
516	0.561877
517	0.579937
518	0.598870
519	0.613930
520	0.626800
521	0.639723
522	0.652706
523	0.666455
524	0.679463
525	0.689562
526	0.699818
527	0.710293
528	0.719398
529	0.727595
530	0.733910
531	0.739758
532	0.747962
533	0.755892
534	0.762590
535	0.768952
536	0.774798
537	0.778343
538	0.780367
539	0.785090
540	0.790428
541	0.793397
542	0.796119
543	0.797973
544	0.798716
545	0.798006
546	0.800827
547	0.805590
548	0.806225
549	0.806168
550	0.805910
551	0.806604
552	0.809599
553	0.811105
554	0.811190
555	0.808558
556	0.804928
557	0.806912
558	0.808412
559	0.806581
560	0.805153
561	0.804317
562	0.801397
563	0.797273
564	0.796650
565	0.796398
566	0.794585
567	0.793159
568	0.792528
569	0.789681
570	0.785130
571	0.785134
572	0.786122
573	0.784157
574	0.781995
575	0.779350
576	0.774170
577	0.766695
578	0.763657
579	0.761911
580	0.758765
581	0.755322
582	0.751079
583	0.748363
584	0.747084
585	0.742575
586	0.737074
587	0.731716
588	0.727928
589	0.728268
590	0.725522
591	0.720087
592	0.716801
593	0.714409
594	0.717763
595	0.717895
596	0.711190
597	0.705329
598	0.700058
599	0.700904
600	0.702587
601	0.702807
602	0.702681
603	0.702026
604	0.703405
605	0.705795
606	0.712529
607	0.718864
608	0.722879
609	0.730881
610	0.742849
611	0.750098
612	0.756842
613	0.774346
614	0.792868
615	0.813211
616	0.839118
617	0.868181
618	0.898083
619	0.929941
620	0.968177
621	1.011423
622	1.059361
623	1.115228
624	1.174802
625	1.248398
626	1.326268
627	1.410132
628	1.501719
629	1.597094
630	1.718482
631	1.845278
632	1.982821
633	2.139420
634	2.307164
635	2.504169
636	2.710189
637	2.935942
638	3.180675
639	3.439268
640	3.735052
641	4.045109
642	4.388687
643	4.758615
644	5.150448
645	5.583158
646	6.036638
647	6.545291
648	7.090596
649	7.668021
650	8.298682
651	8.951604
652	9.655554
653	10.381769
654	11.127212
655	11.868166
656	12.598236
657	13.288241
658	13.907175
659	14.472375
660	14.826936
661	15.085180
662	15.127651
663	14.976021
664	14.702440
665	14.130906
666	13.466704
667	12.631187
668	11.689710
669	10.694702
670	9.638487
671	8.594397
672	7.569551
673	6.639366
674	5.755582
675	4.994424
676	4.308755
677	3.696177
678	3.198937
679	2.742188
680	2.360272
681	2.037411
682	1.749353
683	1.525044
684	1.319212
685	1.142305
686	1.001132
687	0.875340
688	0.776831
689	0.686033
690	0.601446
691	0.535981
692	0.479465
693	0.438466
694	0.397822
695	0.358391
696	0.326422
697	0.300043
698	0.278555
699	0.251102
700	0.229655
701	0.220564
702	0.207475
703	0.193990
704	0.185395
705	0.176534
706	0.167469
707	0.156411
708	0.147303
709	0.141046
710	0.137602
711	0.135398
712	0.135169
713	0.130890
714	0.124729
715	0.118832
716	0.114788
717	0.112328
718	0.110573
719	0.108439
720	0.105730
721	0.106063
722	0.106804
723	0.107204
724	0.103209
725	0.098263
726	0.096328
727	0.095447
728	0.094770
729	0.089252
730	0.087232
731	0.088274
732	0.088610
733	0.088177
734	0.086810
735	0.084716
736	0.083505
737	0.083871
738	0.081298
739	0.078189
740	0.075098
741	0.071287
742	0.068431
743	0.068832
744	0.073240
745	0.076383
746	0.070083
747	0.074730
748	0.080922
749	0.074106
750	0.071030
751	0.070452
752	0.073424
753	0.075456
754	0.076940
755	0.078038
756	0.078124
757	0.078257
758	0.081262
759	0.080872
760	0.079604
761	0.082042
762	0.080893
763	0.077056
764	0.069025
765	0.071536
766	0.076691
767	0.077064
768	0.077515
769	0.078637
770	0.081386
771	0.080187
772	0.078473
773	0.077522
774	0.075526
775	0.073124
776	0.070353
777	0.072502
778	0.069917
779	0.062720
780	0.068053
