Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_11:06:13
PPFD	28.229673
PFD	28.711651
PFD-UV	0.038598
PFD-B	7.525338
PFD-G	3.469907
PFD-R	17.234426
PFD-FR	0.443382
RFR(600~780nm)	17.677807
CHLB(430~480nm)	6.444792
Custom3(380~780nm)	28.711651
Custom4(380~780nm)	28.711651
UV%	0.134432
B%	26.210049
G%	12.085361
R%	60.025894
FR%	1.544257
RFR%	61.570148
CHLB%	22.446609
Custom3%	100.000000
Custom4%	100.000000
R:B	2.290186
R:FR	38.870415
R:G	4.966827
B:G	2.168744
UV:B	0.005129
UV:FR	0.087053
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	38.870415
BRAT(CHLB:PFD-B)	0.856412
Ratio3	0.000000
Ratio4	0.000000
LambdaP	662.000000
LambdaPV	105.407196
LambdaD	380.000000
LUX	701.575195
IRR	6.003131
fc	65.202156
I-Time	128.000000
380nm	0.613260
381nm	0.648922
382nm	0.635798
383nm	0.617372
384nm	0.614005
385nm	0.610196
386nm	0.603452
387nm	0.594700
388nm	0.579869
389nm	0.567790
390nm	0.560481
391nm	0.568578
392nm	0.593101
393nm	0.585836
394nm	0.557600
395nm	0.561800
396nm	0.578511
397nm	0.573938
398nm	0.565351
399nm	0.601271
400nm	0.637379
401nm	0.655719
402nm	0.687790
403nm	0.773534
404nm	0.864994
405nm	0.968286
406nm	1.088300
407nm	1.228886
408nm	1.426079
409nm	1.665685
410nm	1.956958
411nm	2.270832
412nm	2.673093
413nm	3.094714
414nm	3.666884
415nm	4.262534
416nm	5.050100
417nm	5.873578
418nm	6.842015
419nm	7.889281
420nm	9.099396
421nm	10.449635
422nm	11.968035
423nm	13.682293
424nm	15.536235
425nm	17.677179
426nm	19.933283
427nm	22.590578
428nm	25.321806
429nm	28.654697
430nm	32.067123
431nm	36.011608
432nm	40.116337
433nm	44.723217
434nm	49.461990
435nm	54.419506
436nm	59.230305
437nm	63.900867
438nm	67.922905
439nm	71.587982
440nm	73.909813
441nm	75.850548
442nm	75.912369
