Wavelength(nm)	PFD(umol m-2 s-1)
380	0.001539
381	0.001546
382	0.001518
383	0.001487
384	0.001467
385	0.001454
386	0.001485
387	0.001514
388	0.001536
389	0.001530
390	0.001478
391	0.001434
392	0.001402
393	0.001365
394	0.001325
395	0.001310
396	0.001303
397	0.001371
398	0.001453
399	0.001509
400	0.001567
401	0.001638
402	0.001713
403	0.001797
404	0.001931
405	0.002169
406	0.002462
407	0.002822
408	0.003225
409	0.003659
410	0.004255
411	0.004924
412	0.005980
413	0.007127
414	0.008548
415	0.010033
416	0.012075
417	0.014213
418	0.016711
419	0.019533
420	0.023014
421	0.026911
422	0.031304
423	0.036488
424	0.042246
425	0.048896
426	0.055923
427	0.064642
428	0.073707
429	0.085009
430	0.096681
431	0.110581
432	0.124956
433	0.140692
434	0.156774
435	0.173388
436	0.188966
437	0.203553
438	0.215298
439	0.225492
440	0.230512
441	0.234069
442	0.231328
443	0.227685
444	0.218475
445	0.208535
446	0.195563
447	0.182108
448	0.167712
449	0.153591
450	0.139798
451	0.127230
452	0.115453
453	0.105373
454	0.095849
455	0.087757
456	0.079861
457	0.073315
458	0.066846
459	0.060857
460	0.055082
461	0.049794
462	0.044823
463	0.040219
464	0.036099
465	0.032280
466	0.029055
467	0.026005
468	0.023655
469	0.021389
470	0.019485
471	0.017668
472	0.016186
473	0.014820
474	0.013656
475	0.012598
476	0.011636
477	0.010688
478	0.009744
479	0.009023
480	0.008342
481	0.007863
482	0.007408
483	0.007086
484	0.006783
485	0.006523
486	0.006349
487	0.006268
488	0.006212
489	0.006170
490	0.006293
491	0.006456
492	0.006580
493	0.006718
494	0.006949
495	0.007201
496	0.007500
497	0.007865
498	0.008302
499	0.008750
500	0.009206
501	0.009734
502	0.010280
503	0.010781
504	0.011305
505	0.011929
506	0.012551
507	0.013169
508	0.013746
509	0.014288
510	0.014849
511	0.015419
512	0.015986
513	0.016554
514	0.017130
515	0.017692
516	0.018211
517	0.018698
518	0.019147
519	0.019567
520	0.019972
521	0.020425
522	0.020887
523	0.021166
524	0.021456
525	0.021784
526	0.022091
527	0.022365
528	0.022631
